q_id,q_string,df1_answer_list,top_20_vss_array,combined_answer_list,ground_truths,total_answers,retrieved_count,missed_count,recall,hit@1,hit@5,hit@10,mrr
1336,"Is there a sturdy, flat Nalgene flask that can easily fit in a bag or backpack?","[120439, 104041, 412263, 562076, 157067, 18912, 79408, 867926, 604497, 103946, 98385, 802214, 103862, 956625, 270836, 867949, 53262, 73019, 289145, 741347, 618625, 289141, 289148, 774052, 903247, 904810, 64598, 600747, 933346, 865263, 671781, 289150, 104084, 854039, 13634, 13633, 187088, 194187, 183090, 29020, 26905, 49626, 65556, 868241, 28985, 488961, 879855, 696277, 1032840, 999861]","[79408, 604497, 103946, 838294, 103862, 98385, 53262, 124050, 120439, 655185, 73019, 104041, 701824, 876313, 538476, 808978, 917671, 18273, 484939, 104084]","[120439, 104041, 412263, 562076, 157067, 18912, 79408, 867926, 604497, 103946, 98385, 802214, 838294, 103862, 53262, 124050, 655185, 73019, 701824, 876313]","[79408, 604497, 103946, 183102]",4,3,1,0.75,0.0,0.0,1.0,0.14285714285714285
4447,What is a highly recommended daypack that is frequently purchased with the Condor Recon Chest Rig?,"[305748, 383691, 334125, 281525, 585234, 541316, 151903, 305481, 371932, 155080, 610678, 541320, 276289, 172011, 458497, 585232, 334109, 661087, 333960, 305742, 249561, 233140, 249564, 383673, 544320, 292003, 366005, 334114, 399426, 292799, 428457, 544321, 188644, 420642, 424365, 297608, 856948, 233148, 233132, 422103, 334120, 203611, 383684, 270461, 171160, 419350, 544322, 198984, 147171, 151915]","[644190, 333960, 288016, 297608, 671276, 305482, 288014, 424365, 233140, 541321, 151903, 305742, 577169, 249561, 419350, 265597, 383672, 292003, 229648, 404441]","[305748, 383691, 334125, 281525, 585234, 541316, 151903, 305481, 371932, 155080, 610678, 541320, 644190, 333960, 288016, 297608, 671276, 305482, 288014, 424365]",[428457],1,0,1,0.0,0.0,0.0,0.0,0.0
4491,Can I find the AYURVITAL FITNESS STEP AEROBIC III aerobic fitness step? I have a specific preference for this make.,[],"[433519, 643603, 634480, 663129, 818842, 373137, 68144, 185673, 515634, 819576, 104535, 68143, 744128, 222420, 744382, 919748, 13921, 29504, 885978, 935080]","[433519, 643603, 634480, 663129, 818842, 373137, 68144, 185673]",[433519],1,1,0,1.0,1.0,1.0,1.0,1.0
7362,Can I find an affordable Mauser C96 Broomhandle Pistol Leather Holster that includes a compartment for the cleaning rod and offers effective protection for my valuable firearms?,"[752866, 945583, 654694, 752546, 563664, 435992, 294953, 461245, 401810, 676270, 762003, 239105, 323028, 575234, 365996, 367420, 629149, 653013, 673744, 328672, 919331, 467771, 419636, 758369, 252500, 579716, 372863, 602384, 707752, 474178, 503561, 114328, 838177, 129946, 529115, 838176, 611192, 562808, 274036, 826099, 3228, 180110, 724667, 341528, 86019, 896821, 1033030, 1032958, 1032963, 1032973]","[752866, 945583, 752546, 654694, 435992, 458932, 563664, 762003, 294953, 588798, 383815, 269084, 676270, 401810, 761997, 401793, 788161, 461245, 911338, 752868]","[752866, 945583, 654694, 752546, 563664, 435992, 294953, 461245, 401810, 676270, 762003, 239105, 458932, 588798, 383815, 269084, 761997, 401793, 788161, 911338]","[752866, 269084]",2,2,0,1.0,1.0,1.0,1.0,1.0
3881,Can you recommend a men's short with pockets and a 9-inch inseam that ships within the U.S.?,"[901787, 844242, 517995, 795111, 201136, 844246, 541837, 844244, 927340, 844243, 772906, 590772, 406487, 241965, 878572, 121311, 578665, 569354, 455186, 849693, 569559, 618696, 714490, 425792, 672452, 904433, 620990, 600886, 668974, 421301, 522277, 614860, 956987, 586138, 147291, 591093, 908982, 744340, 614867, 591092, 590978, 614854, 591089, 614870, 1033445, 1032542, 1032768, 1033049, 1033137, 1033504]","[901787, 844242, 517995, 844244, 927340, 541837, 844246, 201136, 772906, 795111, 844243, 635459, 635407, 209641, 98899, 635433, 893422, 370958, 277951, 904433]","[901787, 844242, 517995, 795111, 201136, 844246, 541837, 844244, 927340, 844243, 772906, 590772, 635459, 635407, 209641, 98899, 635433, 893422, 370958, 277951]","[359040, 359043, 774916, 359045, 489480, 359050, 541837, 359056, 207766, 216350, 635429, 359079, 359091, 331064, 638929, 359134, 192102, 489451, 359022, 489471]",20,1,19,0.05,0.0,0.0,1.0,0.14285714285714285
7157,"Can you suggest an easy-to-use trap setter? I had some issues with the previous one I purchased, and now I'm looking for something simple to operate.","[189935, 666153, 729297, 711042, 13329, 881929, 189932, 860777, 727229, 666181, 273918, 252311, 839584, 29881, 263312, 602665, 8473, 13427, 263448, 157333, 50776, 711018, 582146, 666032, 382962, 865138, 659746, 13378, 400877, 865104, 866124, 865137, 10953, 826133, 480813, 148433, 919335, 879472, 705615, 694808, 356601, 705603, 578255, 273920, 392476, 447124, 229072, 1033459, 1033030, 1033825]","[39285, 727229, 578257, 148433, 711042, 598378, 470331, 915359, 915358, 8473, 29758, 13329, 602665, 74612, 109360, 659751, 434191, 114702, 382980, 666153]","[189935, 666153, 729297, 711042, 13329, 881929, 189932, 860777, 727229, 666181, 273918, 252311, 39285, 578257, 148433, 598378, 470331, 915359, 915358, 8473]","[578257, 148433, 13329, 39285, 470331, 727229, 915358, 915359]",8,8,0,1.0,0.0,1.0,1.0,0.2
3552,Are there any cycling shorts that have a D-lock loop for convenience and also feature stylish front pockets similar to everyday jeans?,"[1033752, 692358, 1032522, 708749, 642479, 544237, 223998, 709451, 735560, 255778, 278139, 546456, 497432, 367282, 370178, 410124, 203908, 367279, 501667, 410118, 67560, 720685, 757343, 783107, 36967, 785815, 781845, 105054, 814302, 814428, 829305, 39731, 533781, 88172, 380843, 904433, 586138, 586159, 620990, 522277, 421301, 600886, 179529, 668956, 956987, 976954, 1033932, 1019453, 1032682, 1032602]","[323278, 384426, 718979, 558437, 431073, 384430, 386410, 789452, 304483, 886508, 628662, 803448, 260593, 921776, 947353, 789458, 123127, 531254, 48435, 176476]","[1033752, 692358, 1032522, 708749, 642479, 544237, 223998, 709451, 735560, 255778, 278139, 546456, 323278, 384426, 718979, 558437, 431073, 384430, 386410, 789452]","[558437, 323278, 478487]",3,2,1,0.6666666666666666,0.0,0.0,0.0,0.07692307692307693
2609,"Looking for a reliable performance wristband that is favored by global athletes. Ideally, it should be from the Power Balance brand and importantly, it should include a yotta mark code for authenticity verification.","[220416, 145244, 145241, 145240, 145239, 145245, 418359, 379813, 252047, 232922, 415822, 300750, 220414, 319646, 300744, 253126, 145249, 145242, 254801, 42324, 447056, 456892, 737715, 447057, 737788, 447062, 737781, 40855, 839014, 40835, 843101, 269681, 467205, 68593, 6216, 68598, 594016, 277860, 214475, 214476, 226364, 226365, 226368, 226360, 226356, 226345, 226357, 226361, 1033825, 1032933]","[145244, 253126, 220414, 145241, 145240, 145239, 253122, 300750, 145249, 253129, 145242, 145245, 240070, 300744, 319646, 323680, 220416, 321594, 321583, 254801]","[220416, 145244, 145241, 145240, 145239, 145245, 418359, 379813, 252047, 232922, 415822, 300750, 253126, 220414, 253122, 145249, 253129, 145242, 240070, 300744]","[220416, 145249, 253122, 240070, 253126, 253129, 220414, 42324, 145240, 145241, 145242, 145244, 155933, 326078]",14,11,3,0.7857142857142857,1.0,1.0,1.0,1.0
873,Can you help me find a JBL manufactured spear gun shaft?,"[29331, 1627, 365719, 316640, 282574, 365722, 811589, 29315, 286153, 1612, 282619, 29318, 365715, 438937, 158026, 438933, 1610, 614524, 286152, 29312, 438934, 288352, 282621, 1642, 1613, 614525, 365733, 295109, 72621, 568473, 224880, 947537, 947508, 210998, 681553, 211000, 896065, 210997, 34486, 210999, 211009, 806477, 813278, 211005, 516811, 165535, 368850, 36829, 1033043, 1033047]","[365719, 1627, 29331, 316640, 365722, 282574, 29318, 811589, 29315, 286153, 1612, 21999, 104862, 158026, 292442, 47234, 787825, 288341, 506933, 47230]","[29331, 1627, 365719, 316640, 282574, 365722, 811589, 29315, 286153, 1612, 282619, 29318, 21999, 104862, 158026, 292442, 47234, 787825, 288341, 506933]",[29331],1,1,0,1.0,1.0,1.0,1.0,1.0
2261,Looking for an easy to store and transport UCLA tent with at least 6 feet in height clearance. Can you help?,[],"[180803, 542236, 381458, 96269, 306366, 895985, 124320, 450489, 458906, 895925, 923640, 171904, 160195, 25182, 1448, 303402, 906220, 36515, 50515, 330107]","[180803, 542236, 381458, 96269, 306366, 895985, 124320, 450489]",[180803],1,1,0,1.0,1.0,1.0,1.0,1.0
7335,Looking for a women's long-sleeved NFL hoodie that is 100% cotton. Want one featuring team colors striped on the sleeves and an oversized distressed logo and team name on the chest.,"[792177, 792172, 943158, 595682, 806393, 595677, 736151, 805262, 904135, 599214, 141779, 609813, 173185, 173190, 173192, 583306, 173195, 181352, 173183, 173186, 690164, 690772, 690773, 742507, 379384, 655295, 636839, 529950, 655297, 636837, 540748, 742503, 645224, 853269, 4079, 688458, 645221, 795173, 923784, 539491, 179008, 558992, 149611, 71491, 179150, 191821, 321905, 252657, 223847, 77693]","[699368, 225653, 225597, 611485, 225589, 597279, 225676, 225585, 699313, 597291, 597277, 225605, 597269, 908809, 597308, 908696, 455059, 597301, 740786, 703552]","[792177, 792172, 943158, 595682, 806393, 595677, 736151, 805262, 904135, 599214, 141779, 609813, 699368, 225653, 225597, 611485, 225589, 597279, 225676, 225585]","[749276, 749350, 749279]",3,0,3,0.0,0.0,0.0,0.0,0.0
4650,Can you suggest a sporty quartz wristwatch for men with model number AS8058TTG? I need it to come with a protection plan that can be emailed to me within 2 days.,"[1033578, 1032430, 1033188, 51424, 51455, 59443, 59438, 50420, 24109, 64909, 24142, 46185, 59445, 59432, 70510, 74529, 76102, 53806, 61403, 53795, 53777, 53803, 53802, 70108, 53784, 76090, 58008, 53807, 533398, 503153, 51427, 82989, 83002, 193839, 178075, 234105, 410379, 891378, 70397, 51535, 53774, 65344, 46955, 68744, 53793, 65360, 53776, 1033466, 1033593, 1033356]","[449687, 449689, 61911, 449685, 178074, 533398, 19576, 178075, 59443, 811751, 147849, 525379, 170593, 36140, 539753, 86218, 169733, 74529, 19571, 457692]","[1033578, 1032430, 1033188, 51424, 51455, 59443, 59438, 50420, 24109, 64909, 24142, 46185, 449687, 449689, 61911, 449685, 178074, 533398, 19576, 178075]","[449689, 670662]",2,1,1,0.5,0.0,0.0,0.0,0.07142857142857142
1320,Can you help me find a comfortable shoulder bag with around an 8.5-inch drop and a cushioned bottom for added protection of items?,"[330907, 906480, 911975, 850326, 522264, 757133, 672457, 755040, 903407, 756571, 881863, 699610, 328127, 915984, 646961, 751451, 559079, 860574, 365952, 934040, 75572, 512209, 943479, 851468, 365954, 808960, 790276, 810501, 790076, 912774, 796363, 825476, 78322, 78306, 366182, 151682, 792295, 1032453, 1033015, 1033463, 1033049, 1033222, 1032961, 1033105, 1033660, 1032969, 1032618, 1033185, 1032459, 1032570]","[755357, 491172, 632681, 867436, 906480, 627922, 946598, 805158, 303062, 466949, 820066, 803507, 330907, 413938, 727638, 656259, 755040, 828641, 905576, 834676]","[330907, 906480, 911975, 850326, 522264, 757133, 672457, 755040, 903407, 756571, 881863, 699610, 755357, 491172, 632681, 867436, 627922, 946598, 805158, 303062]","[16145, 531908, 168773, 77670]",4,0,4,0.0,0.0,0.0,0.0,0.0
2331,Where can I find a high-quality Nebraska Cornhuskers Blackshirts football jersey made by Adidas?,"[189604, 100046, 347329, 175010, 355450, 358864, 632122, 380785, 364443, 363509, 130747, 264352, 254893, 724531, 24354, 133676, 221452, 249008, 77156, 258761, 261003, 172862, 346100, 385217, 230883, 247779, 492967, 705178, 427297, 334150, 84077, 583501, 334990, 162045, 271816, 1890, 61266, 12298, 197003, 24207, 139777, 542520, 231104, 48790, 139878, 142309, 29581, 118606, 935640, 955587]","[189604, 100046, 175010, 347329, 355450, 358864, 632122, 380785, 441042, 364443, 235542, 248299, 363509, 335622, 574661, 502963, 435764, 352269, 340815, 352174]","[189604, 100046, 347329, 175010, 355450, 358864, 632122, 380785, 364443, 363509, 130747, 264352, 441042, 235542, 248299, 335622, 574661, 502963, 435764, 352269]","[352066, 189604, 247172, 248299, 352269, 352174, 100046, 358864, 363509, 171577, 364443, 352156]",12,7,5,0.5833333333333334,1.0,1.0,1.0,1.0
8642,What's the best fishing spinning reel with smooth operation and premium performance? I recently used a very durable one on the first try. It should also be able to handle a 6 lb test reel with a 9.5 lb carp. Any suggestions?,"[1032872, 1033432, 1033043, 1033396, 600767, 771943, 840846, 849958, 729131, 331815, 809304, 221499, 907066, 771944, 771946, 692042, 730253, 662975, 400346, 358313, 2926, 351919, 781733, 507586, 619641, 909217, 924921, 75599, 357183, 708446, 669824, 917504, 213627, 536844, 11960, 801679, 450491, 760532, 692603, 871967, 871975, 295154, 862828, 308662, 533169, 893370, 893376, 893373, 1033023, 1033619]","[178079, 55608, 902522, 111130, 730854, 902518, 928268, 894611, 675293, 794379, 176702, 425663, 847946, 657411, 891883, 606402, 608277, 432284, 916983, 34970]","[1032872, 1033432, 1033043, 1033396, 600767, 771943, 840846, 849958, 729131, 331815, 809304, 221499, 178079, 55608, 902522, 111130, 730854, 902518, 928268, 894611]","[606337, 668323, 662154, 151503, 902522, 31579, 27324]",7,1,6,0.14285714285714285,0.0,0.0,0.0,0.06666666666666667
7700,"Is there a 1/2"" polyester rope that is tightly braided, has low stretch, and features a unique color combination, such as white with a vibrant red tracer, available?","[831077, 918734, 761616, 761581, 895383, 775527, 121009, 775518, 814868, 814467, 814471, 814853, 527366, 767276, 759260, 186327, 180234, 429998, 372455, 322690, 364758, 180190, 211278, 737487, 532797, 493966, 346925, 927890, 744548, 623238, 633794, 573218, 250521, 466112, 353088, 170906, 385474, 773204, 572473, 284422, 547905, 62489, 923114, 511775, 870440, 734318, 538789, 780486, 1033421, 1033451]","[794147, 794132, 900118, 761616, 761583, 834971, 831077, 796882, 895383, 952416, 765949, 834979, 775528, 761581, 121009, 775527, 796886, 364592, 853489, 906702]","[831077, 918734, 761616, 761581, 895383, 775527, 121009, 775518, 814868, 814467, 814471, 814853, 794147, 794132, 900118, 761583, 834971, 796882, 952416, 765949]","[794147, 794132, 732476]",3,2,1,0.6666666666666666,0.0,0.0,0.0,0.07692307692307693
765,"Looking for a real stone stadium replica and display case that is about 5 inches wide? Prefer a highly detailed, textured finish?","[1032747, 1032725, 1032443, 1033258, 446527, 403045, 569629, 111285, 358068, 538528, 842498, 842521, 632015, 129628, 114282, 79193, 358633, 225503, 722044, 951700, 186012, 625446, 30963, 113409, 113413, 566148, 47255, 891701, 566312, 419098, 107380, 594444, 744109, 951705, 702728, 107364, 107366, 107382, 626183, 376187, 1032910, 1033013, 1033581, 1033189, 1033073, 1033782, 1032471, 1033562, 1033224, 1033276]","[18769, 772133, 772110, 73659, 298503, 450299, 22198, 754305, 524285, 748800, 354894, 446518, 304159, 22209, 446530, 689258, 70589, 320099, 446535, 646180]","[1032747, 1032725, 1032443, 1033258, 446527, 403045, 569629, 111285, 358068, 538528, 842498, 842521, 18769, 772133, 772110, 73659, 298503, 450299, 22198, 754305]",[18769],1,1,0,1.0,0.0,0.0,0.0,0.07692307692307693
3809,Can you suggest any unique screen print designed infant onesies that offer faster delivery?,"[788751, 662947, 794805, 626659, 684752, 562762, 562771, 486824, 269807, 863831, 520466, 314088, 863815, 197740, 508377, 348699, 354876, 827377, 206367, 206358, 206362, 899725, 774484, 333621, 725897, 206359, 656360, 326680, 698129, 329208, 326705, 834304, 332565, 744857, 656361, 334981, 327670, 334956, 705092, 334997, 129626, 334977, 94111, 110778, 334959, 795014, 120708, 1032449, 1032665, 1032638]","[918913, 768208, 911231, 684752, 562762, 548992, 314069, 804325, 674101, 520466, 853590, 626659, 947477, 314072, 562771, 314088, 486824, 314079, 314087, 269807]","[788751, 662947, 794805, 626659, 684752, 562762, 562771, 486824, 269807, 863831, 520466, 314088, 918913, 768208, 911231, 548992, 314069, 804325, 674101, 853590]","[351320, 56787, 303349]",3,0,3,0.0,0.0,0.0,0.0,0.0
847,Can you recommend a highly durable shooting rest with an integrated gun vise and a modern paint finish? I'd like it to be compatible with a varmint rifle and allow for full 360-degree rotation.,"[159028, 387064, 18289, 38040, 41553, 14209, 909870, 467317, 838612, 52179, 61711, 937462, 66850, 715012, 893195, 784180, 767749, 707138, 795004, 35450, 61600, 386777, 729915, 585914, 788121, 408170, 50219, 733771, 82247, 537182, 312242, 916730, 116675, 98555, 837934, 150341, 774913, 837940, 50228, 530572, 343860, 530575, 574255, 912511, 566373, 896415, 873396, 1032960, 962991, 1013053]","[27522, 657425, 61589, 396226, 87866, 35450, 61600, 788121, 258085, 61711, 80210, 408170, 746498, 386777, 61805, 123736, 387064, 795004, 692474, 38040]","[159028, 387064, 18289, 38040, 41553, 14209, 909870, 467317, 838612, 52179, 61711, 937462, 27522, 657425, 61589, 396226, 87866, 35450, 61600, 788121]","[875040, 86977, 27522, 371969, 18789, 733766, 89735, 506406, 89737, 733771, 67118, 18801, 95988, 109812, 99162, 681661, 246526, 84767]",18,1,17,0.05555555555555555,0.0,0.0,0.0,0.07692307692307693
5571,Looking for an affordable NHL 2007 Stanley Cup Champions sweater featuring team player names on the back. What are some good options to represent my favorite sports team?,"[653293, 665239, 653309, 654589, 653302, 655405, 654600, 654599, 860826, 860245, 932905, 665240, 955886, 955889, 247432, 238990, 949736, 238988, 238985, 336761, 625758, 336769, 509579, 408707, 336748, 408713, 408712, 408731, 201111, 336749, 371538, 509581, 336731, 336771, 336734, 189221, 7233, 81945, 336787, 794181, 541714, 286346, 192817, 930508, 781236, 771852, 753493, 199565, 771845, 330373]","[238293, 932905, 943986, 665239, 171334, 549532, 405078, 941843, 943981, 236148, 456362, 860826, 478435, 409581, 456374, 655405, 653293, 941829, 336761, 167675]","[653293, 665239, 653309, 654589, 653302, 655405, 654600, 654599, 860826, 860245, 932905, 665240, 238293, 943986, 171334, 549532, 405078, 941843, 943981, 236148]",[549532],1,1,0,1.0,0.0,0.0,0.0,0.0625
2027,"Can I find any boys' tennis shorts made of polyester that are approximately 10x7x1.5 inches in size, suitable for an average build kid? Any suggestions?","[778298, 778301, 864258, 955780, 947983, 726093, 48954, 947980, 590708, 562487, 955838, 955836, 774259, 774264, 955832, 955834, 955835, 898883, 346159, 908142, 435699, 709503, 523714, 830319, 709574, 160947, 153976, 614315, 954723, 521207, 592305, 893964, 288671, 382186, 228883, 399062, 824626, 215476, 888691, 920946, 742690, 1032484, 535463, 192362, 591063, 878855, 1033504, 1032580, 1033334, 1033681]","[153976, 614315, 864258, 703179, 417569, 726093, 562487, 778301, 417537, 152577, 409902, 955780, 48954, 211190, 339826, 346159, 778298, 795883, 771401, 592305]","[778298, 778301, 864258, 955780, 947983, 726093, 48954, 947980, 590708, 562487, 955838, 955836, 153976, 614315, 703179, 417569, 417537, 152577, 409902, 211190]",[153976],1,1,0,1.0,0.0,0.0,0.0,0.07692307692307693
6876,"Looking for a women's NFL Green Bay Packers t-shirt with a crew neck and 3/4 sleeves, preferably from the Victoria's Secret collection. Shipping time isn't a major concern for me.","[697351, 512659, 534815, 503112, 511679, 486837, 485541, 693494, 511675, 692973, 206356, 207691, 206358, 324274, 206367, 206363, 182313, 206357, 207225, 336883, 324225, 208976, 631837, 628097, 431920, 325851, 690773, 690772, 175826, 294694, 792209, 175819, 258498, 336938, 653408, 311453, 729849, 144159, 336933, 922695, 231119, 200525, 457720, 230591, 77166, 294713, 727647, 248997, 43085, 438719]","[697351, 512659, 826886, 693494, 534815, 486837, 692973, 503112, 511679, 697973, 485541, 511675, 697964, 554780, 697962, 206359, 505667, 472998, 774463, 494266]","[697351, 512659, 534815, 503112, 511679, 486837, 485541, 693494, 511675, 692973, 206356, 207691, 826886, 697973, 697964, 554780, 697962, 206359, 505667, 472998]","[826886, 697351, 697962, 697964, 692973, 512659, 693494, 494266, 511675, 534815]",10,9,1,0.9,1.0,1.0,1.0,1.0
2404,Can you recommend a headwrap with a hook and loop fastening mechanism that's effective at preventing sweat from getting into my eyes during exercise?,"[350634, 954373, 1032997, 510135, 870604, 812426, 889967, 59419, 92235, 939624, 79958, 646090, 554383, 389525, 747934, 946679, 758363, 870072, 758373, 855124, 836556, 870078, 870076, 150861, 917187, 525480, 525483, 53983, 99792, 420217, 164514, 801245, 126303, 350727, 588489, 913242, 622458, 882712, 567911, 837889, 217440, 224685, 163809, 348258, 625639, 645658, 795583, 233584, 1033584, 1033044]","[939624, 502372, 510135, 747934, 939618, 353677, 55870, 870072, 525480, 946679, 173264, 415463, 752874, 758363, 24701, 135857, 172990, 525483, 891236, 905484]","[350634, 954373, 1032997, 510135, 870604, 812426, 889967, 59419, 92235, 939624, 79958, 646090, 502372, 747934, 939618, 353677, 55870, 870072, 525480, 946679]","[756640, 752865, 502372, 758373, 580056, 350727, 350634, 676110, 173264, 388308, 197464, 758363, 261980]",13,2,11,0.15384615384615385,1.0,1.0,1.0,1.0
2538,I'm in the market for a lightweight hunting knife with a blade around 2.25 inches long that's comfortable to grip. I've checked out the Suunto MC-2G In Global Compass - any recommendations for a knife that complements it well? The sheath isn't a priority for me.,"[13714, 811, 49316, 130898, 112968, 19213, 88554, 203348, 827757, 684209, 471634, 19218, 54428, 99632, 684205, 17264, 212161, 544998, 419633, 550962, 283224, 100920, 553012, 670429, 151137, 247054, 116382, 562076, 237716, 19206, 155673, 185741, 816147, 194328, 93816, 894080, 851862, 85561, 757730, 524187, 892802, 532724, 489941, 511116, 1032675, 1032858, 1032884, 1032883, 1033037, 1032855]","[764953, 475705, 814837, 410483, 685303, 577061, 19010, 280053, 7205, 375745, 13763, 832739, 269077, 698036, 28886, 387647, 216108, 272403, 13714, 68325]","[13714, 811, 49316, 130898, 112968, 19213, 88554, 203348, 827757, 684209, 471634, 19218, 764953, 475705, 814837, 410483, 685303, 577061, 19010, 280053]",[212300],1,0,1,0.0,0.0,0.0,0.0,0.0
788,I have been using a Satori SOLO Bike Bicycle Suspension Seatpost 27.2x350mm. Can you suggest a similar Comfort Suspension Seat Post?,"[328652, 137099, 579775, 312521, 579770, 312502, 627118, 886104, 46406, 81084, 60380, 15526, 14368, 438593, 91871, 26275, 916711, 789993, 229426, 179275, 896228, 648572, 425217, 79883, 23888, 14501, 137098, 845458, 627095, 767452, 689512, 627123, 562260, 837845, 380843, 189140, 1033631, 580166, 425220, 840484, 21437, 46096, 328646, 115386, 737869, 81035, 952540, 161091, 287732, 1033477]","[579775, 886104, 579770, 580166, 128752, 330596, 627116, 693659, 428620, 458162, 97394, 425217, 47788, 283562, 312521, 10545, 212888, 448464, 278153, 365316]","[328652, 137099, 579775, 312521, 579770, 312502, 627118, 886104, 46406, 81084, 60380, 15526, 580166, 128752, 330596, 627116, 693659, 428620, 458162, 97394]","[425220, 840484, 580166, 328646, 579770, 81035, 328652, 312502, 115386, 21437]",10,4,6,0.4,1.0,1.0,1.0,1.0
4323,What's the best compact wall mount bottle opener that measures roughly 2.75 x 3.25 x 1.25 inches? I'm thinking of gifting it to a friend.,"[459543, 942531, 761494, 455738, 453272, 538058, 159535, 771607, 583619, 174222, 117148, 500633, 267127, 667165, 604056, 425494, 188750, 182521, 222266, 526705, 217197, 710330, 218151, 419542, 123973, 124121, 182075, 167212, 107133, 737077, 124124, 124126, 182137, 903863, 176366, 218150, 736555, 707138, 893195, 881699, 699198, 99114, 99133, 549713, 1032476, 1032913, 1032606, 1032690, 1033290, 1033005]","[724770, 413890, 413891, 453688, 460630, 846149, 453685, 319013, 22196, 443952, 65922, 73393, 902843, 748031, 187886, 947056, 707063, 366623, 656751, 309310]","[459543, 942531, 761494, 455738, 453272, 538058, 159535, 771607, 583619, 174222, 117148, 500633, 724770, 413890, 413891, 453688, 460630, 846149, 453685, 319013]","[413890, 507917, 460630, 366623]",4,2,2,0.5,0.0,0.0,0.0,0.07142857142857142
7923,"Can you suggest any holiday ornaments featuring my favorite team's logo that can help show my team pride during the festive season? Preferably, it should be around 4.5 inches in diameter. I'd love to add more team spirit to my holiday décor.","[372535, 372843, 98778, 280229, 98784, 372828, 98010, 76929, 279078, 269115, 704104, 142679, 502437, 123687, 751565, 519624, 575913, 751535, 575919, 817291, 502451, 776048, 144018, 527324, 490495, 785414, 787782, 139614, 260885, 139602, 783706, 30338, 697275, 174881, 697277, 469597, 537882, 81947, 75645, 697282, 37814, 723257, 75629, 91338, 75633, 21862, 873219, 893614, 14540, 897419]","[98778, 905887, 905910, 905859, 752487, 334092, 494890, 98784, 280229, 334088, 372843, 624970, 905812, 905857, 905891, 231477, 231684, 372535, 905811, 905913]","[372535, 372843, 98778, 280229, 98784, 372828, 98010, 76929, 279078, 269115, 704104, 142679, 905887, 905910, 905859, 752487, 334092, 494890, 334088, 624970]","[752483, 518597, 504070, 752489, 516298, 819435, 819438, 494958, 574359, 538808, 504063]",11,0,11,0.0,0.0,0.0,0.0,0.0
8231,What are the best reflective armbands made by Red Feather Sporting Goods for running visibility at any time of the day?,"[599335, 855782, 846632, 698588, 855729, 861450, 679211, 732293, 892815, 878764, 733044, 855361, 13583, 832617, 859803, 868431, 868429, 868428, 687359, 634672, 868426, 29474, 852512, 856663, 664711, 13580, 416682, 198312, 650751, 912196, 474404, 99028, 125407, 464460, 650755, 650747, 100598, 650753, 99069, 145773, 99064, 99031, 650749, 458863, 708460, 36215, 458858, 99063, 231918, 39966]","[855782, 909015, 917046, 917052, 705643, 855729, 766934, 129, 679211, 462644, 917048, 698588, 840788, 584434, 917300, 865584, 104776, 573163, 465869, 744623]","[599335, 855782, 846632, 698588, 855729, 861450, 679211, 732293, 892815, 878764, 733044, 855361, 909015, 917046, 917052, 705643, 766934, 129, 462644, 917048]","[855729, 855782]",2,2,0,1.0,0.0,1.0,1.0,0.5
970,"Can anyone recommend a lightweight gear loft for camping that's easy to transport? Ideally, it should be compatible with my AGPTEK 2-in-1 18 LED Camping Fan Lantern for Outdoor and Emergencies and my Platypus Platy 2-Liter Ultralight Collapsible Water Bottle.","[26905, 380253, 596105, 619587, 851862, 47655, 362603, 481838, 863211, 562076, 186773, 103987, 905073, 779593, 743163, 902836, 808843, 95537, 846545, 464405, 617629, 29209, 950166, 603399, 918658, 713960, 756676, 822040, 804225, 13633, 234723, 828583, 556597, 817320, 135879, 856190, 829424, 833810, 291518, 116432, 254196, 39013, 736265, 150861, 545, 418635, 8916, 204372, 1005093, 958320]","[25510, 846545, 794330, 789565, 554681, 64254, 506217, 598502, 952022, 768798, 596105, 814610, 626577, 950166, 912808, 956597, 607931, 637667, 947438, 794322]","[26905, 380253, 596105, 619587, 851862, 47655, 362603, 481838, 863211, 562076, 186773, 103987, 25510, 846545, 794330, 789565, 554681, 64254, 506217, 598502]",[39013],1,0,1,0.0,0.0,0.0,0.0,0.0
8164,"Looking for a Microtech fixed blade knife with a black, serrated, partially spear-shaped blade. The blade length should ideally be around 4-7/8 inches, and it's okay if the blade is a bit on the thicker side.","[869046, 847381, 571425, 847352, 847564, 814802, 847351, 835973, 835969, 828278, 828287, 489224, 758481, 558295, 312761, 429237, 541236, 758450, 549996, 541233, 133274, 855309, 663303, 764953, 66513, 88287, 88257, 95717, 687545, 852622, 88331, 202317, 512085, 581637, 997635, 965534, 1033663, 1032855, 1033037, 995697, 1012061, 1014244, 995728, 1032858, 1005201, 982167, 1032884, 1031209, 997829, 1032437]","[758481, 429237, 758450, 414609, 847381, 312761, 950656, 549996, 239233, 500379, 541236, 455984, 334776, 701793, 549998, 802345, 312740, 552254, 727696, 402006]","[869046, 847381, 571425, 847352, 847564, 814802, 847351, 835973, 835969, 828278, 828287, 489224, 758481, 429237, 758450, 414609, 312761, 950656, 549996, 239233]",[847381],1,1,0,1.0,0.0,1.0,1.0,0.5
