id,query,ground_truths,status,entities,relations,results,grounding_candidates,vss_merged_candidates
1570,Does Amazon have any mountain bikes available from Realm Cycles?,[105121],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Amazon""}, ""semantic"": [""online retailer""], ""constant"": true}, ""B"": {""type"": [""brand""], ""lexical"": {""name"": ""Realm Cycles""}, ""semantic"": [""bike manufacturer""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""mountain bikes from Realm Cycles available on Amazon""], ""constant"": false}}","{('ANSWER', 'A'): ['also_buy', 'also_view'], ('ANSWER', 'B'): ['has_brand']}","{'answer_list': [105122, 105121, 105105, 516630, 723394, 516623, 377386, 658268, 599419, 289642, 658266, 945444, 338243, 608018, 658262, 289661, 327640, 289648, 520020, 679800], 'answer_set': {516623, 105105, 608018, 516630, 105121, 105122, 945444, 377386, 723394, 338243, 520020, 658262, 327640, 658266, 658268, 289642, 289648, 679800, 599419, 289661}, 'ground_truth_set': {105121}, 'retrieved_ground_truths': {105121}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.5}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.5}}","[105122, 105121, 105105, 516630, 723394, 516623, 377386, 658268, 599419, 289642, 658266, 945444, 338243, 608018, 658262, 289661, 327640, 289648, 520020, 679800]","[105122, 105121, 105105, 516630, 723394, 516623, 377386, 658268, 599419, 289642, 658266, 945444, 97497, 396852, 455867, 916386, 131176, 845246, 206753, 15568]"
567,Can you recommend a SPRI balance board suitable for physical therapy and workout routines?,"[17572, 82119, 66159, 49463, 8154, 958]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""SPRI""}, ""semantic"": [""SPRI""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""balance board""}, ""semantic"": [""balance board""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""SPRI balance board"", ""suitable for physical therapy"", ""suitable for workout routines""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}","{'answer_list': [616984, 8154, 49463, 440717, 569401, 928154, 390860, 61863, 793476, 69379, 517940, 82119, 299527, 369080, 98218, 6691, 130103, 161373, 6578, 811384], 'answer_set': {69379, 793476, 299527, 440717, 616984, 928154, 6691, 61863, 98218, 6578, 517940, 130103, 369080, 49463, 569401, 82119, 390860, 8154, 161373, 811384}, 'ground_truth_set': {17572, 82119, 66159, 49463, 8154, 958}, 'retrieved_ground_truths': {8154, 49463, 82119}, 'missed_ground_truths': {17572, 958, 66159}, 'metrics': {'total_answers': 6, 'retrieved_count': 3, 'missed_count': 3, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.5}, 'vss_merged_metrics': {'total_answers': 6, 'retrieved_count': 3, 'missed_count': 3, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.5}}","[616984, 8154, 49463, 440717, 569401, 928154, 390860, 61863, 793476, 69379, 517940, 82119, 299527, 369080, 98218, 6691, 130103, 161373, 6578, 811384]","[616984, 8154, 49463, 440717, 569401, 928154, 390860, 61863, 793476, 69379, 517940, 82119, 369080, 161373, 811384, 879956, 153806, 111047, 44038, 312888]"
8764,Is there a Clicks brand automatic open/close umbrella made with pongee fabric and an 8 ribs construction?,[918295],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Clicks""}, ""semantic"": [""Clicks brand""], ""constant"": true}, ""B"": {""type"": [""product"", ""category""], ""lexical"": {""name"": ""umbrella""}, ""semantic"": [""automatic open/close umbrella""], ""constant"": true}, ""C"": {""type"": [""color""], ""lexical"": {}, ""semantic"": [""pongEE fabric""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""Clicks brand automatic open/close umbrella"", ""made with pongee fabric"", ""an 8 ribs construction""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category'], ('ANSWER', 'C'): ['has_color']}","{'answer_list': [918295, 421533, 242329, 242293, 456728, 242374, 950004, 564195, 312808, 698385, 830140, 201416, 612810, 242405, 323286, 230207, 242379, 201413, 242272, 242322], 'answer_set': {698385, 242322, 918295, 456728, 242329, 421533, 830140, 230207, 201413, 242374, 201416, 612810, 242379, 323286, 242272, 564195, 242405, 312808, 950004, 242293}, 'ground_truth_set': {918295}, 'retrieved_ground_truths': {918295}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[918295, 421533, 242329, 242293, 456728, 242374, 950004, 564195, 312808, 698385, 830140, 201416, 612810, 242405, 323286, 230207, 242379, 201413, 242272, 242322]","[918295, 421533, 242329, 242293, 456728, 242374, 950004, 564195, 312808, 698385, 830140, 201416, 822208, 536524, 154772, 592059, 891601, 593509, 593530, 592139]"
6784,Looking for a men's field jacket with strong elbows and adjustable cuffs. Would love if it has lots of storage like vertical zippered pockets on the chest and additional button flap pockets. Any recommendations?,"[633062, 417191, 603304, 441161, 683787, 498926, 441232, 417111]",IN_PROGRESS,"{""A"": {""type"": [""category""], ""lexical"": {""name"": ""field jacket""}, ""semantic"": [""men's field jacket""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""men's field jacket"", ""strong elbows"", ""adjustable cuffs"", ""vertical zippered pockets on the chest"", ""additional button flap pockets"", ""lots of storage""], ""constant"": false}}","{('ANSWER', 'A'): ['has_category']}","{'answer_list': [493276, 884643, 914044, 815545, 443896, 815572, 671464, 685376, 532509, 436909, 136188, 815560, 485544, 443904, 726086, 285200, 649195, 397722, 373792, 731118], 'answer_set': {443904, 914044, 285200, 397722, 532509, 373792, 884643, 485544, 436909, 815545, 685376, 726086, 815560, 815572, 493276, 671464, 649195, 731118, 443896, 136188}, 'ground_truth_set': {633062, 417191, 603304, 441161, 683787, 498926, 441232, 417111}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {633062, 417191, 603304, 441161, 683787, 498926, 441232, 417111}, 'metrics': {'total_answers': 8, 'retrieved_count': 0, 'missed_count': 8, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 8, 'retrieved_count': 2, 'missed_count': 6, 'recall@50': 0.25, 'recall@20': 0.25, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.07142857142857142}}","[493276, 884643, 914044, 815545, 443896, 815572, 671464, 685376, 532509, 436909, 136188, 815560, 485544, 443904, 726086, 285200, 649195, 397722, 373792, 731118]","[493276, 884643, 914044, 815545, 443896, 815572, 671464, 685376, 532509, 436909, 136188, 815560, 100244, 417111, 417191, 494638, 711985, 580472, 579232, 887470]"
711,Looking for a hands-free fitness watch with reliable satellite connectivity and accurate tracking for running sessions. Can you suggest one?,"[12708, 449384, 773577, 575468, 449389, 825006, 579629, 568720, 623153, 14009]",IN_PROGRESS,"{""A"": {""type"": [""category""], ""lexical"": {""name"": ""fitness watch""}, ""semantic"": [""hands-free fitness watch""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""hands-free fitness watch"", ""reliable satellite connectivity"", ""accurate tracking for running sessions""], ""constant"": false}}","{('ANSWER', 'A'): ['has_category']}","{'answer_list': [645976, 633003, 809453, 764124, 929544, 910915, 859213, 954359, 879693, 688755, 924420, 545433, 718710, 837754, 954528, 539885, 760260, 568720, 638734, 773577], 'answer_set': {924420, 929544, 638734, 568720, 545433, 954528, 633003, 910915, 760260, 773577, 859213, 879693, 645976, 764124, 809453, 539885, 688755, 718710, 954359, 837754}, 'ground_truth_set': {12708, 449384, 773577, 575468, 449389, 825006, 579629, 568720, 623153, 14009}, 'retrieved_ground_truths': {568720, 773577}, 'missed_ground_truths': {12708, 449384, 575468, 449389, 825006, 579629, 623153, 14009}, 'metrics': {'total_answers': 10, 'retrieved_count': 2, 'missed_count': 8, 'recall@50': 0.2, 'recall@20': 0.2, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.05555555555555555}, 'vss_merged_metrics': {'total_answers': 10, 'retrieved_count': 3, 'missed_count': 7, 'recall@50': 0.3, 'recall@20': 0.3, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0625}}","[645976, 633003, 809453, 764124, 929544, 910915, 859213, 954359, 879693, 688755, 924420, 545433, 718710, 837754, 954528, 539885, 760260, 568720, 638734, 773577]","[645976, 633003, 809453, 764124, 929544, 910915, 859213, 954359, 879693, 688755, 924420, 545433, 760260, 638734, 539885, 449389, 304926, 773577, 568720, 928933]"
4957,Can you recommend a NFL Seattle Seahawks twin sheet set that matches well with my Northwest Company NFL Seahawks Curtain Panel Pair and also complements my Seattle Seahawks Full Sheet Set?,[480456],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""NFL""}, ""semantic"": [""NFL""], ""constant"": true}, ""B"": {""type"": [""brand""], ""lexical"": {""name"": ""Northwest Company""}, ""semantic"": [""Northwest Company""], ""constant"": true}, ""C"": {""type"": [""brand"", ""category""], ""lexical"": {""name"": ""Seattle Seahawks""}, ""semantic"": [""Seattle Seahawks team""], ""constant"": true}, ""D"": {""type"": [""product""], ""lexical"": {""name"": ""NFL Seahawks Curtain Panel Pair""}, ""semantic"": [""curtain panel pair""], ""constant"": true}, ""E"": {""type"": [""product""], ""lexical"": {""name"": ""Seattle Seahawks Full Sheet Set""}, ""semantic"": [""full sheet set""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""NFL Seattle Seahawks twin sheet set""}, ""semantic"": [""twin sheet set that matches well with Northwest Company NFL Seahawks Curtain Panel Pair and complements Seattle Seahawks Full Sheet Set""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'C'): ['has_brand', 'has_category'], ('ANSWER', 'D'): ['also_view'], ('ANSWER', 'E'): ['also_view'], ('ANSWER', 'B'): []}","{'answer_list': [769376, 639826, 480456, 670188, 646629, 646632, 546453, 677194, 708400, 710242, 430552, 540044, 687940, 524206, 625079, 725832, 572067, 95758, 372985, 334559], 'answer_set': {540044, 95758, 546453, 572067, 524206, 708400, 625079, 687940, 480456, 725832, 677194, 639826, 430552, 334559, 769376, 710242, 646629, 646632, 670188, 372985}, 'ground_truth_set': {480456}, 'retrieved_ground_truths': {480456}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.3333333333333333}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.3333333333333333}}","[769376, 639826, 480456, 670188, 646629, 646632, 546453, 677194, 708400, 710242, 430552, 540044, 687940, 524206, 625079, 725832, 572067, 95758, 372985, 334559]","[769376, 639826, 480456, 670188, 646629, 646632, 546453, 677194, 708400, 710242, 430552, 540044, 215244, 915666, 553578, 260114, 624089, 411319, 495191, 499703]"
8288,"What are some recommended morale patches from Neo Tactical Gear that come with a reliable satisfaction guarantee, as I'm looking to add to my collection?",[862835],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Neo Tactical Gear""}, ""semantic"": [""Neo Tactical Gear""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""morale patches""}, ""semantic"": [""morale patches""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""recommended morale patches"", ""come with a reliable satisfaction guarantee"", ""add to my collection""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}","{'answer_list': [762332, 753536, 750264, 753537, 862835, 753523, 774837, 762339, 774841, 703013, 774838, 752296, 762333, 762334, 762337, 454876, 422749, 227657, 468368, 294891], 'answer_set': {753536, 753537, 468368, 703013, 752296, 774837, 774838, 750264, 774841, 227657, 454876, 422749, 762332, 762333, 762334, 762337, 762339, 294891, 862835, 753523}, 'ground_truth_set': {862835}, 'retrieved_ground_truths': {862835}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.2}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.2}}","[762332, 753536, 750264, 753537, 862835, 753523, 774837, 762339, 774841, 703013, 774838, 752296, 762333, 762334, 762337, 454876, 422749, 227657, 468368, 294891]","[762332, 753536, 750264, 753537, 862835, 753523, 774837, 762339, 774841, 703013, 774838, 752296, 750266, 599746, 599752, 762334, 762333, 383837, 744400, 665431]"
4508,What are some affordable balance cap systems for a Beretta A400 Xcel that weigh around 4 ounces?,[435333],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Beretta""}, ""semantic"": [""Beretta A400 Xcel""], ""constant"": true}, ""B"": {""type"": [""product""], ""lexical"": {""name"": ""A400 Xcel""}, ""semantic"": [""Beretta A400 Xcel""], ""constant"": true}, ""C"": {""type"": [""category""], ""lexical"": {""name"": ""balance cap systems""}, ""semantic"": [""balance cap systems for a Beretta A400 Xcel""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""affordable balance cap systems"", ""for a Beretta A400 Xcel"", ""weigh around 4 ounces""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['also_buy'], ('ANSWER', 'C'): ['has_category']}","{'answer_list': [435333, 78917, 267392, 266840, 435335, 502929, 563045, 36655, 679874, 428918, 834946, 43942, 78868, 712063, 571852, 429062, 123742, 191422, 132525, 843535], 'answer_set': {267392, 834946, 435333, 429062, 435335, 843535, 502929, 78868, 43942, 132525, 36655, 191422, 679874, 78917, 571852, 266840, 123742, 563045, 428918, 712063}, 'ground_truth_set': {435333}, 'retrieved_ground_truths': {435333}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[435333, 78917, 267392, 266840, 435335, 502929, 563045, 36655, 679874, 428918, 834946, 43942, 78868, 712063, 571852, 429062, 123742, 191422, 132525, 843535]","[435333, 78917, 267392, 266840, 435335, 502929, 563045, 36655, 679874, 428918, 834946, 43942, 926103, 828033, 580809, 72982, 897256, 271990, 957189, 823193]"
7548,Could you recommend an adjustable '47 brand cap that would fit my head size perfectly?,[775354],IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""'47""}, ""semantic"": [""'47 brand""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""cap""}, ""semantic"": [""adjustable '47 brand cap"", ""fit my head size perfectly""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand']}","{'answer_list': [370739, 338744, 526667, 526665, 238200, 633513, 546726, 581538, 659004, 533093, 630627, 733957, 515044, 542521, 589984, 662883, 589982, 733944, 460058, 662884], 'answer_set': {733957, 460058, 589982, 589984, 581538, 546726, 633513, 370739, 338744, 542521, 659004, 526665, 526667, 630627, 515044, 533093, 662883, 662884, 733944, 238200}, 'ground_truth_set': {775354}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {775354}, 'metrics': {'total_answers': 1, 'retrieved_count': 0, 'missed_count': 1, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 0, 'missed_count': 1, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}}","[370739, 338744, 526667, 526665, 238200, 633513, 546726, 581538, 659004, 533093, 630627, 733957, 515044, 542521, 589984, 662883, 589982, 733944, 460058, 662884]","[370739, 338744, 526667, 526665, 238200, 633513, 546726, 581538, 659004, 533093, 630627, 733957, 407537, 338731, 526669, 182809, 184400, 370750, 543427, 18239]"
5166,What type of bow wrist sling would pair well with my Trophy Ridge Dart Stabilizer?,"[709601, 642437, 392326, 359495, 551719, 451176, 502257, 957084]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""Trophy Ridge""}, ""semantic"": [""Trophy Ridge Dart Stabilizer""], ""constant"": true}, ""B"": {""type"": [""product""], ""lexical"": {""name"": ""Dart Stabilizer""}, ""semantic"": [""Trophy Ridge Dart Stabilizer""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {""name"": ""bow wrist sling""}, ""semantic"": [""bow wrist sling that pairs well with Trophy Ridge Dart Stabilizer""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['also_buy']}","{'answer_list': [493825, 127312, 660273, 660250, 502257, 439646, 884132, 109718, 380712, 380492, 708894, 407282, 86670, 884168, 298783, 493807, 407277, 523388, 87267, 86682], 'answer_set': {493825, 86670, 109718, 660250, 86682, 708894, 298783, 884132, 380712, 660273, 884168, 380492, 127312, 439646, 87267, 407277, 493807, 502257, 407282, 523388}, 'ground_truth_set': {709601, 642437, 392326, 551719, 359495, 451176, 502257, 957084}, 'retrieved_ground_truths': {502257}, 'missed_ground_truths': {709601, 642437, 392326, 551719, 359495, 451176, 957084}, 'metrics': {'total_answers': 8, 'retrieved_count': 1, 'missed_count': 7, 'recall@50': 0.125, 'recall@20': 0.125, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.2}, 'vss_merged_metrics': {'total_answers': 8, 'retrieved_count': 1, 'missed_count': 7, 'recall@50': 0.125, 'recall@20': 0.125, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.2}}","[493825, 127312, 660273, 660250, 502257, 439646, 884132, 109718, 380712, 380492, 708894, 407282, 86670, 884168, 298783, 493807, 407277, 523388, 87267, 86682]","[493825, 127312, 660273, 660250, 502257, 439646, 884132, 109718, 380712, 380492, 708894, 407282, 582926, 395173, 558834, 709608, 581700, 709603, 174559, 709586]"
1742,"What are some models of dive wrist computers with a digital scuba compass and large, clear numeric displays for primary dive information available at the authorized seller, House Of Scuba?","[122769, 137593]",IN_PROGRESS,"{""A"": {""type"": [""brand""], ""lexical"": {""name"": ""House Of Scuba""}, ""semantic"": [""authorized seller""], ""constant"": true}, ""B"": {""type"": [""category""], ""lexical"": {""name"": ""dive wrist computers""}, ""semantic"": [""dive wrist computers with a digital scuba compass and large, clear numeric displays for primary dive information""], ""constant"": true}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""models of dive wrist computers"", ""digital scuba compass"", ""large, clear numeric displays for primary dive information"", ""available at House Of Scuba""], ""constant"": false}}","{('ANSWER', 'A'): ['has_brand'], ('ANSWER', 'B'): ['has_category']}","{'answer_list': [198868, 734996, 199381, 122769, 55702, 199379, 111929, 236603, 104832, 264093, 560716, 641756, 199161, 167004, 38484, 130098, 198858, 38886, 198877, 198859], 'answer_set': {104832, 122769, 734996, 55702, 264093, 130098, 111929, 236603, 198858, 198859, 560716, 199379, 198868, 199381, 38484, 167004, 198877, 641756, 38886, 199161}, 'ground_truth_set': {122769, 137593}, 'retrieved_ground_truths': {122769}, 'missed_ground_truths': {137593}, 'metrics': {'total_answers': 2, 'retrieved_count': 1, 'missed_count': 1, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.25}, 'vss_merged_metrics': {'total_answers': 2, 'retrieved_count': 1, 'missed_count': 1, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.25}}","[198868, 734996, 199381, 122769, 55702, 199379, 111929, 236603, 104832, 264093, 560716, 641756, 199161, 167004, 38484, 130098, 198858, 38886, 198877, 198859]","[198868, 734996, 199381, 122769, 55702, 199379, 111929, 236603, 104832, 264093, 560716, 641756, 240258, 470028, 472924, 488039, 216945, 296968, 300320, 101071]"
2746,"Are there any fun wristbands available that reflect my love for riding, specifically with a knobby or sand paddle tire design? It would be cool if it could also make a 'BRAAWAP!!' sound. Any recommendations?","[235137, 260997, 235177, 237067, 239981, 239927, 221626, 239996]",IN_PROGRESS,"{""A"": {""type"": [""category""], ""lexical"": {""name"": ""wristbands""}, ""semantic"": [""fun wristbands""], ""constant"": true}, ""B"": {""type"": [""brand""], ""lexical"": {}, ""semantic"": [""riding""], ""constant"": false}, ""C"": {""type"": [""category""], ""lexical"": {}, ""semantic"": [""knobby or sand paddle tire design""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""fun wristbands"", ""reflect my love for riding"", ""specifically with a knobby or sand paddle tire design"", ""make a 'BRAAWAP!!' sound""], ""constant"": false}}","{('ANSWER', 'A'): ['has_category'], ('ANSWER', 'B'): ['has_brand'], ('ANSWER', 'C'): ['has_category']}","{'answer_list': [221626, 260997, 235177, 235137, 221659, 547030, 216103, 367620, 382394, 373020, 335502, 525392, 209216, 232913, 931542, 188253, 306405, 130737, 723119, 154205], 'answer_set': {235137, 367620, 260997, 335502, 373020, 216103, 235177, 723119, 130737, 382394, 221626, 209216, 525392, 232913, 547030, 931542, 221659, 188253, 154205, 306405}, 'ground_truth_set': {235137, 260997, 235177, 237067, 239981, 239927, 221626, 239996}, 'retrieved_ground_truths': {235137, 221626, 235177, 260997}, 'missed_ground_truths': {237067, 239996, 239981, 239927}, 'metrics': {'total_answers': 8, 'retrieved_count': 4, 'missed_count': 4, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 8, 'retrieved_count': 8, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[221626, 260997, 235177, 235137, 221659, 547030, 216103, 367620, 382394, 373020, 335502, 525392, 209216, 232913, 931542, 188253, 306405, 130737, 723119, 154205]","[221626, 260997, 235177, 235137, 221659, 547030, 216103, 367620, 382394, 373020, 335502, 525392, 237067, 239927, 239996, 239981, 211725, 743150, 237497, 235781]"
3214,"I'm in search of a classy hunting knife that's roughly 13.5 inches in length. I've previously purchased and enjoyed the Best.Buy.Damascus1 Red Wood 12"" Fixed Blade Custom 440c Stainless Steel Hunting Knife. Any recommendations for a similar style or something that would pair well with this knife would be appreciated.",[284916],IN_PROGRESS,"{""A"": {""type"": [""brand"", ""product""], ""lexical"": {""name"": ""Best.Buy.Damascus1""}, ""semantic"": [""Best.Buy.Damascus1 Red Wood 12\"" Fixed Blade Custom 440c Stainless Steel Hunting Knife""], ""constant"": true}, ""B"": {""type"": [""product""], ""lexical"": {""name"": ""Red Wood 12\"" Fixed Blade Custom 440c Stainless Steel Hunting Knife""}, ""semantic"": [""Red Wood 12\"" Fixed Blade Custom 440c Stainless Steel Hunting Knife"", ""hunting knife""], ""constant"": true}, ""C"": {""type"": [""category""], ""lexical"": {""name"": ""hunting knife""}, ""semantic"": [""classy hunting knife"", ""roughly 13.5 inches in length""], ""constant"": false}, ""ANSWER"": {""type"": [""product""], ""lexical"": {}, ""semantic"": [""classy hunting knife"", ""roughly 13.5 inches in length"", ""similar style to Best.Buy.Damascus1 Red Wood 12\"" Fixed Blade Custom 440c Stainless Steel Hunting Knife""], ""constant"": false}}","{('ANSWER', 'C'): ['has_category'], ('ANSWER', 'A'): ['also_buy', 'also_view'], ('ANSWER', 'B'): ['also_buy', 'also_view']}","{'answer_list': [949228, 928758, 706942, 551123, 387490, 809814, 715168, 537306, 16675, 640219, 918630, 548075, 692770, 306243, 673935, 376652, 754953, 324372, 744779, 948571], 'answer_set': {754953, 673935, 324372, 715168, 387490, 16675, 692770, 306243, 744779, 376652, 551123, 809814, 537306, 640219, 948571, 918630, 548075, 949228, 928758, 706942}, 'ground_truth_set': {284916}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {284916}, 'metrics': {'total_answers': 1, 'retrieved_count': 0, 'missed_count': 1, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 0, 'missed_count': 1, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}}","[949228, 928758, 706942, 551123, 387490, 809814, 715168, 537306, 16675, 640219, 918630, 548075, 692770, 306243, 673935, 376652, 754953, 324372, 744779, 948571]","[949228, 928758, 706942, 551123, 387490, 809814, 715168, 537306, 16675, 640219, 918630, 548075, 748265, 342853, 445298, 766278, 353422, 324498, 344415, 340043]"
