q_id,q_string,top_20_vss_array,ground_truths_array,ground_truths_missed_array,total_answers,retrieved_count,missed_count,recall@20,recall@50,hit@1,hit@5,mrr
10636,Show me articles on using third derivatives to enhance velocity field reconstruction in the presence of noise from experimental data.,"[1271732, 1382032, 1263764, 1442708, 1702701, 1756341, 1560572, 1345646, 1450242, 1240217, 1766317, 1455399, 1745249, 1830922, 1410392, 1608618, 1238869, 1401622, 1412361, 1300184]",[1271732],[],1,1,0,1.0,1.0,1.0,1.0,1.0
11392,Show me publications from the co-authors of 'Modulation of magnetotransport in asymmetrically coupled double quantum dot system' that also explore the two-stage Kondo effect.,"[1702539, 1309084, 1636848, 1429223, 1287292, 1556532, 1344257, 1616162, 1433558, 1471731, 1524412, 1477825, 1622953, 1774550, 1673245, 1525217, 1566513, 1322156, 1480857, 1337848]",[1309084],[],1,1,0,1.0,1.0,0.0,1.0,0.5
8469,"Could you search for publications related to Dome shape, particularly those which contain data on resistivity measurements of BaFeAs thin films under pressure?","[1189241, 1411890, 1364803, 1217068, 1438369, 1275678, 1859735, 1638108, 1309640, 1176569, 1495803, 1826892, 1389775, 1648384, 1620297, 1297025, 1186124, 1603641, 1530739, 1557491]",[1189241],[],1,1,0,1.0,1.0,1.0,1.0,1.0
7879,Show me publications written by Fatemeh Ahmadi that investigate the impact of motion within gravitational fields on spin entanglement.,"[1378195, 1480984, 1185402, 1553810, 1327374, 1377378, 1736527, 1288412, 1307857, 1445491, 1241123, 1805590, 1545532, 1746079, 1228375, 1429453, 1231776, 1188944, 1282850, 1190214]","[1480984, 1378195]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
5631,"Could you locate papers that are co-authored by any author from 'A simple method for fabrication of graphene-silicon Schottky diode for photo-detection applications' that also specialize in the study of graphene for photovoltaic and photo-detection applications, paying particular attention to its usage in dye-sensitized solar cells?","[1382774, 1720929, 1415862, 1703176, 1529050, 1815988, 1814912, 1194430, 1833853, 1835557, 1239135, 1714660, 1746615, 1820838, 1230480, 1301154, 1366394, 1265987, 1752220, 1437571]",[1720929],[],1,1,0,1.0,1.0,0.0,1.0,0.5
6794,Show me publications by Parker Wray that feature studies on mid-infrared photonic crystal waveguides.,"[1222102, 1412647, 1332862, 1511505, 1211449, 1514287, 1776648, 1494485, 1431296, 1784107, 1631547, 1424646, 1568426, 1667417, 1837702, 1857362, 1506691, 1435830, 1663057, 1469454]",[1332862],[],1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333
3851,Please search for articles related to Approximate Entropy that analyze predictive information by deconstructing it into separate components from various time scales and embedding dimensions.,"[1396860, 1757088, 1748813, 1614168, 1664812, 1701253, 1251530, 1290928, 1563623, 1810852, 1847308, 1535478, 1751532, 1220593, 1610465, 1570503, 1630924, 1701535, 1870014, 1510122]",[1396860],[],1,1,0,1.0,1.0,1.0,1.0,1.0
3387,"What are some innovative wave energy converter design papers that mention a floating air bag and were referenced in the study titled ""Wave energy absorption by a floating air bag""?","[1705078, 1719762, 1533738, 1400566, 1569003, 1314641, 1351324, 1277733, 1609513, 1603781, 1546118, 1728802, 1466960, 1330092, 1416011, 1571310, 1614619, 1288006, 1279580, 1496196]","[1609513, 1533738, 1614619]",[],3,3,0,1.0,1.0,0.0,1.0,0.3333333333333333
4951,"Are there any articles related to ""Problems with the Newton-Schrödinger equations"", that also have at least one same co-author, in the same discipline, discussing particle detection rates in non-inertial detectors? I am particularly seeking studies that draw correlations between the issues explored in the initial paper and detector behaviors in accelerating frames of reference.","[1427370, 1508654, 1416605, 1559063, 1212266, 1567528, 1209437, 1194620, 1610311, 1462950, 1606784, 1250614, 1508028, 1613592, 1622222, 1542010, 1372592, 1855758, 1584605, 1616315]","[1375872, 1315467, 1462950]","[1375872, 1315467]",3,1,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1
8656,Show me publications by Martin Kronberg on cataclysmic variables in astronomical surveys.,"[1292681, 1238304, 1704171, 1699013, 1600518, 1279043, 1865554, 1177823, 1683456, 1758409, 1478756, 1413493, 1480154, 1716451, 1412188, 1562325, 1402717, 1241111, 1494189, 1626637]","[1277924, 1413493]",[1277924],2,1,1,0.5,0.5,0.0,0.0,0.08333333333333333
5190,"Can you find papers published from 2010 onwards that discuss an innovative 3D solar wind model and reference the paper titled ""A polytropic model for the solar wind""?","[1535854, 1530139, 1218113, 1398385, 1645968, 1605773, 1835850, 1365340, 1186819, 1736015, 1389744, 1368084, 1632477, 1594681, 1532339, 1313475, 1731450, 1184620, 1796047, 1476977]",[1380152],[1380152],1,0,1,0.0,0.0,0.0,0.0,0.0
2150,Does Hohai University have any papers that study fish swimming using classical mechanics?,"[1809696, 1692311, 1688993, 1283229, 1273969, 1283599, 1271197, 1541740, 1772386, 1831473, 1491345, 1402421, 1641837, 1774464, 1788325, 1862363, 1388741, 1381832, 1602387, 1814555]","[1388741, 1283229]",[],2,2,0,1.0,1.0,0.0,1.0,0.25
5322,Publications on plasma properties and experimental results by authors affiliated with E. O. Paton Electric Welding Institute,"[1363248, 1392358, 1243700, 1237138, 1485202, 1554793, 1378189, 1762262, 1725636, 1341062, 1795219, 1860087, 1295055, 1173795, 1254054, 1342098, 1769461, 1351621, 1618019, 1445097]","[1639621, 1276149, 1317622]","[1639621, 1276149, 1317622]",3,0,3,0.0,0.0,0.0,0.0,0.0
9448,List of papers on spectroscopic detection of fluoride levels in Strontium fluoride.,"[1284990, 1642277, 1401944, 1627431, 1524888, 1662762, 1317238, 1737479, 1516722, 1509141, 1401207, 1488663, 1468312, 1716180, 1289310, 1527064, 1833172, 1346762, 1233930, 1331286]",[1627431],[],1,1,0,1.0,1.0,0.0,1.0,0.25
2637,Search for papers by Katharina Brassat on the self-assembly mechanisms in nanosphere suspensions.,"[1208605, 1294493, 1466205, 1337755, 1469922, 1775842, 1509887, 1418972, 1617242, 1355659, 1354196, 1492625, 1394570, 1185822, 1260652, 1772433, 1381902, 1837025, 1481356, 1849310]",[1208605],[],1,1,0,1.0,1.0,1.0,1.0,1.0
2026,Show me papers by Bart V. Beeman on pulsed power diagnostic systems.,"[1448970, 1382875, 1279901, 1756327, 1185218, 1353123, 1543337, 1333035, 1385337, 1711305, 1552049, 1577583, 1253272, 1394752, 1680980, 1442170, 1239667, 1744735, 1303654, 1779899]","[1340872, 1484524]","[1340872, 1484524]",2,0,2,0.0,0.0,0.0,0.0,0.0
8610,Are there any research papers from Gebze Institute of Technology focusing on the absorption cross section that discuss the optical limiting properties of materials?,"[1630354, 1801921, 1652810, 1684174, 1366883, 1281181, 1533328, 1507361, 1597437, 1785775, 1379260, 1762610, 1528708, 1415310, 1464882, 1630126, 1251460, 1257471, 1506737, 1227496]","[1387785, 1614532]","[1387785, 1614532]",2,0,2,0.0,0.0,0.0,0.0,0.0
4655,Which publications from the Sukachev Institute of Forest address the topic of spin crossover in materials subjected to high pressure conditions?,"[1817747, 1396374, 1420886, 1404210, 1777018, 1462119, 1841308, 1802670, 1378756, 1351374, 1858277, 1289634, 1504177, 1365246, 1385633, 1862414, 1494124, 1522627, 1590631, 1183620]","[1678737, 1817747]",[1678737],2,1,1,0.5,0.5,1.0,1.0,1.0
12461,"Find articles by the authors of ""Simulation on Boron Concentration Profile in Silicon Introduced by Plasma Doping"" that discuss plasma doping simulation.","[1613791, 1623902, 1745434, 1259949, 1200126, 1395434, 1432513, 1728092, 1182529, 1606956, 1220648, 1366420, 1273153, 1337211, 1746202, 1518752, 1583716, 1781628, 1362687, 1226990]",[1613791],[],1,1,0,1.0,1.0,1.0,1.0,1.0
2314,2015 publications from the National Aviation Academy on gamma-ray measurements results,"[1829642, 1487687, 1523104, 1659983, 1717950, 1507278, 1729451, 1834027, 1833550, 1785824, 1850553, 1566155, 1222148, 1665505, 1442815, 1744297, 1796743, 1871794, 1450716, 1370826]",[1502851],[1502851],1,0,1,0.0,0.0,0.0,0.0,0.0
7917,Find articles by Moshe Rozali on the dynamics of driven field theories on Arxiv.,"[1620521, 1505594, 1525399, 1855464, 1232246, 1281143, 1237491, 1866456, 1726427, 1832512, 1780983, 1865008, 1564973, 1579727, 1587152, 1765979, 1848135, 1434955, 1598899, 1453544]","[1613169, 1755508, 1533999]","[1613169, 1755508, 1533999]",3,0,3,0.0,0.0,0.0,0.0,0.0
4326,Are there any papers from CMR Institute of Technology authors regarding single-electron transistor modeling?,"[1741727, 1733309, 1646795, 1189992, 1636523, 1554177, 1189447, 1740524, 1803629, 1639318, 1541979, 1613075, 1546286, 1788863, 1473557, 1430920, 1623251, 1842442, 1589512, 1570238]","[1636523, 1741727]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
2645,"I am looking for publications that both cite ""Knot invariants and M-theory: Hitchin equations, Chern-Simons actions, and surface operators"" and address the topic of supersymmetry in the context of resolved conifolds.","[1699962, 1736859, 1754562, 1723348, 1595673, 1690086, 1415957, 1201367, 1215608, 1206000, 1208048, 1764684, 1464805, 1832101, 1599564, 1553349, 1572805, 1279448, 1526561, 1280103]","[1499976, 1338425, 1365290]","[1499976, 1338425, 1365290]",3,0,3,0.0,0.0,0.0,0.0,0.0
7887,Which publications by authors affiliated with TRW Inc. discuss lowering the driving voltage needs for actuators?,"[1624665, 1281806, 1800845, 1762926, 1801787, 1565841, 1481132, 1703572, 1399769, 1512279, 1314017, 1524649, 1383715, 1504577, 1612486, 1490356, 1481093, 1705335, 1438123, 1561010]",[1624665],[],1,1,0,1.0,1.0,1.0,1.0,1.0
9015,"I'm keen on obtaining a selection of research papers that delve into the topic of flow instability within micro-channels in relation to restrictive flow orifice. In particular, I'm interested in exploring how these unstable flows at higher pressures can affect design considerations, particularly within applications such as lab-on-a-chip technologies.","[1240874, 1403812, 1274920, 1763575, 1622833, 1217872, 1645525, 1353255, 1407177, 1775879, 1812908, 1325038, 1387075, 1665984, 1711127, 1799399, 1657597, 1809791, 1594839, 1417699]",[1403812],[],1,1,0,1.0,1.0,0.0,1.0,0.5
3941,"What are the papers on graviton scattering referenced by the study ""Euler-Lagrange equations for the Gribov reggeon calculus in QCD and in gravity""?","[1706255, 1571197, 1384774, 1232986, 1360702, 1769350, 1268594, 1724685, 1542462, 1270255, 1746410, 1852090, 1648679, 1475749, 1379609, 1484529, 1567312, 1450907, 1538237, 1194431]","[1497385, 1542462]",[1497385],2,1,1,0.5,0.5,0.0,0.0,0.1111111111111111
4074,"Can you find papers published in 2009 about Korea's participation in ITER, which either cite or are referenced by the paper titled, ""Detail procedure of pressure and baking test for ITER vacuum vessel lower port stub extension?","[1397999, 1813802, 1244297, 1639223, 1248695, 1493848, 1306221, 1320075, 1432647, 1339802, 1173584, 1283435, 1626607, 1648155, 1441998, 1247087, 1579409, 1173627, 1173432, 1549724]",[1397999],[],1,1,0,1.0,1.0,1.0,1.0,1.0
11496,Please find articles related to control logic with a focus on enhancing system reliability when faced with shading conditions.,"[1807260, 1677714, 1703922, 1688645, 1218564, 1239790, 1579901, 1840545, 1658887, 1442478, 1271573, 1376713, 1760613, 1607464, 1528373, 1385717, 1662191, 1763714, 1620964, 1739164]","[1847187, 1677381]","[1847187, 1677381]",2,0,2,0.0,0.0,0.0,0.0,0.0
145,"I'm looking for papers with at least one shared author with ""Physics of Microswimmers - Single Particle Motion and Collective Behavior"", that explore the subject of active turbulence and transport in a self-assembled spinning particles gas within the same research field.","[1715569, 1209610, 1783938, 1715725, 1715508, 1853063, 1702568, 1714799, 1715086, 1768519, 1280504, 1181529, 1539732, 1233944, 1657141, 1548832, 1514803, 1798326, 1358885, 1774220]",[1783938],[],1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333
9814,"Could you locate studies co-authored by the same individual(s) who contributed to ""Critical behaviors and phase diagrams of the mixed spin-1 and spin-7/2 Blume-Capel (BC) Ising model on the Bethe lattice (BL),"" that remain within the same field? Specifically, documents that similarly examine phases in a spin model?","[1632789, 1831589, 1219228, 1182931, 1557018, 1793818, 1865562, 1645443, 1384313, 1509061, 1792811, 1185631, 1444724, 1604258, 1532258, 1637149, 1472156, 1411781, 1733217, 1765263]","[1831712, 1625667, 1449231, 1488913, 1854067, 1632789, 1557018, 1793818, 1780189]","[1831712, 1625667, 1449231, 1488913, 1854067, 1780189]",9,3,6,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
2665,"Can I find any papers by coauthors of ""Role of surface recombination in affecting the efficiency of nanostructured thin-film solar cells"" that also explore enhancing light absorption and trapping strategies for better solar cell efficiency?","[1413233, 1334588, 1447977, 1249193, 1480653, 1319518, 1389151, 1453042, 1628220, 1335447, 1436236, 1270402, 1254344, 1411252, 1819408, 1576365, 1319533, 1678460, 1460348, 1526790]","[1413233, 1763067, 1436236]",[1763067],3,2,1,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
12248,Are there any research papers from Clare College exploring the confinement of gravitational magnetic fields within a torus in the field of Torus studies?,"[1252518, 1853379, 1292588, 1696170, 1198879, 1796912, 1397410, 1212991, 1562219, 1216195, 1264442, 1612266, 1401744, 1555291, 1209584, 1485092, 1797929, 1579156, 1207896, 1668104]",[1543952],[1543952],1,0,1,0.0,0.0,0.0,0.0,0.0
9378,Does any research originating from the Federal University of Ceará involve studying room temperature acoustic-phonon emission in the realm of Terahertz radiation?,"[1411904, 1548304, 1234208, 1267045, 1862669, 1538683, 1189638, 1255633, 1847771, 1245909, 1359976, 1577668, 1298507, 1584697, 1841945, 1795106, 1307729, 1309644, 1254214, 1417130]",[1411904],[],1,1,0,1.0,1.0,1.0,1.0,1.0
5650,Could you show me some research papers that explore generating multiple wavelengths using Barium nitrate in their studies?,"[1393508, 1227394, 1365940, 1667978, 1261284, 1395635, 1402804, 1376450, 1350135, 1259663, 1450564, 1758827, 1659296, 1458966, 1472750, 1812629, 1806387, 1308912, 1818793, 1221299]","[1393508, 1365940, 1350135]",[],3,3,0,1.0,1.0,1.0,1.0,1.0
8939,"Looking for papers from the co-authors of ""Elastic properties and electronic structure of Mo2FeB2 alloyed with Cr, Ni and Mn by first-principles calculations"", which further explore the structural stability and elastic properties of Mo2FeB2 alloyed with different elements, similar to the initial investigations with Cr, Ni, and Mn.","[1746436, 1299334, 1196682, 1716216, 1799018, 1237197, 1438861, 1825041, 1248528, 1853482, 1252386, 1386843, 1600468, 1428905, 1521150, 1430160, 1540714, 1389237, 1818290, 1402910]",[1746436],[],1,1,0,1.0,1.0,1.0,1.0,1.0
11852,Show me publications by Ryan Gavin on squark production and decay incorporating parton shower matching.,"[1224411, 1517847, 1416575, 1381434, 1198890, 1771972, 1816714, 1211261, 1596886, 1590177, 1186574, 1678308, 1680674, 1828019, 1480278, 1652186, 1685453, 1782441, 1249853, 1302116]","[1224411, 1517847]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
1750,Show me research papers about Central composite design focusing on parameters that influence nanomagnetite particles.,"[1621720, 1765118, 1628268, 1448266, 1650015, 1548842, 1511275, 1530370, 1715458, 1269911, 1240267, 1437129, 1304817, 1339928, 1374286, 1450014, 1604634, 1384110, 1252067, 1208514]","[1621720, 1628268, 1650015]",[],3,3,0,1.0,1.0,1.0,1.0,1.0
3212,Could you show me some 2015 publications on Sensitivity in control systems that have evaluated channel sets for human observer performance prediction?,"[1331689, 1497169, 1575561, 1350709, 1656787, 1532764, 1522901, 1201121, 1510398, 1752681, 1834698, 1312380, 1549364, 1337290, 1663275, 1250202, 1833030, 1559723, 1566937, 1529597]",[1331689],[],1,1,0,1.0,1.0,1.0,1.0,1.0
5332,Which scholarly articles are there from Athabasca University that focus on the examination and interpretation of auroral images?,"[1678739, 1706916, 1403245, 1424448, 1648059, 1194478, 1565476, 1274091, 1407112, 1692981, 1596085, 1193950, 1572884, 1241544, 1331269, 1305729, 1196803, 1197906, 1256136, 1829227]","[1256136, 1323386, 1596085, 1703326]","[1323386, 1703326]",4,2,2,0.5,0.5,0.0,0.0,0.09090909090909091
12719,Show me publications by T. Okada focusing on the study of Ion Cyclotron Range of Frequencies (ICRF) wave excitation and propagation.,"[1460582, 1383502, 1296431, 1287553, 1489529, 1340404, 1437953, 1446304, 1175286, 1489977, 1537222, 1515304, 1653837, 1818474, 1717022, 1664724, 1376954, 1288279, 1293984, 1527398]","[1175186, 1198349, 1175286]","[1175186, 1198349]",3,1,2,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111
7395,Show me articles by W Zabolotny on the performance of CMS resistive plate chambers.,"[1278528, 1587480, 1214275, 1425189, 1866753, 1239848, 1356265, 1374054, 1469214, 1535903, 1500213, 1432963, 1314676, 1355695, 1311120, 1499318, 1264736, 1685712, 1456456, 1852124]",[1587480],[],1,1,0,1.0,1.0,0.0,1.0,0.5
2288,Show me publications by A. Matic on neutron beam properties.,"[1277265, 1326633, 1726430, 1443117, 1569199, 1365132, 1573654, 1688360, 1511086, 1575668, 1392478, 1458051, 1301451, 1227725, 1361928, 1693654, 1262088, 1313367, 1248939, 1569700]","[1237224, 1355967]","[1237224, 1355967]",2,0,2,0.0,0.0,0.0,0.0,0.0
13011,Could you show me some papers that delve into quantum reasoning and its applications within the Principle of locality field?,"[1817232, 1795154, 1236715, 1779816, 1706198, 1733487, 1295155, 1771482, 1818713, 1615997, 1759754, 1446765, 1550119, 1816840, 1233403, 1216628, 1310297, 1333115, 1313869, 1584223]","[1626369, 1690011, 1211167, 1235105, 1176744, 1576233, 1578293, 1219383, 1611064, 1197880, 1482299, 1636161, 1377224, 1498193, 1602392, 1270758, 1612021, 1185530, 1333115, 1615997]","[1626369, 1235105, 1611064, 1636161, 1270758, 1176744, 1576233, 1377224, 1498193, 1602392, 1578293, 1612021, 1219383, 1197880, 1482299, 1185530, 1690011, 1211167]",20,2,18,0.1,0.1,0.0,0.0,0.1
2548,Which publications authored by individuals affiliated with the Sukkur Institute of Business Administration explore the relationship between intensity noise correlations?,"[1246258, 1557551, 1462611, 1613678, 1342715, 1706599, 1362647, 1332926, 1694665, 1267516, 1521017, 1700965, 1444535, 1249524, 1459281, 1469538, 1688370, 1221919, 1385505, 1487764]","[1749856, 1706599, 1746798, 1181265, 1681980]","[1749856, 1181265, 1681980, 1746798]",5,1,4,0.2,0.2,0.0,0.0,0.16666666666666666
1978,Show me publications by I. G. Miron on the topic of integrating plasma-edge in tokamaks.,"[1618019, 1761151, 1418640, 1661244, 1627873, 1846840, 1588614, 1793853, 1802054, 1173795, 1495679, 1551258, 1304202, 1361872, 1692501, 1837928, 1402583, 1635100, 1545399, 1372336]","[1840857, 1858139, 1869974, 1761151]","[1840857, 1858139, 1869974]",4,1,3,0.25,0.25,0.0,1.0,0.5
11336,Could you find the research papers by Malinda L. C. Buffon related to thermoelectric materials?,"[1774336, 1422910, 1536696, 1815171, 1858114, 1329296, 1364304, 1820286, 1331630, 1483697, 1365729, 1622167, 1521215, 1511099, 1737766, 1183676, 1745098, 1569162, 1441224, 1767191]","[1703631, 1771639]","[1703631, 1771639]",2,0,2,0.0,0.0,0.0,0.0,0.0
4001,Are there any Meteorology research papers from Central Queensland University that concentrate on rainfall forecasting?,"[1358164, 1677874, 1190978, 1217998, 1862382, 1185346, 1800110, 1619732, 1753401, 1872818, 1363430, 1270558, 1727255, 1787568, 1644413, 1298370, 1828192, 1735674, 1250425, 1836847]","[1762594, 1677874, 1217998]",[1762594],3,2,1,0.6666666666666666,0.6666666666666666,0.0,1.0,0.5
2969,"Could you locate publications that have a common coauthor with ""Measuring temperatures in a high concentration solar simulator – Demonstration of the principle"", belong to the same research area, and discuss a methodology for measuring surface temperatures in concentrated solar power systems?","[1317767, 1518361, 1298659, 1356522, 1178474, 1799952, 1646819, 1620771, 1246704, 1402285, 1417535, 1305277, 1516599, 1223653, 1364556, 1649891, 1803925, 1789405, 1582635, 1277615]","[1832657, 1775190, 1317767]","[1832657, 1775190]",3,1,2,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0
11758,Does any research from Lycoming College relate to the field of Null Hypothesis and incorporate permutation entropy as a tool to describe the dynamics studied?,"[1492811, 1567174, 1661348, 1521220, 1248729, 1253564, 1367373, 1519411, 1773212, 1614168, 1257439, 1472112, 1271491, 1742590, 1176629, 1511211, 1283216, 1589478, 1697462, 1633204]",[1773212],[],1,1,0,1.0,1.0,0.0,0.0,0.1111111111111111
9931,Show me research from Kafrelsheikh University on the topic of thermal bending in nanobeams.,"[1285972, 1366558, 1453722, 1282427, 1806348, 1224572, 1225849, 1564026, 1322123, 1753263, 1232616, 1410522, 1343361, 1620186, 1292379, 1756110, 1276876, 1537470, 1235751, 1418488]",[1285972],[],1,1,0,1.0,1.0,1.0,1.0,1.0
4670,"Publications authored by colleagues of the authors of ""The crystalline fraction of interstellar silicates in starburst galaxies"" that examine spectroscopic observations of the cool evolved stars in M32 using data from 2015.","[1551490, 1658114, 1633829, 1543667, 1349189, 1721638, 1655252, 1778868, 1203769, 1753073, 1477461, 1238872, 1348450, 1605472, 1857919, 1658469, 1693612, 1626474, 1195525, 1847523]",[1402725],[1402725],1,0,1,0.0,0.0,0.0,0.0,0.0
2501,Search for publications by Andrew D. Elvidge on the topic of terrain-induced turbulence.,"[1446950, 1223459, 1802884, 1193411, 1764012, 1850420, 1521625, 1783064, 1322193, 1460196, 1600327, 1834349, 1798654, 1650361, 1531347, 1207456, 1479121, 1344799, 1595578, 1347811]","[1568708, 1830229]","[1568708, 1830229]",2,0,2,0.0,0.0,0.0,0.0,0.0
3911,"What are some papers that ""Trigger Performance Simulation of a High Speed ADC-Based TOF-PET Read-Out System"" cites to validate the GEANT4 optical models?","[1426787, 1551690, 1561428, 1803861, 1333686, 1445716, 1491658, 1681336, 1608645, 1824642, 1259199, 1419429, 1319905, 1277995, 1783555, 1382502, 1854952, 1721711, 1253575, 1550508]",[1561428],[],1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333
284,"I'm looking for research articles related to Schottky Barrier Diode Structures (SBDS), specifically focusing on the impact of an insulator layer on the performance and characteristics of Schottky barrier diodes.","[1727504, 1391548, 1641828, 1475980, 1739635, 1191417, 1464258, 1339746, 1360098, 1286709, 1663733, 1761028, 1491784, 1436343, 1751915, 1335739, 1763552, 1684486, 1729142, 1209496]","[1727504, 1374852, 1391548, 1839630]","[1374852, 1839630]",4,2,2,0.5,0.5,1.0,1.0,1.0
3937,"Looking for papers co-authored by contributors of ""Robust source-range estimation using the array/waveguide invariant and a vertical array"", that delve into noise correlation effects, within the domain of underwater acoustic signal processing.","[1631131, 1498404, 1210106, 1440022, 1728786, 1754293, 1751816, 1325652, 1479541, 1539119, 1352235, 1613665, 1690250, 1463661, 1228561, 1471983, 1812234, 1428786, 1266245, 1230391]","[1302273, 1235714, 1268513, 1291183, 1230391, 1350842, 1485723]","[1302273, 1235714, 1268513, 1291183, 1350842, 1485723]",7,1,6,0.14285714285714285,0.14285714285714285,0.0,0.0,0.05
6123,Are there any papers by scholars at California Lutheran University on the topic of magnetic activity in stars that host exoplanets?,"[1522289, 1206871, 1495533, 1358289, 1717339, 1701541, 1218623, 1615968, 1613496, 1598558, 1383484, 1677347, 1541487, 1257914, 1864950, 1492783, 1549850, 1798703, 1565083, 1288604]","[1777526, 1206163, 1629310]","[1777526, 1206163, 1629310]",3,0,3,0.0,0.0,0.0,0.0,0.0
11340,Show me publications by G. Monastyrskyi on the topic of compact mid-IR light sources.,"[1734500, 1814492, 1694063, 1389014, 1506582, 1370509, 1348381, 1400787, 1687660, 1509106, 1731123, 1736353, 1573014, 1668364, 1508537, 1588317, 1800894, 1421853, 1477055, 1568426]",[1448127],[1448127],1,0,1,0.0,0.0,0.0,0.0,0.0
8175,"Can you show me the papers that ""Asymmetric Ejecta of Cool Supergiants and Hypergiants in the Massive Cluster Westerlund 1"" referenced, and have also presented the dynamical masses of the stars within the Westerlund 1 massive cluster?","[1798482, 1589838, 1823779, 1562975, 1645394, 1534504, 1216050, 1598068, 1807558, 1577475, 1569176, 1203215, 1768020, 1854134, 1556158, 1601307, 1831726, 1560830, 1199578, 1610765]",[1601307],[],1,1,0,1.0,1.0,0.0,0.0,0.0625
11605,Show me publications by D. A. Kiselev on the topic of domain formation in ferroelectric thin films.,"[1228896, 1695555, 1516167, 1387330, 1865719, 1526326, 1342019, 1191645, 1304491, 1254967, 1381476, 1840171, 1739330, 1349494, 1575168, 1717672, 1750607, 1284938, 1396684, 1367637]",[1695555],[],1,1,0,1.0,1.0,0.0,1.0,0.5
2332,"I'm looking for papers from Islamic Azad University South Tehran Branch discussing ambipolar diffusion, specifically in relation to nonlinear plasma heating mechanisms. Can you help me find them?","[1224177, 1812153, 1476436, 1202702, 1227983, 1604211, 1470152, 1268611, 1206293, 1257003, 1566232, 1450824, 1694299, 1692501, 1563161, 1523994, 1588888, 1695020, 1550507, 1441036]",[1328597],[1328597],1,0,1,0.0,0.0,0.0,0.0,0.0
1625,Arxiv publications on angular momentum transfer in excitation-ionization collisions by authors affiliated with Henderson State University.,"[1697531, 1406595, 1447610, 1502981, 1497922, 1249135, 1629227, 1662677, 1800314, 1523464, 1373183, 1287899, 1836865, 1419043, 1266395, 1815961, 1204049, 1452783, 1709900, 1770377]",[1697531],[],1,1,0,1.0,1.0,1.0,1.0,1.0
4113,Show me publications on the structural characteristics of Bixbyite-based (La1−xLux)2O3 alloys.,"[1184414, 1272774, 1438804, 1288677, 1762016, 1605878, 1405166, 1352776, 1784655, 1817754, 1366868, 1417753, 1479079, 1520861, 1644085, 1193209, 1333354, 1217638, 1346486, 1843956]","[1438804, 1184414]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
2908,"Can you find any publications by co-authors of ""Low-cost bandpass filter for terahertz applications"" that delve into the topic of terahertz modulators?","[1483242, 1394882, 1194998, 1386154, 1339567, 1661271, 1374076, 1466415, 1682100, 1757276, 1352616, 1264168, 1856657, 1384556, 1510387, 1379817, 1444868, 1202486, 1501031, 1800287]","[1644933, 1784103, 1501739, 1697814, 1628508, 1800287]","[1644933, 1784103, 1501739, 1697814, 1628508]",6,1,5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.05
6497,Does the Children's Hospital of Philadelphia have any publications in the realm of Physics addressing pediatric imaging methodologies?,"[1817892, 1459738, 1594692, 1450274, 1801597, 1614061, 1778844, 1385334, 1500728, 1265351, 1849705, 1588879, 1491667, 1481365, 1642355, 1667516, 1803396, 1291076, 1560438, 1655283]",[1361652],[1361652],1,0,1,0.0,0.0,0.0,0.0,0.0
6072,"What are the papers referenced in ""Analytical eigenstates for the quantum Rabi model"" that also discuss interactions between quantum systems?","[1583939, 1521769, 1827622, 1445543, 1858650, 1307807, 1293109, 1723456, 1430745, 1615353, 1818535, 1624235, 1854099, 1703627, 1656176, 1538237, 1505594, 1265723, 1542691, 1372887]","[1423526, 1511783, 1503912, 1541868, 1535184, 1225430, 1315063, 1537855]","[1423526, 1511783, 1503912, 1541868, 1535184, 1225430, 1315063, 1537855]",8,0,8,0.0,0.0,0.0,0.0,0.0
3017,Show me papers by W. Snoeys on the topic of charged-particle distributions at high rapidity.,"[1247652, 1392810, 1227869, 1766475, 1454755, 1765025, 1856103, 1753720, 1616611, 1862177, 1516551, 1872905, 1523709, 1828578, 1572358, 1333702, 1620039, 1733491, 1561871, 1682959]","[1288000, 1869219, 1548145, 1542002, 1543826]","[1288000, 1869219, 1548145, 1542002, 1543826]",5,0,5,0.0,0.0,0.0,0.0,0.0
1762,Does Reykjavík University have any publications on the topic of THz frequency oscillations in vacuum microdiodes specifically within the context of Diode studies?,"[1406577, 1356969, 1482201, 1208610, 1306558, 1241173, 1213724, 1173280, 1216104, 1710119, 1521486, 1846658, 1377839, 1858613, 1494273, 1483925, 1739806, 1433490, 1339409, 1238627]","[1406577, 1356969, 1213724]",[],3,3,0,1.0,1.0,1.0,1.0,1.0
