id,ground_truths,query,original_answers,reranked_answers,hit_at_1,hit_at_5,mrr,recall_at_20
9020,[27400],Which disorders linked to Ketosis may lead to cardiomyopathy and hypoketotic hypoglycemia and currently lack any drugs officially sanctioned for treatment?,"[33679, 36469, 36034, 37659, 29175, 27655, 39531, 33623, 27626, 27664, 33632, 36344, 83907, 33630, 33210, 38562, 30748, 38678, 29113, 38564]","[38562, 36344, 39531, 30748, 38678, 36469, 29113, 38564, 33679, 37659, 36034, 29175, 27655, 33623, 27664, 27626, 33632, 83907, 33630, 33210]",0.0,0.0,0.0,0.0
143,[39067],"What disease functions as a parent and child condition in the hierarchy of autoinflammatory disorders, linking both pyogenic bacterial infections with amylopectinosis and PLCG2-associated antibody deficiency and immune dysregulation?","[39067, 38453, 35441, 38629, 38286, 98378, 33591, 27473, 35678, 39510, 35517, 38058, 39525, 35584, 37803, 98425, 29594, 38732, 38204, 29490]","[39067, 38453, 35441, 38629, 38286, 98378, 33591, 27473, 35678, 39510, 35517, 38058, 39525, 35584, 37803, 98425, 29594, 38732, 38204, 29490]",1.0,1.0,1.0,1.0
4434,[20612],Could you recommend a medication for hemorrhoids treatment with a molecular weight near 340 units?,"[20612, 14028, 14042, 14680, 20322, 20193, 20438, 15003, 14940, 15876, 14881, 20254, 21030, 20993, 15125, 16289, 20447, 20314, 16638, 19617]","[20612, 14028, 20193, 14042, 15003, 14680, 20322, 20438, 14940, 14881, 20993, 15125, 15876, 20254, 20447, 21030, 16289, 20314, 16638, 19617]",1.0,1.0,1.0,1.0
7043,[1106],Search for genes or proteins that interact with ATG2B and share an association with a common disease.,"[7625, 86, 4173, 60157, 58552, 4309, 1576, 1549, 10803, 10142, 9807, 1320, 1106, 3551, 12342, 9034, 7061, 10527, 6661, 59490]","[7625, 86, 4173, 60157, 58552, 4309, 1576, 1549, 10803, 10142, 9807, 1320, 1106, 3551, 12342, 9034, 7061, 10527, 6661, 59490]",0.0,0.0,0.07692307692307693,1.0
6457,[27434],"Could you provide a list of disorders characterized by both an absence of approved medications and a connection to atypical cardiac structures, which also result in skin that is prone to blistering and tearing with minimal trauma?","[28150, 27687, 27434, 29359, 33572, 35764, 39491, 35961, 27933, 37703, 35565, 83778, 83762, 36693, 83779, 37715, 28955, 30505, 28178, 30099]","[28150, 27687, 27434, 29359, 28955, 30505, 28178, 30099, 33572, 35764, 39491, 35961, 27933, 37703, 35565, 36693, 83779, 83778, 37715, 83762]",0.0,1.0,0.3333333333333333,1.0
2354,[39682],"What related conditions or potential diseases might be associated with ""benign neoplasm of hard palate"" and ""oral cavity neoplasm""? Can you provide a hierarchy or connections of these illnesses?","[99008, 39682, 37555, 98997, 39673, 37723, 37562, 98969, 37554, 37552, 35705, 39669, 96887, 35704, 36050, 98971, 98996, 37553, 36750, 36051]","[99008, 39682, 39673, 37562, 37554, 35705, 96887, 35704, 39669, 36050, 37555, 98997, 37723, 98969, 37552, 36750, 98971, 98996, 37553, 36051]",0.0,1.0,0.5,1.0
10857,[9967],Which genes or proteins are found to be expressed in cartilage but not detected in the parietal lobe of the brain?,"[9967, 3143, 22, 721, 12046, 885, 792, 1458, 5784, 34038, 34210, 1454, 349, 2863, 2046, 35149, 5408, 79070, 8384, 11985]","[9967, 3143, 22, 721, 12046, 885, 792, 1458, 5784, 34038, 1454, 349, 2863, 2046, 35149, 34210, 5408, 11985, 8384, 79070]",1.0,1.0,1.0,1.0
6655,"[66747, 64863, 64876, 63824, 64512]",Which anatomical structures lack the genetic or proteomic expression linked to infertility?,"[63112, 63379, 66826, 63376, 67116, 63465, 64876, 64427, 66050, 63466, 63464, 63372, 63181, 71416, 67112, 129374, 63377, 64551, 63744, 63704]","[63112, 63379, 66826, 63376, 67116, 66050, 63466, 71416, 64876, 63465, 63464, 63181, 67112, 129374, 63377, 64551, 63744, 63704, 64427, 63372]",0.0,0.0,0.1111111111111111,0.2
6280,[14313],Which pharmaceutical compounds are designed to modulate gene or protein activities associated with SUMO-conjugation system interactions?,"[17532, 18548, 18483, 18180, 16926, 18628, 16870, 21647, 19370, 14065, 14449, 17107, 20266, 16903, 16515, 18519, 18622, 19989, 17823, 21690]","[17532, 18548, 18483, 18180, 16926, 18628, 16870, 21647, 19370, 14065, 14449, 17107, 20266, 16903, 16515, 18519, 18622, 19989, 17823, 21690]",0.0,0.0,0.0,0.0
7718,"[63952, 63826]",Which anatomical structures lack the expression of genes or proteins involved in the interaction with the formation of the endoplasmic reticulum's tubular network?,"[63680, 63235, 63826, 67302, 64778, 63180, 66747, 64799, 64876, 63466, 65509, 64512, 63952, 63921, 64800, 66841, 64814, 63173, 64551, 63372]","[63680, 63235, 63826, 67302, 64778, 63180, 66747, 64799, 64876, 63466, 65509, 64512, 63952, 63921, 64800, 66841, 64814, 63173, 64551, 63372]",0.0,1.0,0.3333333333333333,1.0
1152,"[2017, 5098, 1004, 8432, 3774]","Please find the gene associated with multiple sclerosis pathogenesis that codes for a receptor on antigen-presenting cells, essential for various immune and inflammatory responses.","[5098, 5579, 2983, 625, 8261, 665, 381, 4278, 7083, 4968, 1007, 2328, 417, 12305, 12663, 33914, 11310, 10320, 10600, 1573]","[5098, 625, 665, 7083, 5579, 2983, 8261, 381, 4968, 1007, 4278, 2328, 417, 12305, 12663, 33914, 11310, 10320, 10600, 1573]",1.0,1.0,1.0,0.2
7918,[30035],Find health conditions linked to Fatty Acid Binding Protein 2 (FABP2) that should not be managed with the use of Oxymorphone.,"[30035, 83916, 36603, 83910, 36693, 35790, 35961, 35565, 35764, 30602, 27878, 33605, 32584, 83762, 38066, 37753, 94782, 98468, 84242, 33593]","[30035, 83916, 35565, 35961, 35764, 30602, 27878, 36693, 36603, 33605, 32584, 83910, 35790, 83762, 38066, 37753, 94782, 98468, 84242, 33593]",1.0,1.0,1.0,1.0
233,[5843],"What is the name of the gene or protein that binds with molecules involved in protein binding, attaches to protein C-termini, contributes to pore complex assembly, and modulates ion transport across membranes in host-pathogen interactions?","[5843, 6133, 4054, 2251, 572, 56597, 6066, 13896, 57491, 7547, 1393, 2692, 57230, 968, 1826, 60514, 60522, 826, 6971, 57897]","[5843, 2251, 2692, 1393, 6133, 4054, 572, 56597, 6066, 13896, 57491, 7547, 57230, 968, 1826, 60514, 60522, 826, 6971, 57897]",1.0,1.0,1.0,1.0
5649,[31427],"Is my joint pain, stiffness, and swelling indicative of a hereditary vascular condition?","[28242, 95803, 31156, 31789, 33151, 98151, 37800, 28839, 94823, 27747, 96931, 98507, 98152, 30738, 32436, 84043, 31933, 38440, 38862, 97610]","[28242, 95803, 31789, 28839, 94823, 30738, 31156, 27747, 98152, 32436, 31933, 98151, 33151, 37800, 98507, 84043, 38440, 38862, 97610, 96931]",0.0,0.0,0.0,0.0
2152,[36119],"Could you provide information on hereditary diseases associated with bladder stone formation? My mother previously experienced bladder issues, and I'm concerned about the familial risk.","[29400, 28240, 30515, 31523, 29273, 28841, 29847, 30076, 30235, 29770, 29348, 31571, 27366, 28897, 28341, 37618, 97798, 95505, 95508, 83950]","[28240, 30515, 31523, 29847, 97798, 29400, 29273, 30076, 29348, 37618, 95505, 95508, 28841, 30235, 29770, 31571, 27366, 28897, 28341, 83950]",0.0,0.0,0.0,0.0
7287,"[56263, 55719, 56362, 55534, 55952, 56436, 126196, 124474]",Which cellular structures or organelles are associated with the interaction of genes or proteins affected by Thonzonium Bromide?,"[56362, 56436, 126196, 56263, 55719, 56073, 55534, 124249, 56241, 124474, 55952, 126963, 55590, 125962, 126873, 56086, 126604, 126913, 125956, 56067]","[56362, 56436, 126196, 56263, 55719, 56073, 55534, 56241, 55952, 126963, 55590, 125962, 126873, 124249, 124474, 126604, 126913, 56086, 125956, 56067]",1.0,1.0,1.0,1.0
10604,"[56073, 126963, 126196, 56436, 55898]",Which cellular structures engage with the genetic elements or proteins affected by the actions of D-Eritadenine?,"[126196, 56436, 56073, 126963, 55898, 56174, 56223, 126077, 124249, 125013, 127401, 56032, 56241, 55725, 126093, 55638, 125302, 126913, 56411, 56086]","[126196, 56436, 56073, 126963, 55898, 56174, 56223, 126077, 124249, 125013, 127401, 56032, 56241, 55725, 126093, 55638, 125302, 126913, 56411, 56086]",1.0,1.0,1.0,1.0
2045,"[62836, 127726, 127727]","Please find a pathway that falls under the Defensins hierarchy, involves antimicrobial protein functions, and is externally peer-reviewed.","[62401, 127726, 127727, 62836, 127886, 128532, 127683, 127918, 128781, 129195, 62472, 128593, 62465, 62462, 127857, 128837, 62487, 129227, 127652, 62475]","[62401, 127726, 127727, 62836, 127886, 128837, 128532, 127683, 128781, 127918, 129195, 62472, 128593, 62465, 62462, 127857, 62487, 129227, 127652, 62475]",0.0,1.0,0.5,1.0
5992,"[5385, 8618, 3484]",Is there evidence to suggest that the gene or protein responsible for organic cation transport also facilitates the translocation of pharmaceuticals that exhibit synergistic effects when combined with Sulfathiazole?,"[8385, 2434, 10295, 5339, 8416, 21982, 21983, 4184, 21978, 6947, 8733, 8015, 5498, 3077, 6315, 56673, 5481, 35316, 11881, 59797]","[8385, 10295, 3077, 5481, 11881, 2434, 5339, 8416, 21982, 21983, 4184, 21978, 6947, 8733, 8015, 5498, 6315, 56673, 35316, 59797]",0.0,0.0,0.0,0.0
7490,[83828],Which neonatal gastrointestinal illness resulting in severe intestinal harm and necrosis should not be treated with medication typically prescribed for Pasteurella multocida due to contraindications?,"[83828, 83827, 38392, 33449, 27468, 27740, 29494, 30879, 30318, 83909, 30184, 29188, 29352, 36544, 35961, 33306, 84114, 39058, 27203, 30276]","[83828, 83827, 38392, 33449, 27468, 27740, 29494, 30879, 30318, 83909, 30184, 29188, 29352, 36544, 33306, 35961, 84114, 39058, 27203, 30276]",1.0,1.0,1.0,1.0
7168,"[38040, 33598, 35909, 30382]",Which illness leading to cerebral infarction would render medications for prolactin-secreting pituitary tumors inadvisable?,"[29637, 32738, 38086, 84023, 39081, 30382, 38040, 32455, 36111, 38074, 39539, 28375, 97547, 39203, 32899, 32217, 96782, 31072, 83905, 27741]","[32738, 38086, 29637, 84023, 30382, 32455, 36111, 38074, 39539, 28375, 97547, 39203, 32899, 39081, 32217, 96782, 31072, 83905, 38040, 27741]",0.0,1.0,0.2,0.5
9133,[2711],Identify a gene or protein with the capability to interact with FOXC1 and shares an association with a similar effect or phenotype.,"[287, 460, 2711, 1757, 3035, 140, 774, 1184, 1252, 34160, 4198, 7682, 268, 6449, 5986, 13054, 5609, 6601, 57266, 4925]","[287, 460, 2711, 1757, 3035, 140, 774, 1184, 1252, 34160, 4198, 268, 6449, 5986, 13054, 5609, 6601, 57266, 4925, 7682]",0.0,1.0,0.3333333333333333,1.0
2635,"[16041, 14554]","Could you recommend a medication designed for Laron syndrome, specifically a synthetic version of the human insulin-like growth factor 1?","[14554, 16041, 17954, 17952, 17953, 15283, 16272, 15964, 15332, 17955, 14435, 14799, 15282, 17957, 14329, 15017, 17951, 20647, 15584, 14663]","[14554, 16041, 17952, 16272, 17953, 17954, 15283, 15964, 15332, 17955, 14799, 14435, 15282, 17957, 14329, 20647, 15017, 15584, 17951, 14663]",1.0,1.0,1.0,1.0
5820,[111],"Identify the common genetic targets that interact with both 3',5'-Dinitro-N-Acetyl-L-Thyronine and 3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid.","[111, 35209, 1986, 1611, 2505, 13509, 8503, 7636, 11624, 651, 13051, 4315, 10133, 33894, 5573, 4153, 35186, 33915, 6739, 58002]","[111, 35209, 1986, 1611, 2505, 13509, 8503, 7636, 11624, 651, 13051, 4315, 10133, 33894, 5573, 4153, 35186, 33915, 6739, 58002]",1.0,1.0,1.0,1.0
5376,[128428],Can you find a pathway influencing organelle acid-base balance that operates before or after the 'Transport of inorganic cations/anions and amino acids/oligopeptides' pathway?,"[62708, 62707, 128425, 128437, 128433, 62763, 128436, 128551, 128432, 62710, 128347, 128431, 128426, 128420, 128550, 129231, 128010, 62671, 127762, 62709]","[62707, 128425, 128437, 128433, 62763, 128436, 128551, 128432, 62710, 128347, 128431, 128426, 128420, 128550, 129231, 128010, 62708, 62671, 127762, 62709]",0.0,0.0,0.0,0.0
8511,"[18840, 19384]",Could you identify any stable compounds listed in DrugBank with experimental evidence that act upon genes or proteins associated with peptidyl-asparagine 3-dioxygenase enzymatic function?,"[17446, 17455, 17448, 17444, 17466, 16709, 17441, 17487, 17464, 17445, 17457, 17469, 17463, 17461, 17479, 18622, 19074, 20121, 19034, 16300]","[17446, 17455, 17448, 17444, 17466, 16709, 17441, 17487, 17464, 17445, 17457, 17469, 17463, 17461, 17479, 20121, 18622, 19074, 19034, 16300]",0.0,0.0,0.0,0.0
4176,[36296],What condition could link cicatricial and paralytic lagophthalmos? I'm experiencing symptoms that seem connected.,"[94610, 94609, 36296, 31689, 27775, 99112, 31616, 83975, 95046, 32247, 95623, 29991, 28933, 98605, 33246, 97114, 94964, 96935, 36317, 31023]","[31689, 27775, 99112, 31616, 95046, 32247, 95623, 83975, 29991, 98605, 97114, 96935, 36317, 94609, 28933, 36296, 94610, 33246, 31023, 94964]",0.0,0.0,0.0625,1.0
1610,[28438],"Please list diseases linked to the DYNC2LI1 gene with symptoms including metaphyseal anomalies and a rigid, narrow thoracic cage causing breathing difficulties.","[28438, 33429, 38747, 32432, 27892, 32108, 32782, 33582, 35821, 32313, 27376, 27986, 27862, 32195, 28289, 30824, 31994, 31915, 29690, 29502]","[28438, 33429, 38747, 32432, 27892, 32108, 32782, 33582, 35821, 32313, 27986, 27862, 27376, 32195, 28289, 30824, 31994, 31915, 29690, 29502]",1.0,1.0,1.0,1.0
3602,[96661],What is the parent disease of breast secretory carcinoma associated with abdominal pain and diarrhea?,"[96661, 36798, 33104, 27660, 32263, 27774, 32273, 33117, 32598, 95148, 32090, 30913, 27690, 98435, 28670, 37440, 29691, 29050, 96713, 39855]","[36798, 33104, 27660, 32263, 32598, 32273, 95148, 32090, 33117, 30913, 29691, 27774, 27690, 29050, 96713, 96661, 98435, 28670, 39855, 37440]",0.0,0.0,0.0625,1.0
1125,[129367],What is the downstream cellular pathway associated with megakaryocyte development and platelet production that interacts with KIF27 protein?,"[129367, 129021, 127721, 128023, 128866, 128016, 62845, 62847, 128623, 129152, 128360, 128718, 129153, 128863, 128867, 63076, 128986, 129056, 62698, 128875]","[129367, 128016, 128623, 63076, 129056, 129021, 128023, 128866, 62845, 128360, 128863, 128986, 127721, 62847, 129152, 128718, 129153, 128867, 62698, 128875]",1.0,1.0,1.0,1.0
4452,[39585],What inherited disease is classified under autosomal dominant cerebellar ataxia and also serves as an umbrella condition for related neurodegenerative disorders?,"[39139, 95242, 97876, 27402, 38575, 27803, 29925, 27797, 27541, 30598, 29334, 99702, 35907, 35655, 39585, 32320, 38571, 38499, 27891, 27739]","[39139, 95242, 97876, 27402, 38575, 29925, 27803, 27797, 27541, 30598, 29334, 99702, 35907, 35655, 39585, 32320, 38571, 38499, 27891, 27739]",0.0,0.0,0.06666666666666667,1.0
6801,[19446],Which medications act upon genes or proteins associated with the binding of receptors for pituitary adenylate cyclase-activating polypeptide?,"[19662, 19446, 19285, 15424, 19661, 15490, 19460, 15493, 14831, 17343, 16849, 15108, 19288, 19663, 14807, 21918, 20175, 14625, 21225, 16521]","[19662, 19446, 19285, 19661, 15493, 14831, 19288, 15424, 15490, 17343, 16849, 15108, 19663, 14807, 21918, 20175, 19460, 14625, 21225, 16521]",0.0,1.0,0.5,1.0
6215,[127654],Identify pathways associated with NODAL signaling where there is a common gene or protein interaction.,"[62373, 127654, 129129, 129049, 127689, 62940, 127791, 62570, 62703, 128840, 128506, 128348, 128513, 128065, 128515, 127908, 62554, 62981, 62978, 128717]","[62373, 127654, 129129, 129049, 127689, 62940, 127791, 62570, 62703, 128840, 128506, 128348, 128065, 128513, 128515, 127908, 62554, 62981, 62978, 128717]",0.0,1.0,0.5,1.0
5271,[134],Which genes or proteins are involved in the RHOBTB1 GTPase cycle and also serve as transcription corepressors?,"[244, 816, 5068, 6806, 6261, 2317, 7969, 2630, 345, 3818, 1823, 1021, 13248, 3275, 2627, 5822, 7216, 577, 415, 2628]","[244, 816, 5068, 6806, 6261, 2317, 7969, 2630, 345, 3818, 1823, 1021, 13248, 3275, 2627, 5822, 7216, 577, 415, 2628]",0.0,0.0,0.0,0.0
952,[38316],"What potential medical condition could share a connection with both dystransthyretinemic hyperthyroxinemia and familial dysalbuminemic hyperthyroxinemia, considering their similarities?","[94690, 29695, 38316, 84193, 32117, 29117, 27661, 30993, 36034, 30577, 99952, 29493, 30896, 31234, 84174, 29439, 31557, 33505, 36650, 37798]","[84193, 38316, 32117, 29117, 27661, 30993, 36034, 30577, 30896, 84174, 31557, 33505, 37798, 94690, 29695, 99952, 29493, 31234, 29439, 36650]",0.0,1.0,0.5,1.0
5380,[38961],"What is the autoimmune disease characterized by necrotizing vasculitis affecting small and medium-sized vessels, notable for minimal or no immune complex deposits in the vessels?","[33208, 32828, 28229, 32987, 32123, 30342, 29604, 32099, 30511, 28448, 30171, 27692, 28745, 28015, 29078, 84245, 38961, 36130, 36123, 98608]","[38961, 33208, 32099, 84245, 32828, 28229, 32987, 30342, 29604, 30511, 28448, 30171, 28745, 27692, 28015, 36130, 36123, 32123, 98608, 29078]",1.0,1.0,1.0,1.0
1701,"[38941, 100023]",What is the name of the small intestine disease characterized by poor nutrient absorption in the intestine?,"[36011, 38630, 38498, 39455, 84061, 36094, 32322, 97117, 98651, 31397, 98289, 32159, 31974, 37635, 95005, 35815, 33057, 38636, 30948, 31004]","[36011, 39455, 84061, 32322, 97117, 38630, 36094, 98289, 38498, 98651, 31397, 32159, 31974, 37635, 95005, 35815, 33057, 38636, 30948, 31004]",0.0,0.0,0.0,0.0
10665,[154],"Identify proteins or genes capable of interacting with EIF4ENIF1, with both sharing an association with a common disease.","[2488, 4220, 1778, 4677, 8952, 7154, 467, 4508, 154, 518, 174, 332, 3013, 3249, 4610, 82375, 4896, 2929, 4219, 8348]","[2488, 4220, 1778, 4677, 8952, 7154, 467, 4508, 154, 518, 174, 332, 3013, 3249, 4610, 2929, 4219, 82375, 8348, 4896]",0.0,0.0,0.1111111111111111,1.0
9725,[554],"Could you provide information on any genes or proteins that participate in the DNA repair process and exhibit interactions with elements linked to hereditary megaloblastic anemia type 1, particularly those related to abnormalities in the AMN gene/protein? Additionally, is there any evidence to suggest that BRCA1 contributes to this process via its established role in DNA repair?","[6002, 7540, 771, 163, 3051, 2019, 1182, 13406, 1917, 209, 5164, 2322, 10152, 189, 34050, 554, 35377, 80, 2249, 11886]","[6002, 7540, 771, 163, 3051, 2019, 1182, 1917, 5164, 2322, 13406, 209, 10152, 34050, 554, 80, 189, 2249, 35377, 11886]",0.0,0.0,0.06666666666666667,1.0
2085,[62990],What is the common upstream or downstream biological pathway shared by the 'Biosynthesis of DHA-derived SPMs' and the 'Biosynthesis of maresin conjugates in tissue regeneration (MCTR)'?,"[129177, 62982, 129165, 62984, 62986, 62989, 62985, 62990, 62983, 129178, 129166, 129159, 129158, 129163, 129160, 129175, 129176, 127950, 127951, 129100]","[129177, 62982, 129165, 62986, 62985, 62990, 62983, 62984, 129178, 62989, 129166, 129159, 129158, 129163, 129160, 129175, 129176, 127950, 127951, 129100]",0.0,0.0,0.16666666666666666,1.0
6632,[27158],Search for illnesses that have no drugs indicated for treatment and are related to the presence of Wormian bones.,"[28264, 32101, 32606, 97182, 84024, 98002, 84301, 97218, 83783, 32442, 84302, 98615, 36033, 84267, 32593, 37837, 37833, 97209, 35572, 84308]","[28264, 32101, 32606, 97182, 84024, 98002, 84301, 97218, 83783, 32442, 84302, 98615, 36033, 84267, 37837, 37833, 32593, 97209, 35572, 84308]",0.0,0.0,0.0,0.0
657,[20483],Can you give me a rundown of drugs effective against both UTIs and Mycoplasma pneumonia that have a molecular weight exactly at 558.52 Da?,"[15322, 20483, 15697, 15419, 14309, 15476, 15180, 14285, 15325, 14936, 15289, 15425, 15293, 15326, 15327, 20284, 20261, 15299, 21601, 20822]","[20483, 15322, 15697, 15419, 14309, 15476, 15180, 14285, 15325, 14936, 15289, 15425, 15293, 15326, 15327, 20284, 20261, 15299, 21601, 20822]",1.0,1.0,1.0,1.0
3478,[31181],What are the diseases similar or linked to Paradas congenital myopathy that also present with progressive muscle weakness?,"[27586, 27709, 27762, 32149, 27677, 29888, 27294, 32032, 27215, 30743, 33185, 28076, 30011, 29429, 27248, 98064, 27781, 36166, 97734, 31720]","[32149, 29888, 27586, 27709, 27677, 27294, 27215, 33185, 30011, 27248, 36166, 27762, 97734, 32032, 30743, 29429, 31720, 28076, 98064, 27781]",0.0,0.0,0.0,0.0
2215,[28782],"What condition associated with the GPR68 gene could cause symptoms like long-term abdominal pain, consistent nausea, vomiting, and notable weight loss, coupled with ongoing inflammation and damage to the stomach lining?","[28782, 27319, 28849, 28158, 28313, 37785, 36621, 36480, 36538, 28249, 30725, 31928, 36386, 38242, 99690, 96019, 29945, 96017, 36456, 99110]","[27319, 28158, 36480, 99690, 96019, 29945, 96017, 99110, 28782, 28849, 28313, 37785, 36621, 36538, 30725, 36386, 28249, 36456, 31928, 38242]",0.0,0.0,0.1111111111111111,1.0
7684,[1604],Identify proteins or genes that interact with Glycophorin A (GYPA) and are linked to a common disease.,"[1604, 130, 9948, 4441, 1941, 1391, 9385, 5515, 6579, 124, 1956, 395, 1072, 11117, 3786, 1891, 6026, 33904, 5074, 9757]","[1604, 130, 9948, 4441, 1941, 1391, 9385, 5515, 6579, 124, 1956, 395, 1072, 11117, 3786, 6026, 1891, 33904, 5074, 9757]",1.0,1.0,1.0,1.0
7107,[35641],Search for pathologies linked to cholecystokinin (CCK) that should not be treated with Tacrine.,"[35641, 35961, 35565, 38312, 28547, 36645, 27476, 36048, 83875, 35749, 31493, 39227, 36577, 83749, 28313, 31790, 96974, 83921, 97463, 32542]","[35641, 36048, 35749, 31493, 39227, 36577, 83749, 28313, 35565, 35961, 38312, 28547, 27476, 96974, 36645, 31790, 83921, 83875, 97463, 32542]",1.0,1.0,1.0,1.0
1926,"[15176, 14738, 14251, 14606]",Could you provide a list of immunosuppressant drugs that may lead to rashes and abdominal swelling as side effects?,"[14738, 14030, 15071, 15842, 14024, 15324, 14273, 14954, 20868, 17584, 15700, 14599, 18283, 14019, 14601, 14934, 18230, 17585, 18288, 19618]","[14738, 14030, 15071, 15842, 14024, 15324, 14273, 14954, 20868, 17584, 15700, 18283, 14019, 14601, 14934, 18230, 17585, 14599, 18288, 19618]",1.0,1.0,1.0,0.25
7879,"[17252, 14983, 15118, 17233, 17236, 17239, 17240]","Could you provide a list of medications that, when combined with Astemizole, exhibit synergistic effects in treating allergic conjunctivitis, share the same indication, and are available in ophthalmic solution format for the management of allergic conjunctivitis?","[14983, 17239, 17252, 17229, 15783, 17240, 15260, 15460, 15118, 17236, 17256, 17258, 16066, 14381, 14224, 14960, 17247, 15251, 14607, 20326]","[14983, 17239, 17240, 15118, 17236, 17252, 17229, 15783, 15260, 17247, 15460, 17256, 17258, 16066, 14381, 14224, 15251, 14607, 14960, 20326]",1.0,1.0,1.0,0.8571428571428571
4026,"[37473, 95504, 95505, 95506, 95508, 36181, 95483]",What secondary disease arises due to metastasis from bladder cancer?,"[31756, 96606, 95505, 37304, 96669, 95504, 35624, 96646, 36181, 36496, 36829, 95508, 95506, 96761, 39749, 95483, 39751, 36906, 39748, 95507]","[36496, 39749, 39751, 39748, 36906, 96646, 96669, 96761, 96606, 95505, 35624, 95506, 95508, 95507, 95483, 36829, 36181, 95504, 37304, 31756]",0.0,0.0,0.1,0.8571428571428571
4945,"[32457, 32444]","What is the diagnosis for a urogenital condition characterized by non-syndromic urinary tract malformations, presenting as duplicated penile structures, ranging from double glans to separate shafts, and potentially bundled with other congenital issues like urethral duplication, abnormal urination patterns, hypo- or epispadias, bifid scrotum, or bladder exstrophy?","[32630, 31847, 29730, 32697, 27928, 32945, 32518, 31791, 32431, 27536, 30881, 30529, 30639, 27406, 31173, 32444, 32457, 37741, 32912, 38106]","[32444, 32630, 31847, 32457, 29730, 27928, 32518, 31791, 31173, 37741, 32912, 32697, 32945, 27536, 30881, 30529, 38106, 30639, 32431, 27406]",1.0,1.0,1.0,1.0
6115,"[7945, 8458, 13259, 34409, 3181, 3183, 6000, 10769, 57878, 57879, 4152, 2174, 3419, 8859, 3901, 11806]","Is the gene responsible for encoding the ATP-binding cassette transporter protein, which facilitates drug transport and exhibits a synergistic relationship with Trapidil, a member of the ABC superfamily of transporters?","[4855, 11353, 1432, 2599, 5862, 11910, 3934, 7649, 6981, 189, 2222, 71, 8837, 1035, 5169, 4152, 33830, 34403, 57881, 13230]","[4855, 11353, 2599, 5862, 11910, 3934, 6981, 7649, 2222, 8837, 1035, 1432, 71, 189, 4152, 5169, 33830, 34403, 57881, 13230]",0.0,0.0,0.06666666666666667,0.0625
3222,"[19745, 19746, 19747, 19748, 19750, 19751, 19752, 14921, 19753, 19754, 19755, 16749, 17116]",What are the solid-form drugs known to target the lysozyme (LYZ) gene or its protein?,"[19751, 19750, 19753, 19754, 19748, 19752, 19746, 19755, 19745, 16749, 19747, 14921, 14118, 17116, 19749, 16097, 18849, 17440, 20041, 17439]","[19751, 19750, 19753, 19754, 19748, 19752, 19746, 19755, 19745, 16749, 19747, 14921, 14118, 17116, 19749, 16097, 20041, 18849, 17440, 17439]",1.0,1.0,1.0,1.0
2937,[98197],"Can you supply a list of conditions that are related to both partial monosomy of chromosome 20p and Alagille syndrome, showing how they are connected or branched from these two disorders?","[98197, 39310, 39312, 39451, 28283, 39332, 28661, 39102, 39311, 98761, 39478, 39195, 39349, 30607, 97879, 39557, 33004, 38463, 35466, 32346]","[98761, 98197, 28661, 35466, 39312, 39451, 28283, 39311, 33004, 32346, 39310, 39332, 39102, 39195, 39557, 39478, 39349, 30607, 97879, 38463]",0.0,1.0,0.5,1.0
10930,"[63824, 67302]",Which anatomical parts lack expression of genes or proteins implicated in the development of Ureteropelvic Junction Obstruction?,"[63180, 63680, 63273, 64675, 67302, 64512, 63826, 63235, 63466, 63149, 64902, 64338, 64799, 63824, 65509, 69536, 69537, 71953, 66810, 63704]","[63180, 63680, 63273, 64675, 67302, 64512, 63826, 63235, 63466, 63149, 64902, 64338, 64799, 63824, 65509, 69536, 69537, 71953, 66810, 63704]",0.0,1.0,0.2,1.0
8278,[56724],Which gene encodes the neuropeptide FF receptor 1 that is not expressed in the corpus callosum and parietal lobe regions of the brain?,"[56724, 7947, 60121, 7280, 8242, 58423, 5877, 58761, 33842, 11571, 57214, 8477, 4878, 58939, 457, 13100, 7723, 1573, 4587, 9815]","[7947, 60121, 8242, 58423, 5877, 58761, 56724, 7280, 33842, 11571, 57214, 8477, 457, 7723, 13100, 4878, 58939, 9815, 1573, 4587]",0.0,0.0,0.14285714285714285,1.0
8939,[6157],Which gene or protein is not expressed in both the fallopian tube and amniotic fluid?,"[79462, 34616, 7453, 12214, 10084, 10107, 4690, 34701, 13677, 13206, 13631, 10577, 57524, 8862, 79744, 22082, 5625, 5077, 10153, 79860]","[79462, 10084, 13677, 5077, 10153, 34616, 4690, 13631, 10577, 22082, 12214, 10107, 34701, 13206, 7453, 57524, 8862, 79744, 5625, 79860]",0.0,0.0,0.0,0.0
