id,ground_truths,query,original_answers,reranked_answers
8625,"[14209, 14210, 14403, 14181, 14218, 14254, 14256, 14484, 14264, 14138, 14428]",Which medication shares a gene or protein transporter with Efavirenz and additionally serves as a reverse transcriptase inhibitor?,"[14209, 15566, 15056, 14184, 14254, 14346, 14296, 14138, 14319, 15889, 15853, 14403, 15034, 14967, 14218, 15588, 14484, 15619, 14375, 15130]","[14209, 15566, 14403, 14138, 14484, 14184, 15588, 15034, 14319, 15853, 14346, 14254, 14218, 15130, 14375, 15889, 14296, 15056, 15619, 14967]"
1208,[99571],Which disease associated with neoplastic syndrome aggressively invades the chest skeleton early on?,"[37323, 96466, 37505, 35785, 36161, 37037, 36971, 37983, 37022, 98587, 37346, 35633, 35942, 36826, 97369, 36029, 36053, 96069, 37694, 35468]","[96466, 35468, 36161, 37346, 35633, 36029, 96069, 36053, 37323, 35785, 37505, 37983, 37022, 98587, 37694, 35942, 36826, 36971, 37037, 97369]"
7047,"[2089, 897]","Is there an interaction between the gene/protein responsible for actin binding and disassembly, mediated by actin depolymerization factor 2, and the gene/protein implicated in the synthesis of 5-Phosphoribose 1-diphosphate?","[11344, 21977, 9192, 6992, 12475, 4569, 958, 9439, 4914, 7709, 12782, 468, 3037, 58273, 56482, 4643, 7103, 12910, 8741, 1028]","[11344, 6992, 958, 9192, 21977, 12475, 12782, 3037, 8741, 4914, 58273, 12910, 4569, 468, 7709, 7103, 9439, 1028, 56482, 4643]"
6434,"[14465, 14049, 14147, 14177, 14410, 14316, 14385, 14420, 14461, 14422, 14233, 14556, 14173, 14238]","Could you identify a medication facilitated by genetic or proteomic agents that engage with the endoplasmic reticulum and exhibits a half-life ranging from 12 to 17 hours, which plays a role in controlling the intracellular protein processing and trafficking?","[14241, 14449, 14411, 14452, 14206, 14301, 14462, 14456, 14580, 14347, 14583, 14380, 14425, 14185, 14286, 14119, 14120, 14553, 14437, 14051]","[14583, 14425, 14437, 14380, 14241, 14206, 14301, 14347, 14462, 14580, 14456, 14286, 14553, 14411, 14449, 14119, 14185, 14452, 14051, 14120]"
3501,"[13501, 1151]","Which gene on chromosome 4, known to interact with PALS2 protein and expressed in multicellular organisms, encodes a protein located between 69,969 and 70,151 base pairs?","[7939, 10404, 79833, 12140, 80520, 79843, 58282, 82210, 80209, 6700, 77148, 57263, 80264, 58281, 57291, 63089, 77645, 81727, 77328, 58315]","[7939, 10404, 79833, 12140, 80520, 79843, 58282, 82210, 80209, 6700, 77148, 57263, 80264, 58281, 57291, 63089, 77645, 81727, 77328, 58315]"
10076,[14012],Which medications are associated with genes or proteins that engage with the Golgi apparatus interior?,"[15017, 17983, 15858, 21195, 15226, 17127, 20196, 15552, 19592, 20973, 21100, 21225, 20511, 14207, 15280, 19617, 21645, 18634, 17665, 17418]","[14207, 15226, 17127, 15552, 20511, 15017, 21195, 15858, 21100, 20196, 17665, 18634, 15280, 21225, 17983, 19617, 17418, 19592, 20973, 21645]"
7527,"[29182, 33534]",Which multi-organ systemic diseases are linked to the PXK gene and have contraindications with the use of Pyridoxine?,"[29182, 33534, 31711, 31502, 35751, 39531, 35764, 83867, 36214, 35565, 33679, 36253, 83832, 27933, 27878, 38503, 29089, 30380, 29078, 83939]","[29182, 33534, 27933, 35764, 83939, 35751, 39531, 29078, 33679, 31711, 35565, 36253, 31502, 83832, 36214, 83867, 27878, 38503, 30380, 29089]"
9158,[3209],Which gene or protein is simultaneously not expressed in the placenta and the superior frontal gyrus?,"[3209, 6265, 13470, 77335, 10696, 13677, 11638, 7716, 12523, 7453, 60121, 6213, 34525, 1768, 4493, 7024]","[3209, 13677, 77335, 6265, 6213, 10696, 7453, 1768, 13470, 7024, 11638, 12523, 60121, 7716, 4493, 34525]"
1558,[94622],What conditions similar to malignant mesothelioma could affect the heart's outer lining and cause abnormal symptoms?,"[94622, 96621, 37983, 37981, 97367, 95857, 37694, 95827, 36621, 36973, 96343, 99834, 97368, 36511, 30725, 95559, 96342, 37982, 32612, 96923]","[30725, 94622, 36621, 37982, 32612, 36511, 37981, 95857, 96343, 97368, 97367, 37983, 37694, 36973, 96621, 95827, 99834, 96342, 96923, 95559]"
6250,[9652],Which gene or protein is not expressed in the fallopian tube and is also non-existent in the metanephric glomerular tissue?,"[34036, 9652, 6157]","[9652, 34036, 6157]"
6159,[2492],Which gene/protein is not expressed in both the renal tissues and the medial segment of the globus pallidus?,"[5798, 9197, 8556, 56495, 2354, 13481, 8435, 1619, 58420, 11943, 58590, 35338, 8557, 4174, 3643]","[5798, 9197, 8556, 56495, 2354, 13481, 8435, 1619, 58420, 11943, 58590, 35338, 8557, 4174, 3643]"
10698,[128250],Identify pathways associated with the metabolism of polyamines which also exhibit interaction with identical genes or proteins.,"[62643, 129086, 128906, 128911, 129079, 129076, 128274, 62677, 127797, 128910, 127636, 128898, 127633, 62433, 128341, 128252, 127714, 129078, 128250, 62992]","[62643, 129086, 128906, 128911, 129079, 129076, 128274, 62677, 127797, 128910, 127636, 128898, 127633, 62433, 128341, 128252, 127714, 129078, 128250, 62992]"
4344,[3007],"Can you find a gene or protein that interacts with the sphingolipid biosynthesis pathway, is involved in dihydrosphingosine-1-phosphate phosphatase activity, and contributes to the chemotactic response to EGF?","[3007, 59808, 13269, 12461, 3890, 11103, 34650, 58124, 58112, 12964, 8951, 58358, 58143, 59377, 22003, 59806, 3263, 56971, 10040, 259]","[3007, 59808, 13269, 12461, 3890, 11103, 34650, 58124, 58112, 12964, 8951, 58358, 58143, 59377, 22003, 59806, 3263, 56971, 10040, 259]"
5449,"[59912, 12045, 9317]","I'm looking for a gene or protein that modulates the Glutathione synthesis and recycling pathway, catalyzes the transformation of amino acids into different metabolites, and inhibits the growth of cancer cells, particularly with tumor-suppressing effects in gastric cancer.","[58285, 9219, 10154, 9317, 56966, 10735, 59912, 5101, 5871, 13624, 14000, 4181, 1540, 1270, 12045, 12150, 3069, 3391, 1675, 3590]","[58285, 9219, 10154, 9317, 56966, 10735, 59912, 5101, 5871, 13624, 14000, 4181, 1540, 1270, 12045, 12150, 3069, 3391, 1675, 3590]"
1828,[28822],Which autosomal recessive disease is associated with the AEBP1 gene?,"[94720, 28822, 31724, 27823, 33478, 32434, 27999, 30144, 27542, 30050, 32964, 28099, 35958, 30175, 27622, 83884, 36268, 28971, 31956, 33582]","[28822, 28099, 94720, 27622, 33478, 31724, 31956, 30175, 30144, 28971, 36268, 32964, 33582, 27999, 35958, 27542, 30050, 27823, 32434, 83884]"
8161,[1147],Which genes or proteins are found to be expressed in the nasopharyngeal tissue but not in the parietal lobe of the brain?,"[1147, 3176, 446, 352, 721, 743, 6373, 7280, 5877, 7947, 12627, 12749, 1559, 4900, 4966, 58790, 58939, 9243, 457, 60121]","[1559, 1147, 6373, 743, 58939, 58790, 5877, 3176, 4900, 12749, 457, 7947, 352, 9243, 721, 4966, 12627, 446, 7280, 60121]"
9020,[27400],Which disorders linked to Ketosis may lead to cardiomyopathy and hypoketotic hypoglycemia and currently lack any drugs officially sanctioned for treatment?,"[27860, 31796, 33196, 33397, 27764, 33052, 30507, 30419, 31540, 31987, 29070, 33189, 32107, 27292, 31168, 31642, 30653, 32796, 30643, 27479]","[27860, 30653, 27292, 32796, 32107, 29070, 27764, 33196, 30507, 31642, 33397, 31168, 33052, 27479, 33189, 31796, 31540, 30419, 30643, 31987]"
143,[39067],"What disease functions as a parent and child condition in the hierarchy of autoinflammatory disorders, linking both pyogenic bacterial infections with amylopectinosis and PLCG2-associated antibody deficiency and immune dysregulation?","[39067, 39119, 39783, 29594, 29059, 98425, 36131, 29490, 95092, 32202, 29607, 38453, 38481, 30937, 35438, 35432, 29843, 29248, 28357, 27195]","[39067, 29594, 98425, 38453, 39119, 35432, 38481, 36131, 29490, 39783, 35438, 29059, 32202, 29607, 29248, 28357, 95092, 30937, 29843, 27195]"
4434,[20612],Could you recommend a medication for hemorrhoids treatment with a molecular weight near 340 units?,"[20612, 14028, 20193, 20322, 14042, 15003, 20438, 14680, 14940, 14881, 20254, 20447, 20314, 20417, 14384, 15876, 20472, 14712, 20547, 20589]","[14940, 20612, 20193, 14028, 20472, 15876, 15003, 14384, 14042, 14881, 14680, 20417, 20254, 20447, 20322, 20438, 20589, 20547, 14712, 20314]"
7043,[1106],Search for genes or proteins that interact with ATG2B and share an association with a common disease.,"[454, 1048, 3666, 6716, 7569, 7041, 7792, 7457, 1131, 7489, 5597]","[454, 1048, 3666, 6716, 7569, 7041, 7792, 7457, 1131, 7489, 5597]"
8477,[10542],Which gene or protein is consistently non-expressed or missing in the adult mammalian renal system as well as the mammalian vulvar tissue?,"[77246, 3846, 34415, 57891, 7324, 10631, 7280, 60599, 77350, 13241, 6707, 13588, 3643, 35356, 8230, 10476, 83579, 83578, 10542]","[77246, 3846, 34415, 57891, 7324, 10631, 7280, 60599, 77350, 13241, 6707, 13588, 3643, 35356, 8230, 10476, 83579, 83578, 10542]"
933,[18825],What drugs are known to primarily target the DCPS gene/protein in their mechanism of action?,"[18185, 18184, 18825, 18823, 18826, 18824, 17737, 18822, 17731, 17732, 17738, 17734, 17733, 17736, 17728, 17727, 17730, 17735, 17729, 14667]","[18825, 18824, 18826, 18823, 18185, 18822, 18184, 17730, 17727, 17738, 14667, 17735, 17728, 17729, 17737, 17732, 17734, 17733, 17736, 17731]"
5152,[62390],What signaling pathway is connected to the 'Neuronal System' pathway and controls the stability of neurons' resting membrane potential?,"[62364, 62365, 62359, 62833, 62390, 62363, 62690, 62719, 127637, 128392, 63073, 62706, 129303, 62731, 62385, 62689, 62519, 62602, 127630, 62801]","[62365, 62390, 62364, 62833, 62690, 129303, 127637, 128392, 62385, 62719, 62706, 63073, 62363, 62359, 62519, 62731, 62602, 127630, 62689, 62801]"
4996,[31570],Which condition involves a posterior polar cataract in its symptoms and is linked to the ITM2B gene?,"[30103, 31570, 30929, 27158, 31925, 27250, 30800, 30826, 27220, 30382, 37629, 27527, 32727, 32692, 36265, 32325, 32824, 84270, 33598, 84271]","[31570, 30103, 30382, 30929, 33598, 32325, 32727, 84270, 32692, 84271, 27220, 27527, 27158, 30826, 37629, 27250, 32824, 30800, 31925, 36265]"
9516,"[33894, 12713, 8458, 3916, 3181, 13455, 3419, 10133, 10647, 34107, 3484, 3901, 34398, 11771]",Which liver-expressed transporter gene or protein is involved in organic ion translocation and facilitates the movement of drugs that exhibit synergistic effects with 1-Testosterone?,"[10647, 10133, 13509, 33894, 12713, 11881, 5481, 34016, 5385, 59793, 56673, 35300, 56655, 56616, 1432, 59380, 3484, 6695, 34107, 13098]","[10133, 11881, 5385, 33894, 13098, 5481, 10647, 12713, 34016, 59793, 34107, 1432, 3484, 56616, 56655, 56673, 59380, 13509, 35300, 6695]"
5631,"[5664, 12353, 57287, 57898, 13839, 12272, 57875, 7860, 9014, 34360, 57407, 671]","What genes or proteins interact with the tubulin C-terminal post-translational modification pathway, bind to tubulin, and exhibit tubulin-glutamic acid ligase activity?","[5664, 7860, 12272, 9014, 4410, 12667, 12353, 57875, 57898, 57287, 34360, 34474, 10269, 58637, 4719, 3731, 8549, 6947, 10788, 5942]","[5664, 57898, 12353, 57875, 7860, 34360, 57287, 9014, 8549, 58637, 4410, 10788, 10269, 5942, 6947, 12272, 4719, 3731, 34474, 12667]"
7313,[1057],"Identify genes or proteins that (1) engage in interaction with TBK1, (2) are linked to the same pathology as TBK1, and (3) are capable of interacting with protein kinase B alpha (AKT1).","[1057, 7286, 4784, 34562, 8241, 7488, 5589, 6426, 2409, 9539, 8779, 13834, 2097, 34742, 3380, 6866, 6773, 676, 57923, 57454]","[1057, 7286, 8241, 7488, 6773, 6866, 4784, 3380, 13834, 34562, 5589, 2097, 676, 34742, 2409, 9539, 57923, 6426, 57454, 8779]"
8753,[14586],Are there any pharmacological agents that act as electron donors in metabolic processes through reversible oxidation and reduction and influence genes or proteins associated with L-aminoadipate-semialdehyde dehydrogenase enzymatic function?,"[14681, 14586, 15270, 16562, 16082, 20099, 15928, 19501, 16248, 16225, 14889, 19550, 17118, 14877, 16561, 19957, 17169, 17401, 17375, 17094]","[17169, 17401, 14586, 16248, 16562, 17375, 16082, 16225, 14877, 14889, 19501, 14681, 19550, 17094, 20099, 17118, 15270, 19957, 16561, 15928]"
6117,[111],"Could you identify the common genetic targets for both N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid and (2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid?","[197, 1986, 2165, 363, 3282, 8192, 40, 1650, 6705, 1831, 29, 2043, 4425, 10997, 1815, 4640, 6043, 9181, 3474, 4985]","[40, 1986, 197, 2043, 363, 29, 1815, 4985, 3474, 1831, 4425, 2165, 6043, 3282, 8192, 9181, 6705, 10997, 1650, 4640]"
5285,[35260],"Please find genes or proteins with structural molecular activity linked to the basal body-plasma membrane anchoring pathway, particularly those interacting with NPHP1, suggesting involvement in a common signaling pathway.","[3424, 6921, 7280, 627, 61461, 10789, 57292, 10254, 60558, 59348, 4689, 13056, 9746, 949, 1698, 7103, 59915, 35260, 34412, 61343]","[3424, 35260, 949, 7280, 6921, 10789, 59348, 9746, 1698, 61461, 627, 4689, 57292, 34412, 59915, 10254, 13056, 61343, 7103, 60558]"
1722,[97962],What could be a related disease if someone has oromandibular-limb hypogenesis syndrome and a fibrous band linking their tongue to the palate or gingival ridge?,"[31207, 30641, 32528, 29032, 28133, 27621, 28032, 32527, 28250, 27672, 31315, 30959, 28996, 30330, 32725, 29139, 28345, 30138, 30967, 28426]","[31207, 30641, 32528, 29032, 28133, 27621, 28032, 32527, 28250, 27672, 31315, 30959, 28996, 30330, 32725, 29139, 28345, 30138, 30967, 28426]"
9257,[8503],What are the common genetic targets of Meclofenamic acid and Escherichia coli-derived Asparaginase?,"[22077, 3321, 13003, 11324, 7834, 34835, 4569, 10216, 4531, 81559, 3793, 13472, 7234, 1721, 3241, 78993, 57933, 82586, 81488, 79271]","[22077, 34835, 11324, 4531, 3321, 3793, 7834, 1721, 4569, 78993, 7234, 81559, 10216, 13472, 13003, 57933, 79271, 81488, 82586, 3241]"
5881,[111],"What are the common genetic targets associated with the action of both 2',4'-Dichloro-4-hydroxy-1,1'-biphenyl-3-carboxylic acid and Liotrix?","[29, 2805, 6108, 197, 5137, 1815, 12334, 1611, 2505, 2160, 2850, 2021, 1441, 6067, 4985, 490, 2108, 5414, 4336, 6150]","[29, 2805, 6108, 197, 5137, 1815, 12334, 1611, 2505, 2160, 2850, 2021, 1441, 6067, 4985, 490, 2108, 5414, 4336, 6150]"
5236,[13699],Could you supply a list of gene or protein regulators involved in ATPase activity that are also associated with the development of autism?,"[9254, 34379, 2037, 34388, 1955, 6177, 13718, 6214, 5462, 10094, 730, 12539, 34383, 10661, 10120, 4616, 3088, 3597, 5000, 6491]","[9254, 34379, 2037, 34388, 1955, 6177, 13718, 6214, 5462, 10094, 730, 12539, 34383, 10661, 10120, 4616, 3088, 3597, 5000, 6491]"
6960,[457],Which gene or protein is not expressed in either the salivary glands or the renal nephron's tubular structures?,"[79070, 79462, 3470, 7280, 3424, 13631, 5188, 10195, 1672, 7568, 56562, 1781, 13375, 11428, 5581, 10798, 13733, 13413, 9466, 9703]","[1781, 13631, 7568, 9703, 10798, 1672, 3424, 79462, 5188, 3470, 9466, 56562, 13375, 13733, 79070, 11428, 10195, 7280, 13413, 5581]"
5574,[18132],Which strobilurin fungicides target both CYC1 and UQCRB genes/proteins?,"[18132, 16539, 18133, 18131, 18137, 18136, 18134, 18138, 18135, 18287, 20105, 18296, 15993, 15242, 18297, 16826, 17144, 15914, 15925, 18295]","[18132, 18135, 18133, 16539, 18134, 18137, 18138, 18136, 18131, 18287, 15993, 17144, 15925, 15914, 18296, 18297, 18295, 20105, 15242, 16826]"
139,[29819],"Can you list the diseases associated with the PDE8B gene, specifically those that fall under primary pigmented nodular adrenocortical disease with a known PDE11A gene mutation etiology?","[27472, 29819, 38513, 35510, 30162, 38003, 27160, 27390, 30202, 27933, 37703, 27861, 30917, 83760, 31046, 35627, 30163, 30618, 38852, 35647]","[29819, 38513, 27933, 35510, 38003, 30162, 37703, 83760, 27472, 27160, 30202, 30917, 27390, 27861, 35627, 30618, 30163, 31046, 35647, 38852]"
1893,[95859],Which diseases are related to or fall under oophoritis and also manifest with tuberculous inflammation of the ovaries?,"[95859, 95421, 36424, 99072, 35638, 36068, 35555, 29924, 35446, 94644, 36043, 96612, 33560, 99645, 35840, 39705, 36044, 37704, 32524, 32793]","[36068, 95859, 95421, 99072, 35555, 35638, 36424, 39705, 37704, 35840, 33560, 94644, 35446, 36043, 99645, 36044, 96612, 29924, 32793, 32524]"
10411,[13398],Which genes or proteins are expressed in the pericardium but not in the deltoid muscle?,"[2773, 3387, 61, 1403, 704, 2500, 13628, 10833, 652, 3225, 1532, 13398, 9724, 3721, 2417, 3212, 13349, 36, 21987, 5220]","[2773, 3387, 61, 1403, 704, 2500, 13628, 10833, 652, 3225, 1532, 13398, 9724, 3721, 2417, 3212, 13349, 36, 21987, 5220]"
1595,[20210],Could you provide a list of medications that are compatible with Ormeloxifene for treating a respiratory infection?,"[14427, 14213, 14451, 14370, 15191, 21446, 15190, 15377, 14935, 14785, 14291, 14615, 15644, 15568, 15532, 20248, 20594, 15504, 18312, 20204]","[14427, 14213, 14451, 14370, 15191, 21446, 15190, 15377, 14935, 14785, 14291, 14615, 15644, 15568, 15532, 20248, 20594, 15504, 18312, 20204]"
5602,[16326],Can you find any medications that target the ODC1 gene/protein and are toxic diamines resulting from the breakdown of ornithine and arginine?,"[17014, 16821, 17126, 17127, 16326, 14647, 17128, 15906, 14631, 15077, 14258, 14736, 14924, 14849, 20786, 14182, 14641, 14158, 14061, 16571]","[17014, 16821, 17126, 17127, 16326, 14647, 17128, 15906, 14631, 15077, 14258, 14736, 14924, 14849, 20786, 14182, 14641, 14158, 14061, 16571]"
4948,"[21530, 17774, 14694]",Could you suggest medications that are compatible with Pegamotecan and Pegaptanib to enhance their efficacy and also help increase my neutrophil levels?,"[14694, 17774, 17539, 21530, 19644, 14503, 14556, 21531, 21535, 15887, 16512, 14758, 21538, 15481, 20832, 18195, 21534, 21536, 14695, 20488]","[14694, 17774, 17539, 21530, 19644, 14503, 14556, 21531, 21535, 15887, 16512, 14758, 21538, 15481, 20832, 18195, 21534, 21536, 14695, 20488]"
501,[4690],"Please compile a list of genes and proteins involved in the Generic Transcription Pathway by interaction, which are also linked to salivary gland cancer.","[4338, 11783, 7321, 9919, 1413, 57970, 10886, 7875, 34073, 58097, 3178, 57310, 8973, 9491, 9113, 58033, 57796, 5175, 2107, 4391]","[9919, 34073, 4338, 7321, 11783, 3178, 5175, 9491, 4391, 1413, 57970, 7875, 58033, 8973, 57796, 10886, 9113, 2107, 58097, 57310]"
8548,"[128875, 128876]","I'm searching for a biological pathway that plays a role in events associated with Cyclin E during the G1/S transition phase, which also interacts with the same genes or proteins that Cyclin E:Cdk2 complexes do. Additionally, this pathway should involve the phosphorylation of proteins crucial to the G1/S transition, a process mediated by the action of Cyclin E:Cdk2 complexes. Can you identify this pathway for me?","[62856, 128876, 128882, 62857, 62862, 62850, 128878, 62737, 128877, 62863, 62860, 62858, 62512, 128885, 62403, 128504, 62864, 128884, 62735, 128889]","[62856, 128876, 62850, 62857, 62862, 128878, 62737, 128877, 128504, 128889, 62863, 62858, 62864, 62860, 62403, 62512, 128884, 128885, 62735, 128882]"
6522,"[1640, 7893]","Identify genes or proteins that both engage in interactions with CCM2 and are implicated in the same pathological conditions, while also being part of a protein complex with other cerebral cavernous malformation (CCM) gene family constituents.","[13012, 7893, 1640, 2024, 3765, 3689, 1831, 11821, 5809, 291, 4294, 2231, 988, 2621, 756, 1633, 7249, 5307, 2927, 1980]","[13012, 7893, 1640, 2024, 3765, 3689, 1831, 11821, 5809, 291, 4294, 2231, 988, 2621, 756, 1633, 7249, 5307, 2927, 1980]"
181,"[16688, 16785, 16787, 16780]","What are the effective inhibitors of the membrane-bound metalloendopeptidase, or enkephalinase, that interact with the MME gene/protein?","[16785, 15391, 15905, 17037, 19300, 16074, 14765, 17113, 14964, 20285, 14449, 16782, 19600, 15879, 21006, 17647, 14823, 19570, 18103, 15172]","[16785, 17647, 20285, 16782, 14964, 18103, 17037, 21006, 16074, 17113, 15391, 14765, 14823, 15879, 14449, 19570, 15905, 19300, 19600, 15172]"
4045,[29553],"Please find diseases linked to the DCLRE1C gene, characterized by severe, recurrent infections, diarrhea, failure to thrive, and heightened sensitivity to ionizing radiation.","[29553, 38550, 31295, 35745, 29973, 28849, 32562, 36480, 36538, 33643, 28313, 38242, 37600, 36004, 36937, 36541, 28640, 37338, 37311, 28249]","[29553, 38550, 31295, 35745, 29973, 28849, 32562, 36480, 36538, 33643, 28313, 38242, 37600, 36004, 36937, 36541, 28640, 37338, 37311, 28249]"
2625,[36923],Which disease falls under malignant histiocytosis and is linked to the SLC29A3 gene/protein?,"[36923, 30438, 38898, 33528, 33636, 33616, 28407, 31109, 27933, 27219, 28552, 83760, 37703, 36043, 30877, 94960, 99123, 36458, 35769, 96074]","[36923, 30438, 38898, 33528, 33636, 33616, 28407, 31109, 27933, 27219, 28552, 83760, 37703, 36043, 30877, 94960, 99123, 36458, 35769, 96074]"
4710,"[36752, 98650, 39173, 30888]","What is the diagnosis for a condition involving chronic neuroinflammation, specifically a form of encephalitis with ongoing inflammation in the brain?","[95007, 95693, 96198, 35567, 39513, 29354, 32753, 39173, 98648, 95179, 33120, 38937, 39021, 95180, 98000, 99648, 35557, 36722, 99894, 97998]","[35557, 95007, 33120, 32753, 39513, 35567, 29354, 39173, 97998, 95179, 99648, 98648, 95180, 96198, 98000, 39021, 95693, 99894, 38937, 36722]"
1471,[97346],What is the name of the condition associated with cervical cancer that involves cysts with both columnar and squamous cells in the cervix?,"[36830, 97423, 96855, 31107, 39706, 96800, 36828, 36665, 96645, 97264, 37252, 37928, 96755, 96848, 96260, 37536, 84243, 36933, 37436, 95992]","[36830, 97423, 96855, 31107, 39706, 96800, 36828, 36665, 96645, 97264, 37252, 37928, 96755, 96848, 96260, 37536, 84243, 36933, 37436, 95992]"
5323,"[30603, 28183]","What possible conditions could I have that involve persistent fatigue and weakness, considering my family history of thrombocytopenia with congenital dyserythropoietic anemia? Are there hereditary diseases related to these symptoms?","[29299, 32192, 97769, 28183, 38976, 33233, 98156, 28589, 29585, 39563, 38533, 30603, 29781, 28979, 28307, 39099, 38690, 98899, 38532, 95624]","[29299, 32192, 97769, 28183, 38976, 33233, 98156, 28589, 29585, 39563, 38533, 30603, 29781, 28979, 28307, 39099, 38690, 98899, 38532, 95624]"
228,[806],Could you identify genes or proteins that interact with RTL10 and are also associated with chromatin organization?,"[11213, 57357, 11859, 2764, 57529, 2649, 35285, 383, 13010, 34728, 11608, 3367, 35364, 57827, 4375, 8756, 58335, 34426, 57470, 7527]","[11213, 57357, 11859, 2764, 57529, 2649, 35285, 383, 13010, 34728, 11608, 3367, 35364, 57827, 4375, 8756, 58335, 34426, 57470, 7527]"
10512,[62439],Identify pathways associated with the autointegration process resulting in circular viral DNA and its interaction with common genes/proteins.,"[128979, 128058, 128980, 127614, 127615, 62348, 127620, 128853, 62809, 62747, 128854, 127619, 127652, 62500, 127923, 129365, 127610, 128793, 129029, 128709]","[128979, 128058, 128980, 127614, 127615, 62348, 127620, 128853, 62809, 62747, 128854, 127619, 127652, 62500, 127923, 129365, 127610, 128793, 129029, 128709]"
634,[14553],Which drugs interact with the SERPINA1 gene/protein as carriers?,"[14553, 14037, 14025, 14024, 14040, 14030, 14038, 14048, 14032, 14029, 14039, 14016, 14045, 14031, 14050, 14026]","[14553, 14037, 14025, 14024, 14040, 14030, 14038, 14048, 14032, 14029, 14039, 14016, 14045, 14031, 14050, 14026]"
8681,"[17728, 17729, 17730, 14667, 17727]","Which pharmaceutical agents not only exhibit a synergistic effect when combined with Incadronic acid but are also approved for treating the same condition, and possess an extended half-life ensuring prolonged therapeutic impact within the body?","[14307, 15002, 15367, 15205, 14333, 15447, 16753, 17727, 15329, 15178, 14296, 20700, 14204, 14934, 14667, 17735, 15642, 14399, 20811, 15685]","[14307, 15002, 15367, 15205, 14333, 15447, 16753, 17727, 15329, 15178, 14296, 20700, 14204, 14934, 14667, 17735, 15642, 14399, 20811, 15685]"
11152,[111],"Identify common genetic targets of both 3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid and 2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol.","[6043, 2668, 989, 1986, 56559, 5930, 9855, 29, 40, 1373, 5137, 375, 9136, 5923, 4969, 2617, 2918, 7342, 4801, 108]","[6043, 2668, 989, 1986, 56559, 5930, 9855, 29, 40, 1373, 5137, 375, 9136, 5923, 4969, 2617, 2918, 7342, 4801, 108]"
8732,[2387],Please identify the common gene targets that both Hydrocortisone phosphate and Testosterone propionate interact with.,"[9181, 509, 13313, 13122, 5198, 5248, 5222, 8114, 77151, 35040, 8974, 12537, 77650, 12057, 34059, 3501, 1855, 1424, 10592, 77165]","[9181, 509, 13313, 13122, 5198, 5248, 5222, 8114, 77151, 35040, 8974, 12537, 77650, 12057, 34059, 3501, 1855, 1424, 10592, 77165]"
2855,[39274],What genetic disorder associated with the PMP22 gene manifests symptoms similar to acute sensory ataxic neuropathy?,"[27625, 27530, 95012, 31935, 31538, 27775, 95011, 30775, 31973, 38539, 39274, 95014, 27691, 95010, 95009, 31551, 37865, 39273, 37354, 27215]","[27625, 27530, 95012, 31935, 31538, 27775, 95011, 30775, 31973, 38539, 39274, 95014, 27691, 95010, 95009, 31551, 37865, 39273, 37354, 27215]"
8602,[2387],Identify common genetic targets modulated by both 2-Methoxyestradiol and Hydrocortisone probutate.,"[509, 13122, 10312, 12769, 2756, 497, 452, 201, 2319, 1373, 8205, 3209, 5930, 2387, 375, 363, 2138, 11464, 7434, 959]","[509, 13122, 10312, 12769, 2756, 497, 452, 201, 2319, 1373, 8205, 3209, 5930, 2387, 375, 363, 2138, 11464, 7434, 959]"
10675,"[33738, 93734, 94246, 94374]",What are the observed effects or phenotypes associated with the subtype of gastritis induced by alcohol consumption?,"[94246, 94374, 33738, 93734, 22977, 24475, 84477, 25520, 22190, 23002, 23469, 22682, 25668, 24436, 25381, 22699, 24229, 26180, 25547, 85174]","[94246, 94374, 33738, 93734, 22977, 24475, 84477, 25520, 22190, 23002, 23469, 22682, 25668, 24436, 25381, 22699, 24229, 26180, 25547, 85174]"
3426,[3012],"Could you find genes or proteins that bind to integrins, are involved in Syndecan signaling, and play a role in pyloric atresia onset or progression?","[3012, 8717, 8153, 3135, 5437, 2016, 8705, 4241, 2515, 3849, 3370, 2057, 3469, 2889, 799, 769, 5558, 7140, 1132, 34399]","[3012, 5437, 2057, 3135, 2515, 3370, 2016, 3469, 3849, 799, 2889, 769, 4241, 8153, 8717, 8705, 1132, 5558, 7140, 34399]"
7867,"[63824, 64876]",Which anatomical structures lack the expression of genes or proteins that play a role in the interaction with the development of the metanephric nephron?,"[63180, 64876, 64675, 64799, 63149, 64338, 64778, 63826, 68618, 63235, 65509, 64460, 67302, 66760, 66747, 63680, 68030, 63824, 64902, 63921]","[66760, 63180, 63680, 63921, 66747, 64338, 64876, 64799, 64778, 68030, 63235, 63824, 64675, 68618, 64460, 64902, 63149, 67302, 65509, 63826]"
9579,[4003],What are the common gene targets associated with both Chromium and Chromous sulfate exposure or interactions?,"[417, 4968, 34191, 7134, 13753, 83088, 4406, 4615, 4550, 373, 7201, 1785, 341, 2265, 3772, 8432, 1168, 2384, 3495, 5604]","[417, 4968, 34191, 7134, 13753, 83088, 4406, 4615, 4550, 373, 7201, 1785, 341, 2265, 3772, 8432, 1168, 2384, 3495, 5604]"
