q_id,q_string,top_20_vss_array,ground_truths_array,ground_truths_missed_array,total_answers,retrieved_count,missed_count,recall@20,recall@50,hit@1,hit@5,mrr
7157,"Can you suggest an easy-to-use trap setter? I had some issues with the previous one I purchased, and now I'm looking for something simple to operate.","[39285, 727229, 578257, 148433, 711042, 598378, 470331, 915359, 915358, 8473, 29758, 13329, 602665, 74612, 109360, 659751, 434191, 114702, 382980, 666153, 275204, 51620, 6750, 10953, 66930, 189935, 43165, 19072, 61654, 394035, 799029, 216896, 259720, 114701, 575705, 926660, 13378, 19053, 799037, 696670, 659746, 80460, 157333, 890343, 666181, 29881, 41570, 559131, 465209, 600190]","[578257, 148433, 13329, 39285, 470331, 727229, 915358, 915359]",[],8,8,0,1.0,1.0,1.0,1.0,1.0
3552,Are there any cycling shorts that have a D-lock loop for convenience and also feature stylish front pockets similar to everyday jeans?,"[323278, 384426, 718979, 558437, 431073, 384430, 386410, 789452, 304483, 886508, 628662, 803448, 260593, 921776, 947353, 789458, 123127, 531254, 48435, 176476, 176472, 384423, 386409, 295403, 200135, 396784, 568635, 554203, 600900, 778425, 507334, 886382, 705950, 793360, 907719, 111037, 564425, 629728, 379132, 793159, 418601, 396550, 260651, 715751, 280452, 715748, 654038, 735069, 804721, 791321]","[558437, 323278, 478487]",[478487],3,2,1,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
2609,"Looking for a reliable performance wristband that is favored by global athletes. Ideally, it should be from the Power Balance brand and importantly, it should include a yotta mark code for authenticity verification.","[145244, 253126, 220414, 145241, 145240, 145239, 253122, 300750, 145249, 253129, 145242, 145245, 240070, 300744, 319646, 323680, 220416, 321594, 321583, 254801, 42324, 256598, 208690, 190263, 155933, 470158, 254828, 321590, 212417, 256879, 206463, 203426, 201465, 300743, 238991, 256599, 252036, 207642, 256883, 296704, 413585, 249829, 207632, 202663, 215726, 221571, 254814, 413997, 238066, 413584]","[220416, 145249, 253122, 240070, 253126, 253129, 220414, 42324, 145240, 145241, 145242, 145244, 155933, 326078]",[326078],14,13,1,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0
873,Can you help me find a JBL manufactured spear gun shaft?,"[365719, 1627, 29331, 316640, 365722, 282574, 29318, 811589, 29315, 286153, 1612, 21999, 104862, 158026, 292442, 47234, 787825, 288341, 506933, 47230, 286152, 47233, 306178, 309626, 104738, 282621, 47244, 306245, 47240, 282614, 282519, 29312, 584629, 438933, 508103, 282619, 323126, 438937, 1610, 783946, 2074, 273843, 29323, 584631, 202123, 468500, 1617, 614524, 429513, 549079]",[29331],[],1,1,0,1.0,1.0,0.0,1.0,0.3333333333333333
2261,Looking for an easy to store and transport UCLA tent with at least 6 feet in height clearance. Can you help?,"[180803, 542236, 381458, 96269, 306366, 895985, 124320, 450489, 458906, 895925, 923640, 171904, 160195, 25182, 1448, 303402, 906220, 36515, 50515, 330107, 574150, 81998, 141648, 254872, 911585, 96256, 565377, 276668, 330105, 240430, 645326, 472107, 630889, 41523, 509631, 351135, 955840, 258795, 922185, 258787, 23413, 55634, 284317, 204751, 215601, 381465, 362231, 381459, 1449, 321710]",[180803],[],1,1,0,1.0,1.0,1.0,1.0,1.0
7335,Looking for a women's long-sleeved NFL hoodie that is 100% cotton. Want one featuring team colors striped on the sleeves and an oversized distressed logo and team name on the chest.,"[699368, 225653, 225597, 611485, 225589, 597279, 225676, 225585, 699313, 597291, 597277, 225605, 597269, 908809, 597308, 908696, 455059, 597301, 740786, 703552, 921549, 597266, 274925, 455058, 387382, 920745, 597312, 225584, 611480, 597267, 597272, 611391, 597263, 921572, 703542, 611474, 225637, 290911, 908713, 597306, 597314, 455063, 611346, 617485, 178297, 597309, 597264, 921587, 741593, 749273]","[749276, 749350, 749279]","[749276, 749350, 749279]",3,0,3,0.0,0.0,0.0,0.0,0.0
4650,Can you suggest a sporty quartz wristwatch for men with model number AS8058TTG? I need it to come with a protection plan that can be emailed to me within 2 days.,"[449687, 449689, 61911, 449685, 178074, 533398, 19576, 178075, 59443, 811751, 147849, 525379, 170593, 36140, 539753, 86218, 169733, 74529, 19571, 457692, 276180, 503153, 53774, 39913, 310124, 109892, 625851, 343057, 193839, 51427, 51535, 59724, 134444, 36614, 612954, 276173, 364801, 76102, 494443, 96753, 343487, 321751, 53793, 83382, 64880, 787120, 74520, 358819, 111740, 46955]","[449689, 670662]",[670662],2,1,1,0.5,0.5,0.0,1.0,0.5
1320,Can you help me find a comfortable shoulder bag with around an 8.5-inch drop and a cushioned bottom for added protection of items?,"[755357, 491172, 632681, 867436, 906480, 627922, 946598, 805158, 303062, 466949, 820066, 803507, 330907, 413938, 727638, 656259, 755040, 828641, 905576, 834676, 886606, 661603, 522264, 114660, 188488, 16145, 203755, 774918, 779388, 465387, 793814, 821122, 727042, 619075, 609652, 757133, 203745, 449319, 397842, 913801, 853445, 582029, 779393, 403560, 252318, 906022, 299390, 922771, 577349, 205242]","[16145, 531908, 168773, 77670]","[531908, 168773, 77670]",4,1,3,0.25,0.25,0.0,0.0,0.038461538461538464
6206,Will the Player's Choice OUTDOOR Inline Skate Wheels 76MM 89a BLACK x8 W/ABEC 9 BEARINGS and Rollerblade 8mm Core axles I've added to my cart be compatible with OUTDOOR Inline Skate Wheels designed for a 608 bearing hub?,"[616584, 616597, 232979, 616583, 159310, 616586, 616587, 616591, 616602, 230139, 616589, 616595, 615405, 157489, 616594, 616003, 510921, 616585, 157470, 615996, 616593, 616008, 616004, 346264, 616599, 510919, 615998, 616588, 489698, 616019, 497717, 152759, 346265, 615995, 489676, 615400, 489702, 913041, 489677, 489701, 616002, 489687, 229204, 489674, 616017, 489678, 489717, 489689, 489700, 648793]",[616593],[],1,1,0,1.0,1.0,0.0,0.0,0.047619047619047616
2331,Where can I find a high-quality Nebraska Cornhuskers Blackshirts football jersey made by Adidas?,"[189604, 100046, 175010, 347329, 355450, 358864, 632122, 380785, 441042, 364443, 235542, 248299, 363509, 335622, 574661, 502963, 435764, 352269, 340815, 352174, 412598, 675636, 352156, 630347, 466258, 675111, 264224, 675639, 473344, 796995, 769472, 665082, 48327, 380766, 607437, 407980, 495819, 670621, 675644, 574655, 539030, 646066, 792829, 720577, 945883, 484606, 304535, 753313, 613163, 792826]","[352066, 189604, 247172, 248299, 352269, 352174, 100046, 358864, 363509, 171577, 364443, 352156]","[171577, 352066, 247172]",12,9,3,0.75,0.75,1.0,1.0,1.0
8642,What's the best fishing spinning reel with smooth operation and premium performance? I recently used a very durable one on the first try. It should also be able to handle a 6 lb test reel with a 9.5 lb carp. Any suggestions?,"[178079, 55608, 902522, 111130, 730854, 902518, 928268, 894611, 675293, 794379, 176702, 425663, 847946, 657411, 891883, 606402, 608277, 432284, 916983, 34970, 746758, 938046, 148536, 930564, 613880, 724268, 893603, 775602, 757972, 105652, 746748, 353203, 926039, 494279, 387565, 746754, 668307, 800294, 341784, 5148, 663210, 49585, 785044, 730276, 809304, 813664, 878727, 63363, 655178, 498464]","[606337, 668323, 662154, 151503, 902522, 31579, 27324]","[606337, 668323, 662154, 151503, 31579, 27324]",7,1,6,0.14285714285714285,0.14285714285714285,0.0,1.0,0.3333333333333333
7700,"Is there a 1/2"" polyester rope that is tightly braided, has low stretch, and features a unique color combination, such as white with a vibrant red tracer, available?","[794147, 794132, 900118, 761616, 761583, 834971, 831077, 796882, 895383, 952416, 765949, 834979, 775528, 761581, 121009, 775527, 796886, 364592, 853489, 906702, 138740, 554012, 642994, 823832, 532845, 918734, 823848, 645084, 444394, 20438, 866462, 139142, 660006, 42963, 775525, 225122, 918778, 814868, 866512, 823868, 206631, 30742, 533005, 906711, 356108, 775518, 870108, 25269, 918741, 466435]","[794147, 794132, 732476]",[732476],3,2,1,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
765,"Looking for a real stone stadium replica and display case that is about 5 inches wide? Prefer a highly detailed, textured finish?","[18769, 772133, 772110, 73659, 298503, 450299, 22198, 754305, 524285, 748800, 354894, 446518, 304159, 22209, 446530, 689258, 70589, 320099, 446535, 646180, 68073, 139550, 689253, 727964, 304154, 577532, 22190, 566680, 446525, 660767, 374660, 627008, 561915, 573947, 643087, 379870, 304376, 148624, 134840, 304155, 22221, 118843, 59373, 134775, 839384, 674401, 292370, 199180, 826367, 59339]",[18769],[],1,1,0,1.0,1.0,1.0,1.0,1.0
8525,"Looking for a high-quality cotton flannel shirt made of thick twill weave. It would be great if it has features like underarm ventilation holes, contrasting borders, and unique buttons. Any suggestions?","[889497, 737181, 873449, 380649, 709106, 873428, 292013, 469522, 873427, 292010, 885435, 853602, 586726, 873447, 873443, 713947, 659018, 848862, 873451, 820395, 603298, 550166, 250332, 693686, 948192, 694973, 250330, 686741, 380629, 537204, 700247, 550184, 945472, 728304, 588445, 663568, 734312, 873432, 534358, 385613, 537799, 708987, 848307, 297178, 873438, 124570, 635666, 305633, 877632, 28762]","[342466, 382055, 734312, 769865, 212937, 124570, 663570, 853559, 889497, 464858, 930459, 877628, 900253]","[342466, 382055, 769865, 212937, 663570, 853559, 464858, 930459, 877628, 900253]",13,3,10,0.23076923076923078,0.23076923076923078,1.0,1.0,1.0
3809,Can you suggest any unique screen print designed infant onesies that offer faster delivery?,"[918913, 768208, 911231, 684752, 562762, 548992, 314069, 804325, 674101, 520466, 853590, 626659, 947477, 314072, 562771, 314088, 486824, 314079, 314087, 269807, 495188, 532402, 445552, 621933, 62194, 532399, 314081, 657454, 520752, 265401, 734659, 893868, 411596, 879516, 940012, 798190, 254884, 28126, 798103, 288924, 144034, 342114, 601489, 763472, 621921, 314872, 522816, 314074, 563298, 299323]","[351320, 56787, 303349]","[351320, 56787, 303349]",3,0,3,0.0,0.0,0.0,0.0,0.0
847,Can you recommend a highly durable shooting rest with an integrated gun vise and a modern paint finish? I'd like it to be compatible with a varmint rifle and allow for full 360-degree rotation.,"[27522, 657425, 61589, 396226, 87866, 35450, 61600, 788121, 258085, 61711, 80210, 408170, 746498, 386777, 61805, 123736, 387064, 795004, 692474, 38040, 729915, 35494, 124142, 518605, 19066, 39900, 506406, 408379, 76281, 900039, 171730, 570604, 386621, 86977, 210131, 34708, 50219, 585914, 36198, 26182, 130031, 19083, 56001, 746898, 606376, 75125, 414529, 209029, 808009, 87762]","[875040, 86977, 27522, 371969, 18789, 733766, 89735, 506406, 89737, 733771, 67118, 18801, 95988, 109812, 99162, 681661, 246526, 84767]","[875040, 371969, 18789, 733766, 89735, 89737, 733771, 67118, 18801, 95988, 109812, 99162, 681661, 246526, 84767]",18,3,15,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0
5571,Looking for an affordable NHL 2007 Stanley Cup Champions sweater featuring team player names on the back. What are some good options to represent my favorite sports team?,"[238293, 932905, 943986, 665239, 171334, 549532, 405078, 941843, 943981, 236148, 456362, 860826, 478435, 409581, 456374, 655405, 653293, 941829, 336761, 167675, 860245, 654589, 653309, 943059, 142252, 168111, 236147, 237568, 580855, 478174, 96684, 237163, 252916, 943985, 940464, 222439, 770631, 244632, 167659, 692359, 794485, 589453, 929311, 662836, 765692, 117419, 456347, 653302, 228502, 592051]",[549532],[],1,1,0,1.0,1.0,0.0,0.0,0.16666666666666666
2027,"Can I find any boys' tennis shorts made of polyester that are approximately 10x7x1.5 inches in size, suitable for an average build kid? Any suggestions?","[153976, 614315, 864258, 703179, 417569, 726093, 562487, 778301, 417537, 152577, 409902, 955780, 48954, 211190, 339826, 346159, 778298, 795883, 771401, 592305, 947983, 521207, 772958, 947980, 4093, 544944, 590708, 535401, 382215, 701296, 233937, 652090, 754199, 304026, 532784, 709503, 477216, 559857, 956463, 523714, 638930, 954723, 124600, 744713, 459927, 435699, 599239, 204557, 7436, 792959]",[153976],[],1,1,0,1.0,1.0,1.0,1.0,1.0
6876,"Looking for a women's NFL Green Bay Packers t-shirt with a crew neck and 3/4 sleeves, preferably from the Victoria's Secret collection. Shipping time isn't a major concern for me.","[697351, 512659, 826886, 693494, 534815, 486837, 692973, 503112, 511679, 697973, 485541, 511675, 697964, 554780, 697962, 206359, 505667, 472998, 774463, 494266, 236921, 697970, 613203, 908606, 883575, 791490, 344569, 589317, 579009, 749337, 908550, 348128, 579047, 579075, 749386, 790750, 908602, 908628, 485112, 505787, 245783, 206356, 367983, 733197, 740506, 467021, 908643, 955618, 415882, 868054]","[826886, 697351, 697962, 697964, 692973, 512659, 693494, 494266, 511675, 534815]",[],10,10,0,1.0,1.0,1.0,1.0,1.0
2404,Can you recommend a headwrap with a hook and loop fastening mechanism that's effective at preventing sweat from getting into my eyes during exercise?,"[939624, 502372, 510135, 747934, 939618, 353677, 55870, 870072, 525480, 946679, 173264, 415463, 752874, 758363, 24701, 135857, 172990, 525483, 891236, 905484, 416504, 191595, 558384, 870078, 350634, 869196, 774422, 17049, 493883, 758373, 542948, 223393, 870076, 786239, 164514, 870080, 870074, 605054, 494613, 836685, 210699, 836556, 147131, 939153, 786238, 870071, 855124, 596186, 43784, 664098]","[756640, 752865, 502372, 758373, 580056, 350727, 350634, 676110, 173264, 388308, 197464, 758363, 261980]","[756640, 752865, 350727, 580056, 676110, 388308, 197464, 261980]",13,5,8,0.38461538461538464,0.38461538461538464,0.0,1.0,0.5
2538,I'm in the market for a lightweight hunting knife with a blade around 2.25 inches long that's comfortable to grip. I've checked out the Suunto MC-2G In Global Compass - any recommendations for a knife that complements it well? The sheath isn't a priority for me.,"[764953, 475705, 814837, 410483, 685303, 577061, 19010, 280053, 7205, 375745, 13763, 832739, 269077, 698036, 28886, 387647, 216108, 272403, 13714, 68325, 67348, 174338, 764073, 553256, 644102, 559197, 203403, 917032, 557843, 448909, 71989, 452879, 810089, 312738, 644098, 226759, 368516, 900136, 226497, 847573, 925337, 571078, 13792, 392045, 8616, 388993, 838013, 19012, 322842, 681550]",[212300],[212300],1,0,1,0.0,0.0,0.0,0.0,0.0
788,I have been using a Satori SOLO Bike Bicycle Suspension Seatpost 27.2x350mm. Can you suggest a similar Comfort Suspension Seat Post?,"[579775, 886104, 579770, 580166, 128752, 330596, 627116, 693659, 428620, 458162, 97394, 425217, 47788, 283562, 312521, 10545, 212888, 448464, 278153, 365316, 46096, 755364, 505852, 79906, 508236, 752046, 10544, 10539, 127726, 137103, 824352, 147787, 137727, 137732, 861032, 648072, 944365, 14394, 217724, 525079, 840484, 21437, 593476, 365352, 413763, 303744, 755367, 73762, 556314, 127669]","[425220, 840484, 580166, 328646, 579770, 81035, 328652, 312502, 115386, 21437]","[425220, 328646, 81035, 328652, 312502, 115386]",10,4,6,0.4,0.4,0.0,1.0,0.3333333333333333
4323,What's the best compact wall mount bottle opener that measures roughly 2.75 x 3.25 x 1.25 inches? I'm thinking of gifting it to a friend.,"[724770, 413890, 413891, 453688, 460630, 846149, 453685, 319013, 22196, 443952, 65922, 73393, 902843, 748031, 187886, 947056, 707063, 366623, 656751, 309310, 851933, 70810, 707069, 902832, 902834, 902841, 162065, 507917, 902851, 182261, 912190, 439176, 678521, 435145, 902846, 545843, 420370, 902840, 146612, 902837, 763844, 309733, 902842, 460667, 926478, 707056, 311320, 446433, 443953, 439804]","[413890, 507917, 460630, 366623]",[],4,4,0,1.0,1.0,0.0,1.0,0.5
7923,"Can you suggest any holiday ornaments featuring my favorite team's logo that can help show my team pride during the festive season? Preferably, it should be around 4.5 inches in diameter. I'd love to add more team spirit to my holiday décor.","[98778, 905887, 905910, 905859, 752487, 334092, 494890, 98784, 280229, 334088, 372843, 624970, 905812, 905857, 905891, 231477, 231684, 372535, 905811, 905913, 334081, 140542, 231435, 198509, 54833, 140543, 496698, 231496, 657071, 231457, 231640, 905807, 231481, 905814, 140536, 97319, 76929, 905816, 54844, 905785, 334095, 54333, 937754, 905886, 98782, 279078, 30992, 231430, 471206, 437015]","[752483, 518597, 504070, 752489, 516298, 819435, 819438, 494958, 574359, 538808, 504063]","[752483, 518597, 504070, 752489, 516298, 819435, 819438, 494958, 574359, 538808, 504063]",11,0,11,0.0,0.0,0.0,0.0,0.0
8231,What are the best reflective armbands made by Red Feather Sporting Goods for running visibility at any time of the day?,"[855782, 909015, 917046, 917052, 705643, 855729, 766934, 129, 679211, 462644, 917048, 698588, 840788, 584434, 917300, 865584, 104776, 573163, 465869, 744623, 838789, 852167, 670594, 13583, 892815, 859305, 424508, 754932, 121736, 855361, 912702, 861450, 713364, 623692, 732293, 866205, 728898, 627966, 73204, 842326, 917047, 870778, 51252, 860426, 846581, 855913, 878764, 848675, 895689, 854501]","[855729, 855782]",[],2,2,0,1.0,1.0,1.0,1.0,1.0
970,"Can anyone recommend a lightweight gear loft for camping that's easy to transport? Ideally, it should be compatible with my AGPTEK 2-in-1 18 LED Camping Fan Lantern for Outdoor and Emergencies and my Platypus Platy 2-Liter Ultralight Collapsible Water Bottle.","[25510, 846545, 794330, 789565, 554681, 64254, 506217, 598502, 952022, 768798, 596105, 814610, 626577, 950166, 912808, 956597, 607931, 637667, 947438, 794322, 799180, 942828, 827635, 764900, 769590, 26905, 924952, 903363, 54703, 310430, 723773, 713960, 949054, 403835, 938381, 430320, 918946, 947481, 604921, 944632, 685678, 925192, 844834, 875150, 759427, 855078, 952802, 772980, 791242, 880148]",[39013],[39013],1,0,1,0.0,0.0,0.0,0.0,0.0
8746,Looking for an LED camping lantern with a built-in battery that can provide high-intensity lighting for at least 2 hours. Is there one with a 3 month money back guarantee included?,"[948622, 954601, 466888, 918908, 950413, 560375, 559647, 819974, 3999, 824333, 735284, 233888, 942767, 754343, 598169, 844108, 310016, 814610, 897421, 944159, 8399, 269909, 272215, 113502, 735204, 944385, 873844, 904714, 252007, 907701, 392785, 951361, 750784, 776498, 429806, 506062, 802946, 828947, 104777, 764932, 471065, 878741, 929457, 679150, 823118, 848067, 854289, 729252, 573779, 852434]","[916420, 909518]","[916420, 909518]",2,0,2,0.0,0.0,0.0,0.0,0.0
8164,"Looking for a Microtech fixed blade knife with a black, serrated, partially spear-shaped blade. The blade length should ideally be around 4-7/8 inches, and it's okay if the blade is a bit on the thicker side.","[758481, 429237, 758450, 414609, 847381, 312761, 950656, 549996, 239233, 500379, 541236, 455984, 334776, 701793, 549998, 802345, 312740, 552254, 727696, 402006, 541233, 309537, 581637, 133274, 323283, 66513, 552269, 476719, 334781, 490590, 402229, 780713, 432816, 441497, 432855, 441909, 322842, 647856, 47921, 888976, 542387, 869046, 847564, 404471, 429251, 176808, 279992, 133275, 441490, 255591]",[847381],[],1,1,0,1.0,1.0,0.0,1.0,0.2
6953,"Can you suggest a durable self-defense keychain made from lightweight aircraft aluminum, about 5.75 inches long and around 1.4 oz in weight?","[702903, 38339, 815280, 938684, 610306, 573161, 539695, 617289, 625671, 392915, 618535, 605228, 890877, 951437, 256048, 763171, 343576, 375108, 418395, 300270, 143700, 122401, 363109, 234734, 618513, 139959, 300265, 80132, 415209, 95194, 382031, 390997, 334587, 669581, 809263, 744290, 631876, 763115, 108784, 746244, 684420, 530403, 441452, 684371, 791308, 637512, 814145, 858232, 378924, 530401]","[161667, 631876, 605993, 441452, 791308, 815280, 702903, 95194, 673247]","[605993, 161667, 673247]",9,6,3,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
3421,"Looking for a Unique Sports hand grip strengthener suitable for regular exercises, with high functionality, regardless of the material used.","[298394, 911983, 905192, 818550, 677513, 818547, 818555, 702927, 472371, 892930, 837854, 525835, 638569, 832941, 868230, 723509, 953770, 694409, 539182, 531460, 898210, 527472, 172282, 787334, 202708, 942747, 845001, 902415, 486126, 927091, 653709, 916317, 947308, 333759, 841583, 838521, 857674, 581878, 756662, 774904, 305042, 681518, 539178, 876001, 922098, 842790, 931295, 688015, 503931, 946098]",[308351],[308351],1,0,1,0.0,0.0,0.0,0.0,0.0
8448,What is a popular women's headband that is frequently purchased along with the NIKE Dri-Fit Head Tie 2.0?,"[733558, 703466, 224984, 675596, 588489, 934172, 713776, 721992, 618422, 751459, 588492, 510168, 867673, 715550, 788375, 618424, 693646, 932225, 502984, 242844, 934174, 804349, 830196, 710722, 191595, 784818, 630245, 751976, 875476, 906296, 542958, 481457, 859462, 224469, 879672, 948546, 666848, 873241, 618423, 629958, 929302, 812305, 542951, 801978, 510211, 606814, 769042, 626488, 702915, 826511]","[953418, 663339, 733558, 879672, 875132]","[953418, 663339, 875132]",5,2,3,0.4,0.4,1.0,1.0,1.0
5389,"Looking for a crush washer set that matches its advertised description. Ideally, I would need a set that includes two pieces each to go with my Mechforce Variable Timing Crush Washers for Muzzle Device Alignment. Any recommendations are welcomed!","[938854, 900258, 254218, 518266, 553808, 519611, 518276, 553811, 518268, 956374, 518269, 931394, 808033, 541191, 529335, 437030, 848498, 309966, 520421, 573003, 820754, 929304, 816221, 815967, 542778, 816229, 844181, 815964, 542785, 844180, 956355, 92883, 726747, 700756, 757873, 542773, 172846, 347877, 757875, 247855, 465277, 795567, 207472, 788514, 584385, 938032, 726136, 726084, 726129, 320893]","[573003, 956374, 529335]",[],3,3,0,1.0,1.0,0.0,0.0,0.1
4799,"Looking for a spacious SUV tent that can function as a lounge area during camping trips, and is designed for easy detachment and closure allowing for the vehicle to be driven away while leaving the tent set up. Any suggestions?","[248016, 248011, 80804, 355826, 26428, 68251, 487714, 463822, 116789, 105270, 463815, 114642, 893326, 135690, 379497, 2086, 248009, 75081, 302911, 677024, 677725, 392687, 16858, 537565, 248017, 640818, 294507, 76194, 445263, 422400, 99333, 215921, 154113, 41106, 33990, 272612, 90524, 937370, 17957, 774167, 767922, 17265, 248013, 248005, 90507, 903194, 440941, 110528, 99320, 766949]","[422400, 80804, 2086, 463815, 135690, 248011, 463822, 248016, 355826, 105270, 68251, 26428]",[],12,12,0,1.0,1.0,1.0,1.0,1.0
5545,What are some high-quality ski goggles that would complement my recently purchased Dragon Alliance Goggle DX_Violet_Purple Ion?,"[326213, 885585, 231418, 131456, 546858, 279680, 546854, 249450, 219652, 315731, 712339, 846842, 546859, 885584, 231420, 96848, 712328, 257057, 712345, 712341, 315732, 561348, 712330, 546857, 846843, 546856, 156519, 712327, 91640, 242930, 885591, 660796, 257062, 892811, 315728, 131273, 350860, 916053, 885576, 565596, 315740, 315741, 712329, 546862, 315733, 549601, 345741, 712338, 409717, 96299]","[885577, 546858, 712330, 885581, 885583, 885584]","[885577, 885581, 885583]",6,3,3,0.5,0.5,0.0,1.0,0.2
125,Are there any high-quality blue anchor chains similar to the Greenfield 2116-R PVC Coated Anchor Chain? My last one was from Greenfield and I would like something similar.,"[1806, 1805, 1795, 1796, 1803, 1799, 133789, 148796, 57407, 1802, 32896, 133770, 43571, 109108, 35768, 133833, 133916, 134139, 506897, 295328, 583119, 1797, 72935, 506908, 430110, 632369, 74001, 84612, 87188, 35783, 57190, 30269, 614037, 506888, 57226, 106435, 134004, 506922, 480029, 506901, 93779, 506890, 1801, 632425, 480025, 506916, 816732, 480021, 207939, 632435]",[1805],[],1,1,0,1.0,1.0,0.0,1.0,0.5
2254,Can you recommend an easy-to-install rear roller brake that is compatible with a Nuvinci hub and typically used with a 100g pot of Shimano Roller Brake Grease?,"[179261, 92047, 56859, 283598, 435371, 92306, 778645, 168860, 549880, 141279, 572957, 168826, 79653, 628577, 782966, 228428, 92247, 51728, 549877, 610301, 74654, 440327, 526885, 384806, 174844, 42553, 912281, 369976, 530915, 134565, 292579, 173129, 507919, 416468, 42861, 884992, 172756, 529610, 391489, 312508, 53120, 199069, 92158, 92483, 315017, 163965, 728355, 423311, 276781, 302144]",[179261],[],1,1,0,1.0,1.0,1.0,1.0,1.0
6408,"I'm in search of adjustable fishing pole ties that can accommodate different pole sizes. Ideally, they should also have the ability to float in the event they are dropped in water.","[639782, 62827, 2325, 918609, 721834, 158969, 389129, 62924, 63426, 2667, 795309, 10920, 228029, 734593, 2326, 843906, 163921, 797117, 854298, 657198, 890596, 91133, 628015, 329234, 902651, 695415, 450020, 203117, 649063, 273998, 627300, 945367, 2328, 360605, 180225, 387355, 552774, 872034, 670917, 795310, 359847, 296045, 15900, 555413, 359855, 697465, 361571, 358673, 63113, 791319]","[389129, 397860, 639782]",[397860],3,2,1,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
