id,query,entities,relations
1828,Which autosomal recessive disease is associated with the AEBP1 gene?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""AEBP1""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""autosomal recessive disease"",
      ""associated with the AEBP1 gene""
    ],
    ""constant"": false
  }
}","{""A"", ""ANSWER""): [""associated with""]}"
8161,Which genes or proteins are found to be expressed in the nasopharyngeal tissue but not in the parietal lobe of the brain?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""nasopharyngeal tissue""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""parietal lobe of the brain""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""found to be expressed in the nasopharyngeal tissue"",
      ""not expressed in the parietal lobe of the brain""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""expression present""],
(""B"", ""ANSWER""): [""expression absent""]
}"
9020,Which disorders linked to Ketosis may lead to cardiomyopathy and hypoketotic hypoglycemia and currently lack any drugs officially sanctioned for treatment?,"{
  ""A"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""Ketosis""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""cardiomyopathy""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""hypoketotic hypoglycemia""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""linked to Ketosis"",
      ""may lead to cardiomyopathy"",
      ""may lead to hypoketotic hypoglycemia"",
      ""currently lack any drugs officially sanctioned for treatment""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""linked to""],
(""ANSWER"", ""B""): [""may lead to""],
(""ANSWER"", ""C""): [""may lead to""],
(""A"", ""B""): [""linked to"", ""associated with""],
(""A"", ""C""): [""linked to"", ""associated with""],
(""B"", ""C""): [""associated with""]
}"
143,"What disease functions as a parent and child condition in the hierarchy of autoinflammatory disorders, linking both pyogenic bacterial infections with amylopectinosis and PLCG2-associated antibody deficiency and immune dysregulation?","{
  ""A"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""amylopectinosis""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""PLCG2""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""disease"", ""immunological_disorder""],
    ""lexical"": {},
    ""semantic"": [""PLCG2-associated antibody deficiency and immune dysregulation""],
    ""constant"": false
  },
  ""D"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [""pyogenic bacterial infections""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""parent and child condition in the hierarchy of autoinflammatory disorders"",
      ""linking both pyogenic bacterial infections with amylopectinosis"",
      ""linking with PLCG2-associated antibody deficiency and immune dysregulation""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""associated with"", ""linked to"", ""parent-child""],
(""B"", ""C""): [""associated with""],
(""C"", ""ANSWER""): [""parent-child"", ""linked to""],
(""D"", ""ANSWER""): [""associated with"", ""linked to"", ""parent-child""]
}"
4434,Could you recommend a medication for hemorrhoids treatment with a molecular weight near 340 units?,"{
  ""A"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""hemorrhoids""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {""title"": ""medication for hemorrhoids treatment""},
    ""semantic"": [
      ""for hemorrhoids treatment"",
      ""with a molecular weight near 340 units""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""indication"", ""contraindication"", ""off-label use""]
}"
7043,Search for genes or proteins that interact with ATG2B and share an association with a common disease.,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""ATG2B""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [""common disease""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [""interact with ATG2B"", ""share an association with a common disease""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""interacts with"", ""ppi""],
(""A"", ""B""): [""associated with""],
(""ANSWER"", ""B""): [""associated with""]
}"
8477,Which gene or protein is consistently non-expressed or missing in the adult mammalian renal system as well as the mammalian vulvar tissue?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""adult mammalian renal system""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""mammalian vulvar tissue""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""consistently non-expressed or missing in the adult mammalian renal system"",
      ""consistently non-expressed or missing in the mammalian vulvar tissue""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""expression absent""],
(""B"", ""ANSWER""): [""expression absent""]
}"
933,What drugs are known to primarily target the DCPS gene/protein in their mechanism of action?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""DCPS""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [""primarily target the DCPS gene/protein in their mechanism of action""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""target"", ""carrier"", ""transporter"", ""enzyme""]
}"
5152,What signaling pathway is connected to the 'Neuronal System' pathway and controls the stability of neurons' resting membrane potential?,"{
  ""A"": {
    ""type"": [""pathway"", ""anatomy""],
    ""lexical"": {""name"": ""Neuronal System""},
    ""semantic"": [""pathway""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""pathway"", ""biological_process""],
    ""lexical"": {},
    ""semantic"": [
      ""connected to the Neuronal System pathway"",
      ""controls the stability of neurons' resting membrane potential""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""interacts with""]
}"
4996,Which condition involves a posterior polar cataract in its symptoms and is linked to the ITM2B gene?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""posterior polar cataract""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""ITM2B""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""involves a posterior polar cataract in its symptoms"",
      ""linked to the ITM2B gene""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""associated with""],
(""B"", ""ANSWER""): [""associated with"", ""linked to""]
}"
9516,Which liver-expressed transporter gene or protein is involved in organic ion translocation and facilitates the movement of drugs that exhibit synergistic effects with 1-Testosterone?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [""liver-expressed"", ""involved in organic ion translocation""],
    ""constant"": false
  },
  ""B"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""1-Testosterone""},
    ""semantic"": [""exhibits synergistic effects with other drugs""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""involved in organic ion translocation"",
      ""facilitates the movement of drugs"",
      ""exhibits synergistic effects with 1-Testosterone""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""interacts with"", ""synergistic interaction""],
(""A"", ""ANSWER""): [""ppi""],
(""B"", ""ANSWER""): [""target"", ""transporter"", ""synergistic interaction""]
}"
5631,"What genes or proteins interact with the tubulin C-terminal post-translational modification pathway, bind to tubulin, and exhibit tubulin-glutamic acid ligase activity?","{
  ""A"": {
    ""type"": [""pathway""],
    ""lexical"": {""name"": ""tubulin C-terminal post-translational modification pathway""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""tubulin""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""interact with the tubulin C-terminal post-translational modification pathway"",
      ""bind to tubulin"",
      ""exhibit tubulin-glutamic acid ligase activity""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""interacts with""],
(""B"", ""ANSWER""): [""interacts with"", ""associated with""],
(""A"", ""B""): [""interacts with""]
}"
7313,"Identify genes or proteins that (1) engage in interaction with TBK1, (2) are linked to the same pathology as TBK1, and (3) are capable of interacting with protein kinase B alpha (AKT1).","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""TBK1""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""AKT1""},
    ""semantic"": [""protein kinase B alpha""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""engage in interaction with TBK1"",
      ""linked to the same pathology as TBK1"",
      ""capable of interacting with protein kinase B alpha (AKT1)""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""interacts with"", ""associated with""],
(""B"", ""ANSWER""): [""interacts with""],
(""A"", ""B""): [""interacts with"", ""ppi""]
}"
8753,Are there any pharmacological agents that act as electron donors in metabolic processes through reversible oxidation and reduction and influence genes or proteins associated with L-aminoadipate-semialdehyde dehydrogenase enzymatic function?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""L-aminoadipate-semialdehyde dehydrogenase""},
    ""semantic"": [""enzymatic function""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [
      ""act as electron donors in metabolic processes"",
      ""through reversible oxidation and reduction"",
      ""influence genes or proteins associated with L-aminoadipate-semialdehyde dehydrogenase enzymatic function""
    ],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""enzyme"", ""target"", ""interacts with""]
}"
6117,"Could you identify the common genetic targets for both N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid and (2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid?","{
  ""A"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""(2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [""common genetic targets for N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid and (2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""target"", ""carrier"", ""transporter"", ""enzyme""],
  (""B"", ""ANSWER""): [""target"", ""carrier"", ""transporter"", ""enzyme""]
}"
5285,"Please find genes or proteins with structural molecular activity linked to the basal body-plasma membrane anchoring pathway, particularly those interacting with NPHP1, suggesting involvement in a common signaling pathway.","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""NPHP1""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""pathway""],
    ""lexical"": {""name"": ""basal body-plasma membrane anchoring pathway""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""with structural molecular activity"",
      ""linked to the basal body-plasma membrane anchoring pathway"",
      ""interacting with NPHP1"",
      ""suggesting involvement in a common signaling pathway""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""interacts with""],
(""A"", ""ANSWER""): [""interacts with"", ""ppi""],
(""B"", ""ANSWER""): [""interacts with""]
}"
1722,What could be a related disease if someone has oromandibular-limb hypogenesis syndrome and a fibrous band linking their tongue to the palate or gingival ridge?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""tongue""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""palate""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""gingival ridge""},
    ""semantic"": [],
    ""constant"": true
  },
  ""D"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""oromandibular-limb hypogenesis syndrome""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""related to oromandibular-limb hypogenesis syndrome"",
      ""characterized by a fibrous band linking the tongue to the palate or gingival ridge""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""linked to""],
(""A"", ""C""): [""linked to""],
(""A"", ""D""): [""associated with""],
(""B"", ""C""): [""linked to""],
(""B"", ""D""): [""associated with""],
(""C"", ""D""): [""associated with""],
(""D"", ""ANSWER""): [""associated with"", ""linked to""]
}"
9257,What are the common genetic targets of Meclofenamic acid and Escherichia coli-derived Asparaginase?,"{
  ""A"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Meclofenamic acid""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""drug"", ""biological_process""],
    ""lexical"": {""name"": ""Escherichia coli-derived Asparaginase""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein"", ""molecular_function""],
    ""lexical"": {},
    ""semantic"": [""common genetic targets of Meclofenamic acid and Escherichia coli-derived Asparaginase""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""target"", ""carrier"", ""transporter"", ""enzyme""],
  (""B"", ""ANSWER""): [""target"", ""carrier"", ""transporter"", ""enzyme""]
}"
5881,"What are the common genetic targets associated with the action of both 2',4'-Dichloro-4-hydroxy-1,1'-biphenyl-3-carboxylic acid and Liotrix?","{
  ""A"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""2',4'-Dichloro-4-hydroxy-1,1'-biphenyl-3-carboxylic acid""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Liotrix""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""associated with the action of 2',4'-Dichloro-4-hydroxy-1,1'-biphenyl-3-carboxylic acid"",
      ""associated with the action of Liotrix"",
      ""common genetic targets""
    ],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""target"", ""carrier"", ""transporter"", ""enzyme""],
  (""B"", ""ANSWER""): [""target"", ""carrier"", ""transporter"", ""enzyme""]
}"
5236,Could you supply a list of gene or protein regulators involved in ATPase activity that are also associated with the development of autism?,"{
  ""A"": {
    ""type"": [""molecular_function""],
    ""lexical"": {""name"": ""ATPase activity""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""autism""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""involved in ATPase activity"",
      ""associated with the development of autism""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""interacts with""],
(""B"", ""ANSWER""): [""associated with"", ""linked to""]
}"
6960,Which gene or protein is not expressed in either the salivary glands or the renal nephron's tubular structures?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""salivary glands""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""anatomy"", ""cellular_component""],
    ""lexical"": {""name"": ""renal nephron's tubular structures""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""not expressed in the salivary glands"",
      ""not expressed in the renal nephron's tubular structures""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""expression absent""],
(""B"", ""ANSWER""): [""expression absent""]
}"
5574,Which strobilurin fungicides target both CYC1 and UQCRB genes/proteins?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""CYC1""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""UQCRB""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""strobilurin fungicides""},
    ""semantic"": [""target both CYC1 and UQCRB genes/proteins""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""target""],
(""B"", ""ANSWER""): [""target""]
}"
139,"Can you list the diseases associated with the PDE8B gene, specifically those that fall under primary pigmented nodular adrenocortical disease with a known PDE11A gene mutation etiology?","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""PDE8B""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""PDE11A""},
    ""semantic"": [""mutation etiology""],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""primary pigmented nodular adrenocortical disease""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""associated with the PDE8B gene"",
      ""specifically those that fall under primary pigmented nodular adrenocortical disease"",
      ""with a known PDE11A gene mutation etiology""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""associated with""],
(""B"", ""C""): [""linked to""],
(""B"", ""ANSWER""): [""linked to""],
(""C"", ""ANSWER""): [""parent-child""],
(""A"", ""B""): [""interacts with""]
}"
1893,Which diseases are related to or fall under oophoritis and also manifest with tuberculous inflammation of the ovaries?,"{
  ""A"": {
    ""type"": [""disease"", ""anatomy""],
    ""lexical"": {""name"": ""oophoritis""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease"", ""effect/phenotype""],
    ""lexical"": {""name"": ""tuberculous inflammation of the ovaries""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""related to oophoritis"",
      ""manifest with tuberculous inflammation of the ovaries""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""associated with"", ""linked to""],
(""A"", ""ANSWER""): [""parent-child"", ""associated with""],
(""B"", ""ANSWER""): [""associated with"", ""phenotype present""]
}"
10411,Which genes or proteins are expressed in the pericardium but not in the deltoid muscle?,"{
  ""A"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""pericardium""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""anatomy""],
    ""lexical"": {""name"": ""deltoid muscle""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""expressed in the pericardium"",
      ""not expressed in the deltoid muscle""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""expression present""],
(""B"", ""ANSWER""): [""expression absent""]
}"
1595,Could you provide a list of medications that are compatible with Ormeloxifene for treating a respiratory infection?,"{
  ""A"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Ormeloxifene""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""respiratory infection""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [""compatible with Ormeloxifene"", ""for treating a respiratory infection""],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""indication""],
(""A"", ""ANSWER""): [""synergistic interaction""],
(""B"", ""ANSWER""): [""indication"", ""contraindication"", ""off-label use""]
}"
5602,Can you find any medications that target the ODC1 gene/protein and are toxic diamines resulting from the breakdown of ornithine and arginine?,"{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""ODC1""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""molecular_function"", ""biological_process""],
    ""lexical"": {},
    ""semantic"": [
      ""breakdown of ornithine and arginine""
    ],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""molecular_function"", ""effect/phenotype""],
    ""lexical"": {},
    ""semantic"": [
      ""toxic diamines""
    ],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [
      ""target the ODC1 gene/protein"",
      ""toxic diamines resulting from the breakdown of ornithine and arginine""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""target"", ""associated with""],
(""B"", ""C""): [""interacts with""],
(""B"", ""ANSWER""): [""interacts with""],
(""C"", ""ANSWER""): [""side effect"", ""associated with""]
}"
4948,Could you suggest medications that are compatible with Pegamotecan and Pegaptanib to enhance their efficacy and also help increase my neutrophil levels?,"{
  ""A"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Pegamotecan""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""drug""],
    ""lexical"": {""name"": ""Pegaptanib""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""cellular_component""],
    ""lexical"": {""name"": ""neutrophil""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [
      ""compatible with Pegamotecan"",
      ""compatible with Pegaptanib"",
      ""enhance their efficacy"",
      ""help increase neutrophil levels""
    ],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""synergistic interaction""],
(""B"", ""ANSWER""): [""synergistic interaction""],
(""A"", ""C""): [""interacts with""],
(""B"", ""C""): [""interacts with""],
(""ANSWER"", ""C""): [""interacts with""]
}"
501,"Please compile a list of genes and proteins involved in the Generic Transcription Pathway by interaction, which are also linked to salivary gland cancer.","{
  ""A"": {
    ""type"": [""pathway""],
    ""lexical"": {""name"": ""Generic Transcription Pathway""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""salivary gland cancer""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""involved in the Generic Transcription Pathway"",
      ""linked to salivary gland cancer""
    ],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""interacts with""],
  (""B"", ""ANSWER""): [""associated with"", ""linked to""]
}"
8548,"I'm searching for a biological pathway that plays a role in events associated with Cyclin E during the G1/S transition phase, which also interacts with the same genes or proteins that Cyclin E:Cdk2 complexes do. Additionally, this pathway should involve the phosphorylation of proteins crucial to the G1/S transition, a process mediated by the action of Cyclin E:Cdk2 complexes. Can you identify this pathway for me?","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""Cyclin E""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""Cdk2""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""biological_process""],
    ""lexical"": {""name"": ""G1/S transition""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""pathway""],
    ""lexical"": {},
    ""semantic"": [
      ""plays a role in events associated with Cyclin E"",
      ""during the G1/S transition phase"",
      ""interacts with the same genes or proteins that Cyclin E:Cdk2 complexes do"",
      ""involves the phosphorylation of proteins crucial to the G1/S transition"",
      ""process mediated by the action of Cyclin E:Cdk2 complexes""
    ],
    ""constant"": false
  }
}","{
  (""A"", ""B""): [""interacts with"", ""ppi""],
  (""A"", ""C""): [""interacts with""],
  (""B"", ""C""): [""interacts with""],
  (""A"", ""ANSWER""): [""interacts with""],
  (""B"", ""ANSWER""): [""interacts with""],
  (""C"", ""ANSWER""): [""interacts with""]
}"
6522,"Identify genes or proteins that both engage in interactions with CCM2 and are implicated in the same pathological conditions, while also being part of a protein complex with other cerebral cavernous malformation (CCM) gene family constituents.","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""CCM2""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""biological_process"", ""pathway""],
    ""lexical"": {},
    ""semantic"": [
      ""interactions with CCM2"",
      ""part of a protein complex with other cerebral cavernous malformation (CCM) gene family constituents""
    ],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""disease""],
    ""lexical"": {""name"": ""cerebral cavernous malformation""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""gene/protein""],
    ""lexical"": {},
    ""semantic"": [
      ""engage in interactions with CCM2"",
      ""implicated in the same pathological conditions as CCM2"",
      ""part of a protein complex with other cerebral cavernous malformation (CCM) gene family constituents""
    ],
    ""constant"": false
  }
}","{
(""A"", ""B""): [""interacts with""],
(""A"", ""C""): [""associated with""],
(""A"", ""ANSWER""): [""ppi"", ""interacts with""],
(""B"", ""C""): [""linked to""],
(""B"", ""ANSWER""): [""interacts with""],
(""C"", ""ANSWER""): [""associated with"", ""linked to""]
}"
181,"What are the effective inhibitors of the membrane-bound metalloendopeptidase, or enkephalinase, that interact with the MME gene/protein?","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""MME""},
    ""semantic"": [""membrane-bound metalloendopeptidase"", ""enkephalinase""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""drug""],
    ""lexical"": {},
    ""semantic"": [""effective inhibitors of the membrane-bound metalloendopeptidase"", ""effective inhibitors of enkephalinase"", ""interact with the MME gene/protein""],
    ""constant"": false
  }
}","{""(A"", ""ANSWER"")"": [""inhibits"", ""interacts with""]}"
4045,"Please find diseases linked to the DCLRE1C gene, characterized by severe, recurrent infections, diarrhea, failure to thrive, and heightened sensitivity to ionizing radiation.","{
  ""A"": {
    ""type"": [""gene/protein""],
    ""lexical"": {""name"": ""DCLRE1C""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""disease""],
    ""lexical"": {},
    ""semantic"": [
      ""linked to the DCLRE1C gene"",
      ""characterized by severe, recurrent infections"",
      ""characterized by diarrhea"",
      ""characterized by failure to thrive"",
      ""characterized by heightened sensitivity to ionizing radiation""
    ],
    ""constant"": false
  }
}","{""(A, ANSWER)"": [""associated with"", ""linked to""]}"
