id,query,ground_truths,status,entities,relations,results,grounding_candidates,vss_merged_candidates
580,"Looking for papers that have either been referenced in ""Study on power coupling of annular vortex beam propagating through a two-Cassegrain-telescope optical system in turbulent atmosphere"" or explore similar features and uses of vortex electron beams in turbulent conditions.","[1470760, 1443660]",IN_PROGRESS,"{""A"": {""type"": [""paper""], ""lexical"": {""title"": ""Study on power coupling of annular vortex beam propagating through a two-Cassegrain-telescope optical system in turbulent atmosphere""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""field_of_study""], ""lexical"": {}, ""semantic"": [""vortex electron beams"", ""turbulent conditions""], ""constant"": false}, ""C"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""vortex electron beams""}, ""semantic"": [""turbulent conditions""], ""constant"": true}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""similar features and uses of vortex electron beams in turbulent conditions"", ""referenced in Study on power coupling of annular vortex beam propagating through a two-Cassegrain-telescope optical system in turbulent atmosphere""], ""constant"": false}}","{('A', 'ANSWER'): ['paper___cites___paper'], ('A', 'C'): ['paper___has_topic___field_of_study'], ('ANSWER', 'C'): ['paper___has_topic___field_of_study'], ('ANSWER', 'B'): ['paper___has_topic___field_of_study']}","{'answer_list': [1467284, 1235022, 1470760, 1715507, 1612868, 1602260, 1443660, 1227145, 1445149, 1496098, 1248421, 1308027, 1278846, 1658074, 1178076, 1237557, 1539971, 1224893, 1628179, 1716952], 'answer_set': {1539971, 1227145, 1628179, 1467284, 1445149, 1496098, 1248421, 1470760, 1715507, 1237557, 1224893, 1612868, 1443660, 1235022, 1602260, 1716952, 1658074, 1178076, 1308027, 1278846}, 'ground_truth_set': {1470760, 1443660}, 'retrieved_ground_truths': {1470760, 1443660}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 2, 'retrieved_count': 2, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.3333333333333333}, 'vss_merged_metrics': {'total_answers': 2, 'retrieved_count': 2, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.3333333333333333}}","[1467284, 1235022, 1470760, 1715507, 1612868, 1602260, 1443660, 1227145, 1445149, 1496098, 1248421, 1308027, 1278846, 1658074, 1178076, 1237557, 1539971, 1224893, 1628179, 1716952]","[1467284, 1235022, 1470760, 1715507, 1612868, 1602260, 1443660, 1227145, 1445149, 1496098, 1248421, 1308027, 1496201, 1509232, 1650163, 1703999, 1406296, 1709224, 1461517, 1610548]"
249,"Find papers related to surface plasmons that cite or are cited by ""Conventional and acoustic surface plasmons on noble metal surfaces: a time-dependent density functional theory study"".","[1474298, 1293463]",IN_PROGRESS,"{""A"": {""type"": [""paper""], ""lexical"": {""title"": ""Conventional and acoustic surface plasmons on noble metal surfaces: a time-dependent density functional theory study""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""surface plasmons""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""related to surface plasmons"", ""cite or are cited by""], ""constant"": false}}","{('A', 'B'): ['paper___has_topic___field_of_study'], ('A', 'ANSWER'): ['paper___cites___paper'], ('ANSWER', 'A'): ['paper___cites___paper'], ('ANSWER', 'B'): ['paper___has_topic___field_of_study']}","{'answer_list': [1659366, 1372354, 1442762, 1769070, 1785294, 1529709, 1661385, 1324941, 1435156, 1436086, 1293463, 1672503, 1474298, 1574200, 1749508, 1485989, 1777104, 1517492, 1293818, 1226595], 'answer_set': {1749508, 1324941, 1435156, 1293463, 1485989, 1517492, 1436086, 1672503, 1574200, 1372354, 1661385, 1442762, 1785294, 1777104, 1474298, 1226595, 1659366, 1529709, 1769070, 1293818}, 'ground_truth_set': {1474298, 1293463}, 'retrieved_ground_truths': {1474298, 1293463}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 2, 'retrieved_count': 2, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.09090909090909091}, 'vss_merged_metrics': {'total_answers': 2, 'retrieved_count': 1, 'missed_count': 1, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.09090909090909091}}","[1659366, 1372354, 1442762, 1769070, 1785294, 1529709, 1661385, 1324941, 1435156, 1436086, 1293463, 1672503, 1474298, 1574200, 1749508, 1485989, 1777104, 1517492, 1293818, 1226595]","[1659366, 1372354, 1442762, 1769070, 1785294, 1529709, 1661385, 1324941, 1435156, 1436086, 1293463, 1672503, 1523989, 1329390, 1622333, 1866215, 1367119, 1525119, 1280489, 1351367]"
9732,Could you show me some papers that delve into the study of fractional order equations within the context of the Hunter-Saxton equation?,[1734623],IN_PROGRESS,"{""A"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""fractional order equations""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""Hunter-Saxton equation""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""study of fractional order equations"", ""within the context of the Hunter-Saxton equation""], ""constant"": false}}","{('ANSWER', 'A'): ['paper___has_topic___field_of_study'], ('ANSWER', 'B'): ['paper___has_topic___field_of_study']}","{'answer_list': [1734623, 1754815, 1653850, 1646224, 1394454, 1683718, 1453144, 1863591, 1771449, 1184972, 1642614, 1591697, 1625059, 1361221, 1620468, 1702331, 1594789, 1209688, 1499479, 1563237], 'answer_set': {1683718, 1646224, 1591697, 1394454, 1594789, 1863591, 1771449, 1702331, 1754815, 1361221, 1184972, 1499479, 1209688, 1453144, 1653850, 1734623, 1625059, 1563237, 1620468, 1642614}, 'ground_truth_set': {1734623}, 'retrieved_ground_truths': {1734623}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[1734623, 1754815, 1653850, 1646224, 1394454, 1683718, 1453144, 1863591, 1771449, 1184972, 1642614, 1591697, 1625059, 1361221, 1620468, 1702331, 1594789, 1209688, 1499479, 1563237]","[1734623, 1754815, 1653850, 1646224, 1394454, 1683718, 1453144, 1863591, 1771449, 1184972, 1642614, 1591697, 1279909, 1652851, 1327904, 1699068, 1589333, 1668985, 1753365, 1842093]"
12873,"What are the other studies about restraining dark matter using 21-cm cosmology that are also referenced in the ""Bounds on Dark Matter decay from 21 cm line"" paper?","[1656777, 1804425, 1522540, 1806092, 1281518, 1805677, 1801620, 1805588, 1797021, 1797535]",IN_PROGRESS,"{""A"": {""type"": [""paper""], ""lexical"": {""title"": ""Bounds on Dark Matter decay from 21 cm line""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""21-cm cosmology""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""dark matter""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""restraining dark matter"", ""referenced in the Bounds on Dark Matter decay from 21 cm line paper""], ""constant"": false}}","{('A', 'B'): ['paper___has_topic___field_of_study'], ('A', 'C'): ['paper___has_topic___field_of_study'], ('ANSWER', 'B'): ['paper___has_topic___field_of_study'], ('ANSWER', 'C'): ['paper___has_topic___field_of_study'], ('ANSWER', 'A'): ['paper___cites___paper']}","{'answer_list': [1801620, 1804425, 1831293, 1854969, 1806579, 1281518, 1800028, 1806207, 1805502, 1461481, 1797200, 1827183, 1805588, 1837942, 1806092, 1656777, 1797535, 1522540, 1797021, 1836511], 'answer_set': {1804425, 1806092, 1801620, 1805588, 1797021, 1797535, 1805502, 1656777, 1797200, 1800028, 1836511, 1461481, 1522540, 1281518, 1827183, 1806579, 1837942, 1854969, 1831293, 1806207}, 'ground_truth_set': {1656777, 1804425, 1522540, 1806092, 1281518, 1805677, 1801620, 1805588, 1797021, 1797535}, 'retrieved_ground_truths': {1656777, 1804425, 1522540, 1806092, 1281518, 1801620, 1805588, 1797021, 1797535}, 'missed_ground_truths': {1805677}, 'metrics': {'total_answers': 10, 'retrieved_count': 9, 'missed_count': 1, 'recall@50': 0.9, 'recall@20': 0.9, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 10, 'retrieved_count': 7, 'missed_count': 3, 'recall@50': 0.7, 'recall@20': 0.7, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[1801620, 1804425, 1831293, 1854969, 1806579, 1281518, 1800028, 1806207, 1805502, 1461481, 1797200, 1827183, 1805588, 1837942, 1806092, 1656777, 1797535, 1522540, 1797021, 1836511]","[1801620, 1804425, 1831293, 1854969, 1806579, 1281518, 1800028, 1806207, 1805502, 1461481, 1797200, 1827183, 1837942, 1290385, 1805588, 1806092, 1656777, 1797535, 1634753, 1189567]"
8411,Does Chung Shan Medical University have any research papers on the study of all-optically controllable random lasers in the context of Dye lasers?,[1347795],IN_PROGRESS,"{""A"": {""type"": [""institution""], ""lexical"": {""name"": ""Chung Shan Medical University""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""Dye lasers""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""all-optically controllable random lasers""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""research papers"", ""study of all-optically controllable random lasers"", ""context of Dye lasers""], ""constant"": false}}","{('A', 'ANSWER'): ['author___affiliated_with___institution'], ('ANSWER', 'B'): ['paper___has_topic___field_of_study'], ('ANSWER', 'C'): ['paper___has_topic___field_of_study']}","{'answer_list': [1347795, 1538053, 1505127, 1341920, 1503161, 1529754, 1301338, 1407302, 1380362, 1392416, 1278059, 1478378, 1450524, 1220996, 1686254, 1432509, 1721246, 1479221, 1689976, 1340033], 'answer_set': {1340033, 1220996, 1538053, 1380362, 1529754, 1450524, 1721246, 1392416, 1479221, 1503161, 1432509, 1407302, 1347795, 1301338, 1341920, 1505127, 1478378, 1278059, 1686254, 1689976}, 'ground_truth_set': {1347795}, 'retrieved_ground_truths': {1347795}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[1347795, 1538053, 1505127, 1341920, 1503161, 1529754, 1301338, 1407302, 1380362, 1392416, 1278059, 1478378, 1450524, 1220996, 1686254, 1432509, 1721246, 1479221, 1689976, 1340033]","[1347795, 1538053, 1505127, 1341920, 1503161, 1529754, 1301338, 1407302, 1380362, 1392416, 1278059, 1478378, 1721246, 1479221, 1340033, 1473468, 1689976, 1780173, 1699045, 1305347]"
1159,Does any research relate Steyr Mannlicher to reflective boundary conditions within the context of Applied Mathematics?,[1783114],IN_PROGRESS,"{""A"": {""type"": [""institution""], ""lexical"": {""name"": ""Steyr Mannlicher""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""Applied Mathematics""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""reflective boundary conditions""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""paper"", ""research""], ""lexical"": {}, ""semantic"": [""relate Steyr Mannlicher to reflective boundary conditions"", ""within the context of Applied Mathematics""], ""constant"": false}}","{('A', 'ANSWER'): ['author___writes___paper', 'paper___cites___paper', 'paper___has_topic___field_of_study'], ('B', 'ANSWER'): ['paper___has_topic___field_of_study'], ('C', 'ANSWER'): ['paper___has_topic___field_of_study'], ('B', 'C'): ['paper___has_topic___field_of_study']}","{'answer_list': [1745534, 1430157, 1354522, 1326903, 1783114, 1234314, 1869609, 1308115, 1657823, 1362042, 1357435, 1387672, 1858741, 1558088, 1231749, 1203923, 1707789, 1576582, 1667765, 1357619], 'answer_set': {1231749, 1576582, 1234314, 1430157, 1707789, 1387672, 1354522, 1869609, 1357619, 1858741, 1667765, 1326903, 1558088, 1783114, 1308115, 1203923, 1657823, 1362042, 1357435, 1745534}, 'ground_truth_set': {1783114}, 'retrieved_ground_truths': {1783114}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.2}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.2}}","[1745534, 1430157, 1354522, 1326903, 1783114, 1234314, 1869609, 1308115, 1657823, 1362042, 1357435, 1387672, 1858741, 1558088, 1231749, 1203923, 1707789, 1576582, 1667765, 1357619]","[1745534, 1430157, 1354522, 1326903, 1783114, 1234314, 1869609, 1308115, 1657823, 1362042, 1357435, 1387672, 1372068, 1309126, 1204740, 1559198, 1272098, 1261454, 1576582, 1470908]"
8846,Show me publications by Simone Daflon on B-type stars characteristics.,"[1587018, 1855563, 1201333]",IN_PROGRESS,"{""A"": {""type"": [""author""], ""lexical"": {""name"": ""Simone Daflon""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""B-type stars characteristics""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""publications by Simone Daflon"", ""B-type stars characteristics""], ""constant"": false}}","{('A', 'ANSWER'): ['author___writes___paper'], ('ANSWER', 'B'): ['paper___has_topic___field_of_study']}","{'answer_list': [1611848, 1587018, 1201333, 1740729, 1566100, 1639545, 1855563, 1862163, 1834041, 1207299, 1552009, 1290388, 1285062, 1299654, 1197775, 1278280, 1226307, 1288856, 1589770, 1216205], 'answer_set': {1207299, 1552009, 1589770, 1862163, 1566100, 1290388, 1288856, 1201333, 1740729, 1834041, 1226307, 1285062, 1299654, 1611848, 1278280, 1587018, 1855563, 1216205, 1197775, 1639545}, 'ground_truth_set': {1587018, 1855563, 1201333}, 'retrieved_ground_truths': {1587018, 1855563, 1201333}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 3, 'retrieved_count': 3, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.5}, 'vss_merged_metrics': {'total_answers': 3, 'retrieved_count': 3, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 1.0, 'mrr': 0.5}}","[1611848, 1587018, 1201333, 1740729, 1566100, 1639545, 1855563, 1862163, 1834041, 1207299, 1552009, 1290388, 1285062, 1299654, 1197775, 1278280, 1226307, 1288856, 1589770, 1216205]","[1611848, 1587018, 1201333, 1740729, 1566100, 1639545, 1855563, 1862163, 1834041, 1207299, 1552009, 1290388, 1574345, 1353483, 1339911, 1518773, 1184897, 1281696, 1402516, 1232512]"
8136,"Looking for research articles on macromolecular crowding, focusing on its impact on molecular mobility, chemical reactions, and gene expression in cellular environments.","[1223528, 1865643, 1550437, 1642447]",IN_PROGRESS,"{""A"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""macromolecular crowding""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""molecular mobility""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""chemical reactions""}, ""semantic"": [], ""constant"": true}, ""D"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""gene expression""}, ""semantic"": [], ""constant"": true}, ""E"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""cellular environments""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""research articles"", ""impact on molecular mobility"", ""chemical reactions"", ""gene expression in cellular environments""], ""constant"": false}}","{('ANSWER', 'A'): ['paper___has_topic___field_of_study'], ('ANSWER', 'B'): ['paper___has_topic___field_of_study'], ('ANSWER', 'C'): ['paper___has_topic___field_of_study'], ('ANSWER', 'D'): ['paper___has_topic___field_of_study'], ('ANSWER', 'E'): ['paper___has_topic___field_of_study']}","{'answer_list': [1223528, 1642447, 1550437, 1865643, 1252232, 1332027, 1398757, 1696840, 1468825, 1733235, 1660981, 1235073, 1339630, 1317062, 1226608, 1638274, 1462635, 1480327, 1523864, 1329138], 'answer_set': {1235073, 1638274, 1480327, 1252232, 1523864, 1468825, 1865643, 1660981, 1332027, 1317062, 1696840, 1642447, 1550437, 1398757, 1223528, 1462635, 1339630, 1226608, 1329138, 1733235}, 'ground_truth_set': {1223528, 1865643, 1550437, 1642447}, 'retrieved_ground_truths': {1223528, 1865643, 1550437, 1642447}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 4, 'retrieved_count': 4, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 4, 'retrieved_count': 4, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[1223528, 1642447, 1550437, 1865643, 1252232, 1332027, 1398757, 1696840, 1468825, 1733235, 1660981, 1235073, 1339630, 1317062, 1226608, 1638274, 1462635, 1480327, 1523864, 1329138]","[1223528, 1642447, 1550437, 1865643, 1252232, 1332027, 1398757, 1696840, 1468825, 1733235, 1660981, 1235073, 1644094, 1333260, 1742922, 1321979, 1663911, 1474098, 1859610, 1378434]"
4663,Could you show me some papers studying the stability of silver nanoblocks in the Sulfidation field?,[1246892],IN_PROGRESS,"{""A"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""Sulfidation""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""stability of silver nanoblocks""], ""constant"": false}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""stability of silver nanoblocks"", ""Sulfidation field""], ""constant"": false}}","{('A', 'B'): ['paper___has_topic___field_of_study'], ('A', 'ANSWER'): ['paper___has_topic___field_of_study']}","{'answer_list': [1246892, 1862510, 1596633, 1411618, 1703050, 1590116, 1322482, 1702467, 1486437, 1294264, 1460676, 1468162, 1317179, 1569346, 1536536, 1313400, 1481539, 1555516, 1590254, 1447308], 'answer_set': {1468162, 1703050, 1447308, 1536536, 1411618, 1246892, 1294264, 1317179, 1555516, 1569346, 1702467, 1460676, 1481539, 1596633, 1590116, 1486437, 1862510, 1590254, 1322482, 1313400}, 'ground_truth_set': {1246892}, 'retrieved_ground_truths': {1246892}, 'missed_ground_truths': set(), 'metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}, 'vss_merged_metrics': {'total_answers': 1, 'retrieved_count': 1, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 1.0, 'hit_at_5': 1.0, 'mrr': 1.0}}","[1246892, 1862510, 1596633, 1411618, 1703050, 1590116, 1322482, 1702467, 1486437, 1294264, 1460676, 1468162, 1317179, 1569346, 1536536, 1313400, 1481539, 1555516, 1590254, 1447308]","[1246892, 1862510, 1596633, 1411618, 1703050, 1590116, 1322482, 1702467, 1486437, 1294264, 1460676, 1468162, 1399257, 1768558, 1315564, 1484286, 1742481, 1686534, 1706899, 1221300]"
5382,Show me publications by Zhuo Chen on electrically tunable wide-spectrum absorptive coatings.,"[1620538, 1569142]",IN_PROGRESS,"{""A"": {""type"": [""author""], ""lexical"": {""name"": ""Zhuo Chen""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""electrically tunable wide-spectrum absorptive coatings""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""publications by Zhuo Chen"", ""electrically tunable wide-spectrum absorptive coatings""], ""constant"": false}}","{('A', 'ANSWER'): ['author___writes___paper'], ('ANSWER', 'B'): ['paper___has_topic___field_of_study']}","{'answer_list': [1192576, 1760859, 1700551, 1788626, 1736512, 1422533, 1702020, 1399441, 1385123, 1295411, 1685852, 1244674, 1633937, 1858128, 1256187, 1280153, 1502017, 1472656, 1370089, 1224691], 'answer_set': {1192576, 1244674, 1702020, 1472656, 1399441, 1633937, 1280153, 1385123, 1295411, 1736512, 1502017, 1422533, 1700551, 1858128, 1788626, 1760859, 1685852, 1370089, 1224691, 1256187}, 'ground_truth_set': {1620538, 1569142}, 'retrieved_ground_truths': set(), 'missed_ground_truths': {1620538, 1569142}, 'metrics': {'total_answers': 2, 'retrieved_count': 0, 'missed_count': 2, 'recall@50': 0.0, 'recall@20': 0.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.0}, 'vss_merged_metrics': {'total_answers': 2, 'retrieved_count': 1, 'missed_count': 1, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.07692307692307693}}","[1192576, 1760859, 1700551, 1788626, 1736512, 1422533, 1702020, 1399441, 1385123, 1295411, 1685852, 1244674, 1633937, 1858128, 1256187, 1280153, 1502017, 1472656, 1370089, 1224691]","[1192576, 1760859, 1700551, 1788626, 1736512, 1422533, 1702020, 1399441, 1385123, 1295411, 1685852, 1244674, 1620538, 1869199, 1221807, 1656671, 1818050, 1391131, 1329342, 1803783]"
12660,Exciton tunneling research articles by University of Northern British Columbia authors.,"[1323421, 1726942]",IN_PROGRESS,"{""A"": {""type"": [""institution""], ""lexical"": {""name"": ""University of Northern British Columbia""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""author""], ""lexical"": {}, ""semantic"": [""University of Northern British Columbia""], ""constant"": false}, ""C"": {""type"": [""field_of_study""], ""lexical"": {""name"": ""exciton tunneling""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""paper""], ""lexical"": {}, ""semantic"": [""research articles"", ""exciton tunneling"", ""University of Northern British Columbia authors""], ""constant"": false}}","{('A', 'B'): ['author___affiliated_with___institution'], ('B', 'ANSWER'): ['author___writes___paper'], ('ANSWER', 'C'): ['paper___has_topic___field_of_study']}","{'answer_list': [1203903, 1508378, 1629963, 1549125, 1427635, 1729395, 1630516, 1750411, 1288545, 1300432, 1440341, 1849241, 1591521, 1505458, 1749880, 1765423, 1795138, 1811056, 1323421, 1517766], 'answer_set': {1629963, 1750411, 1849241, 1508378, 1323421, 1765423, 1505458, 1427635, 1630516, 1203903, 1795138, 1549125, 1517766, 1300432, 1440341, 1288545, 1591521, 1811056, 1729395, 1749880}, 'ground_truth_set': {1323421, 1726942}, 'retrieved_ground_truths': {1323421}, 'missed_ground_truths': {1726942}, 'metrics': {'total_answers': 2, 'retrieved_count': 1, 'missed_count': 1, 'recall@50': 0.5, 'recall@20': 0.5, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.05263157894736842}, 'vss_merged_metrics': {'total_answers': 2, 'retrieved_count': 2, 'missed_count': 0, 'recall@50': 1.0, 'recall@20': 1.0, 'hit_at_1': 0.0, 'hit_at_5': 0.0, 'mrr': 0.07692307692307693}}","[1203903, 1508378, 1629963, 1549125, 1427635, 1729395, 1630516, 1750411, 1288545, 1300432, 1440341, 1849241, 1591521, 1505458, 1749880, 1765423, 1795138, 1811056, 1323421, 1517766]","[1203903, 1508378, 1629963, 1549125, 1427635, 1729395, 1630516, 1750411, 1288545, 1300432, 1440341, 1849241, 1323421, 1441161, 1429465, 1353017, 1437671, 1841421, 1216596, 1726942]"
