id,query,entities,relations
5449,"I'm looking for a gene or protein that modulates the Glutathione synthesis and recycling pathway, catalyzes the transformation of amino acids into different metabolites, and inhibits the growth of cancer cells, particularly with tumor-suppressing effects in gastric cancer.","{""A"": {""type"": [""pathway""], ""lexical"": {""name"": ""Glutathione synthesis and recycling pathway""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""gastric cancer""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""tumor-suppressing effects""], ""constant"": false}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""modulates the Glutathione synthesis and recycling pathway"", ""catalyzes the transformation of amino acids into different metabolites"", ""inhibits the growth of cancer cells"", ""tumor-suppressing effects in gastric cancer""], ""constant"": false}}","{('A', 'ANSWER'): ['interacts with'], ('B', 'ANSWER'): ['associated with', 'linked to'], ('C', 'ANSWER'): ['associated with', 'phenotype present'], ('C', 'B'): ['phenotype present']}"
1828,Which autosomal recessive disease is associated with the AEBP1 gene?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""AEBP1""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {""name"": ""autosomal recessive disease""}, ""semantic"": [""associated with the AEBP1 gene""], ""constant"": false}}",{}
8161,Which genes or proteins are found to be expressed in the nasopharyngeal tissue but not in the parietal lobe of the brain?,"{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""nasopharyngeal tissue""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {""name"": ""parietal lobe of the brain""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""found to be expressed in the nasopharyngeal tissue"", ""not expressed in the parietal lobe of the brain""], ""constant"": false}}","{('A', 'ANSWER'): ['expression present'], ('B', 'ANSWER'): ['expression absent']}"
9020,Which disorders linked to Ketosis may lead to cardiomyopathy and hypoketotic hypoglycemia and currently lack any drugs officially sanctioned for treatment?,"{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""Ketosis""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""cardiomyopathy""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""disease""], ""lexical"": {""name"": ""hypoketotic hypoglycemia""}, ""semantic"": [], ""constant"": true}, ""D"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""officially sanctioned for treatment""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""linked to Ketosis"", ""may lead to cardiomyopathy"", ""may lead to hypoketotic hypoglycemia"", ""currently lack any drugs officially sanctioned for treatment""], ""constant"": false}}","{('A', 'ANSWER'): ['linked to', 'associated with'], ('B', 'ANSWER'): ['associated with', 'linked to'], ('C', 'ANSWER'): ['associated with', 'linked to'], ('A', 'B'): ['linked to', 'associated with'], ('A', 'C'): ['linked to', 'associated with'], ('B', 'C'): ['associated with', 'linked to'], ('ANSWER', 'D'): ['contraindication', 'off-label use']}"
143,"What disease functions as a parent and child condition in the hierarchy of autoinflammatory disorders, linking both pyogenic bacterial infections with amylopectinosis and PLCG2-associated antibody deficiency and immune dysregulation?","{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""pyogenic bacterial infections""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""amylopectinosis""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""disease""], ""lexical"": {""name"": ""PLCG2-associated antibody deficiency and immune dysregulation""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""functions as a parent and child condition in the hierarchy of autoinflammatory disorders"", ""linking both pyogenic bacterial infections with amylopectinosis"", ""linking PLCG2-associated antibody deficiency and immune dysregulation""], ""constant"": false}}","{('A', 'ANSWER'): ['parent-child', 'linked to'], ('B', 'ANSWER'): ['parent-child', 'linked to'], ('C', 'ANSWER'): ['parent-child', 'linked to'], ('A', 'B'): ['linked to'], ('A', 'C'): ['linked to'], ('B', 'C'): ['linked to']}"
4434,Could you recommend a medication for hemorrhoids treatment with a molecular weight near 340 units?,"{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""hemorrhoids""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""molecular weight near 340 units""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""for hemorrhoids treatment"", ""with a molecular weight near 340 units""], ""constant"": false}}","{('A', 'ANSWER'): ['indication', 'associated with'], ('B', 'ANSWER'): ['associated with', 'interacts with']}"
7043,Search for genes or proteins that interact with ATG2B and share an association with a common disease.,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""ATG2B""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""common disease""], ""constant"": false}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""interact with ATG2B"", ""share an association with a common disease""], ""constant"": false}}","{('A', 'ANSWER'): ['interacts with', 'ppi', 'associated with'], ('A', 'B'): ['associated with', 'linked to'], ('ANSWER', 'B'): ['associated with', 'linked to']}"
11152,"Identify common genetic targets of both 3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid and 2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol.","{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""common genetic targets of both 3-({[(1Z)-(2-methoxyphenyl)methylidene]amino}oxy)propanoic acid and 2,6-dimethyl-4-[(E)-2-phenylethenyl]phenol""], ""constant"": false}}","{('A', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('B', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme']}"
8732,Please identify the common gene targets that both Hydrocortisone phosphate and Testosterone propionate interact with.,"{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""Hydrocortisone phosphate""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""Testosterone propionate""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""common gene targets"", ""interact with Hydrocortisone phosphate"", ""interact with Testosterone propionate""], ""constant"": false}}","{('A', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('B', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme']}"
2855,What genetic disorder associated with the PMP22 gene manifests symptoms similar to acute sensory ataxic neuropathy?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""PMP22""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""acute sensory ataxic neuropathy""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""associated with the PMP22 gene"", ""manifests symptoms similar to acute sensory ataxic neuropathy""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'linked to'], ('B', 'ANSWER'): ['associated with', 'linked to', 'phenotype present']}"
8602,Identify common genetic targets modulated by both 2-Methoxyestradiol and Hydrocortisone probutate.,"{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""2-Methoxyestradiol""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""Hydrocortisone probutate""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""common genetic targets"", ""modulated by both 2-Methoxyestradiol and Hydrocortisone probutate""], ""constant"": false}}","{('A', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('B', 'ANSWER'): ['target', 'carrier', 'transporter', 'enzyme'], ('A', 'B'): ['synergistic interaction']}"
10675,What are the observed effects or phenotypes associated with the subtype of gastritis induced by alcohol consumption?,"{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""gastritis""}, ""semantic"": [""induced by alcohol consumption""], ""constant"": true}, ""B"": {""type"": [""exposure""], ""lexical"": {""name"": ""alcohol consumption""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""associated with the subtype of gastritis"", ""induced by alcohol consumption""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'phenotype present'], ('B', 'A'): ['linked to'], ('B', 'ANSWER'): ['associated with', 'linked to']}"
3426,"Could you find genes or proteins that bind to integrins, are involved in Syndecan signaling, and play a role in pyloric atresia onset or progression?","{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""integrins""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""pathway""], ""lexical"": {""name"": ""Syndecan signaling""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""disease""], ""lexical"": {""name"": ""pyloric atresia""}, ""semantic"": [""onset or progression""], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""bind to integrins"", ""involved in Syndecan signaling"", ""play a role in pyloric atresia onset or progression""], ""constant"": false}}","{('A', 'ANSWER'): ['interacts with', 'ppi', 'associated with', 'binds to'], ('B', 'ANSWER'): ['interacts with'], ('C', 'ANSWER'): ['associated with', 'linked to']}"
7867,Which anatomical structures lack the expression of genes or proteins that play a role in the interaction with the development of the metanephric nephron?,"{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""metanephric nephron""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""play a role in the interaction with the development of the metanephric nephron""], ""constant"": false}, ""ANSWER"": {""type"": [""anatomy""], ""lexical"": {}, ""semantic"": [""lack the expression of genes or proteins"", ""play a role in the interaction with the development of the metanephric nephron""], ""constant"": false}}","{('ANSWER', 'B'): ['expression absent'], ('B', 'A'): ['interacts with']}"
9579,What are the common gene targets associated with both Chromium and Chromous sulfate exposure or interactions?,"{""A"": {""type"": [""exposure""], ""lexical"": {""name"": ""Chromium""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""exposure""], ""lexical"": {""name"": ""Chromous sulfate""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""associated with both Chromium and Chromous sulfate exposure or interactions""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'interacts with'], ('B', 'ANSWER'): ['associated with', 'interacts with']}"
4507,Can you assist in identifying a drug used to treat acute myeloid leukemia in adults that may also have Non-Hodgkin lymphoma as a possible side effect?,"{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""acute myeloid leukemia""}, ""semantic"": [""in adults""], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""Non-Hodgkin lymphoma""}, ""semantic"": [""as a possible side effect""], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""used to treat acute myeloid leukemia in adults"", ""may have Non-Hodgkin lymphoma as a possible side effect""], ""constant"": false}}","{('A', 'ANSWER'): ['indication', 'target'], ('B', 'ANSWER'): ['side effect', 'contraindication'], ('A', 'B'): ['associated with']}"
9714,"What condition, characterized by an abrupt neurological deficit stemming from a cerebrovascular disturbance, also serves as a reason to avoid medications prescribed for the treatment of secondary hypopituitarism?","{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""secondary hypopituitarism""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {}, ""semantic"": [""cerebrovascular""], ""constant"": false}, ""C"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""abrupt neurological deficit""], ""constant"": false}, ""D"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""medications prescribed for the treatment of secondary hypopituitarism""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""characterized by an abrupt neurological deficit"", ""stemming from a cerebrovascular disturbance"", ""serves as a reason to avoid medications prescribed for the treatment of secondary hypopituitarism""], ""constant"": false}}","{('ANSWER', 'D'): ['contraindication'], ('ANSWER', 'A'): ['associated with'], ('B', 'ANSWER'): ['linked to'], ('C', 'ANSWER'): ['phenotype present'], ('A', 'D'): ['indication']}"
5318,Can you give me a list of drugs used for respiratory infections that are also researched in treating both kinds of Tuberculosis and Community Acquired Pneumonia in clinical trials?,"{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""Tuberculosis""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""Community Acquired Pneumonia""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""disease""], ""lexical"": {""name"": ""respiratory infections""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""used for respiratory infections"", ""researched in treating Tuberculosis"", ""researched in treating Community Acquired Pneumonia"", ""used in clinical trials""], ""constant"": false}}","{('A', 'ANSWER'): ['indication', 'off-label use'], ('B', 'ANSWER'): ['indication', 'off-label use'], ('C', 'ANSWER'): ['indication']}"
5883,Identify diseases that lack associated therapeutic drugs and are correlated with elevated levels of circulating surfactant proteins.,"{""A"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""therapeutic drugs""], ""constant"": false}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""surfactant proteins""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""elevated levels of circulating surfactant proteins""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""lack associated therapeutic drugs"", ""correlated with elevated levels of circulating surfactant proteins""], ""constant"": false}}","{('ANSWER', 'A'): ['contraindication'], ('ANSWER', 'B'): ['associated with'], ('ANSWER', 'C'): ['phenotype present', 'associated with'], ('B', 'C'): ['associated with']}"
8814,What are the characteristic symptoms or manifestations observed in patients with the epidemic subtype of keratoconjunctivitis?,"{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""keratoconjunctivitis""}, ""semantic"": [""epidemic subtype""], ""constant"": true}, ""ANSWER"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""characteristic symptoms or manifestations observed in patients"", ""with the epidemic subtype of keratoconjunctivitis""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'phenotype present', 'side effect']}"
3632,Please find genes and proteins involved in Glucocorticoid biosynthesis that also functionally interact with steroid binding.,"{""A"": {""type"": [""pathway""], ""lexical"": {""name"": ""Glucocorticoid biosynthesis""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""steroid binding""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""involved in Glucocorticoid biosynthesis"", ""functionally interact with steroid binding""], ""constant"": false}}","{('A', 'ANSWER'): ['interacts with'], ('B', 'ANSWER'): ['interacts with']}"
7523,"Could you provide a list of medications that not only interact synergistically with Cefalotin but are also prescribed for treating the same conditions, and possess a prolonged half-life, approximately 20 hours, for extended efficacy in conjunction with Cefalotin?","{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""Cefalotin""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""interact synergistically with Cefalotin""], ""constant"": false}, ""C"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""prolonged half-life"", ""approximately 20 hours"", ""extended efficacy""], ""constant"": false}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""interact synergistically with Cefalotin"", ""prescribed for treating the same conditions as Cefalotin"", ""possess a prolonged half-life, approximately 20 hours, for extended efficacy in conjunction with Cefalotin""], ""constant"": false}}","{('A', 'ANSWER'): ['synergistic interaction'], ('A', 'B'): ['side effect'], ('ANSWER', 'B'): ['side effect'], ('ANSWER', 'C'): ['associated with']}"
1118,Could you share a list of neurodegenerative conditions related to cerebral folate transport issues or diseases tied to isolated familial vitamin E deficiencies?,"{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""cerebral""}, ""semantic"": [""related to cerebral folate transport issues""], ""constant"": true}, ""B"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""folate transport""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""exposure""], ""lexical"": {""name"": ""vitamin E deficiencies""}, ""semantic"": [""isolated familial""], ""constant"": true}, ""D"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""isolated familial vitamin E deficiencies""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""neurodegenerative conditions"", ""related to cerebral folate transport issues"", ""diseases tied to isolated familial vitamin E deficiencies""], ""constant"": false}}","{('A', 'B'): ['expression present'], ('A', 'ANSWER'): ['associated with', 'linked to'], ('B', 'ANSWER'): ['associated with', 'linked to'], ('C', 'D'): ['linked to'], ('C', 'ANSWER'): ['linked to'], ('D', 'ANSWER'): ['phenotype present', 'associated with']}"
2236,Could you find any drugs that target the CHRNA3 receptor and have a half-life ranging from 1 to 16 days?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""CHRNA3""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""target the CHRNA3 receptor"", ""have a half-life ranging from 1 to 16 days""], ""constant"": false}}","{('ANSWER', 'A'): ['target', 'carrier', 'transporter', 'enzyme']}"
8757,"Which gene or protein, believed to play a role in inhibiting the canonical Wnt signaling pathway, is undetectable in both the small intestine and tonsil tissues?","{""A"": {""type"": [""pathway""], ""lexical"": {""name"": ""Wnt signaling pathway""}, ""semantic"": [""canonical""], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {""name"": ""small intestine""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""anatomy""], ""lexical"": {""name"": ""tonsil""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""believed to play a role in inhibiting the canonical Wnt signaling pathway"", ""undetectable in both the small intestine and tonsil tissues""], ""constant"": false}}","{('ANSWER', 'A'): ['interacts with'], ('ANSWER', 'B'): ['expression absent'], ('ANSWER', 'C'): ['expression absent']}"
10518,Which genes or proteins are present in the gallbladder but not expressed in the metanephric glomerulus?,"{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""gallbladder""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {""name"": ""metanephric glomerulus""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""present in the gallbladder"", ""not expressed in the metanephric glomerulus""], ""constant"": false}}","{('A', 'ANSWER'): ['expression present'], ('B', 'ANSWER'): ['expression absent']}"
10726,"Which gene or protein, characterized by the presence of seven immunoglobulin domains and playing a role in cell adhesion, also engages in interaction with the gene or protein responsible for the Recycling of eIF2:GDP?","{""A"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""responsible for the Recycling of eIF2:GDP""], ""constant"": false}, ""B"": {""type"": [""molecular_function""], ""lexical"": {}, ""semantic"": [""Recycling of eIF2:GDP""], ""constant"": false}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""characterized by the presence of seven immunoglobulin domains"", ""playing a role in cell adhesion"", ""engages in interaction with the gene or protein responsible for the Recycling of eIF2:GDP""], ""constant"": false}}","{('ANSWER', 'A'): ['interacts with', 'ppi', 'associated with']}"
4052,Can you identify any drugs in our database that target the JAK1 gene with a selectivity that is at least tenfold more potent against JAK1 compared to JAK2?,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""JAK1""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""JAK2""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""target the JAK1 gene"", ""selectivity that is at least tenfold more potent against JAK1 compared to JAK2""], ""constant"": false}}","{('ANSWER', 'A'): ['target', 'carrier', 'transporter', 'enzyme'], ('A', 'B'): ['associated with']}"
7320,"Can you provide a list of long-acting beta-2 agonists that, when combined with Oxitropium, demonstrate a synergistic effect in the treatment of bronchospasm for a condition both medications are prescribed for?","{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""Oxitropium""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""effect/phenotype""], ""lexical"": {}, ""semantic"": [""synergistic effect""], ""constant"": false}, ""C"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""condition both medications are prescribed for"", ""bronchospasm""], ""constant"": false}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {""name"": ""long-acting beta-2 agonists""}, ""semantic"": [""demonstrate a synergistic effect when combined with Oxitropium"", ""used in the treatment of bronchospasm"", ""for a condition both medications are prescribed for""], ""constant"": false}}","{('A', 'ANSWER'): ['synergistic interaction'], ('A', 'C'): ['indication'], ('ANSWER', 'C'): ['indication'], ('A', 'B'): ['side effect'], ('ANSWER', 'B'): ['side effect']}"
10929,Find health conditions linked to the HSP90AA1 protein that should not be treated with Dihydrocodeine.,"{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""HSP90AA1""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""drug""], ""lexical"": {""name"": ""Dihydrocodeine""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""linked to the HSP90AA1 protein"", ""should not be treated with Dihydrocodeine""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'linked to'], ('ANSWER', 'B'): ['contraindication']}"
2748,"What diseases are associated with NUDT15 gene mutations, and how do these links affect disease presentation and treatment efficacy?","{""A"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""NUDT15""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""associated with NUDT15 gene mutations"", ""affect disease presentation"", ""affect treatment efficacy""], ""constant"": false}}",{}
5215,"What disease is a subtype of glycogen storage disease caused by branching enzyme deficiency, characterized by abnormal glycogen buildup, affecting enzymes involved in glycogen metabolism?","{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""glycogen storage disease""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {""name"": ""branching enzyme""}, ""semantic"": [], ""constant"": true}, ""C"": {""type"": [""biological_process""], ""lexical"": {}, ""semantic"": [""glycogen metabolism""], ""constant"": false}, ""ANSWER"": {""type"": [""disease""], ""lexical"": {}, ""semantic"": [""subtype of glycogen storage disease"", ""caused by branching enzyme deficiency"", ""characterized by abnormal glycogen buildup"", ""affecting enzymes involved in glycogen metabolism""], ""constant"": false}}","{('A', 'ANSWER'): ['parent-child'], ('B', 'ANSWER'): ['associated with', 'linked to'], ('C', 'B'): ['interacts with'], ('C', 'ANSWER'): ['interacts with'], ('A', 'B'): ['associated with']}"
2998,Could you recommend any appetite suppressants that are effective for weight control?,"{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""appetite suppressants""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""drug""], ""lexical"": {}, ""semantic"": [""effective for weight control""], ""constant"": false}}","{('A', 'ANSWER'): ['indication']}"
9696,Which anatomical structures lack the expression of genes or proteins that engage in interaction with peptidyl-lysine acetylation processes?,"{""A"": {""type"": [""molecular_function""], ""lexical"": {""name"": ""peptidyl-lysine acetylation processes""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""engage in interaction with peptidyl-lysine acetylation processes""], ""constant"": false}, ""ANSWER"": {""type"": [""anatomy""], ""lexical"": {}, ""semantic"": [""lack the expression of genes or proteins"", ""engage in interaction with peptidyl-lysine acetylation processes""], ""constant"": false}}","{('ANSWER', 'B'): ['expression absent'], ('B', 'A'): ['interacts with']}"
10383,Which gene or protein is lacking in the tissues of both the lymph node and the heart muscle?,"{""A"": {""type"": [""anatomy""], ""lexical"": {""name"": ""lymph node""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""anatomy""], ""lexical"": {""name"": ""heart muscle""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""lacking in the tissues of both the lymph node and the heart muscle""], ""constant"": false}}","{('A', 'ANSWER'): ['expression absent'], ('B', 'ANSWER'): ['expression absent']}"
1618,"Please provide a list of genes associated with coding proteins linked to short rib-polydactyly syndrome, covering both the general condition and Majewski type specifically.","{""A"": {""type"": [""disease""], ""lexical"": {""name"": ""short rib-polydactyly syndrome""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""disease""], ""lexical"": {""name"": ""Majewski type""}, ""semantic"": [], ""constant"": true}, ""ANSWER"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""associated with coding proteins"", ""linked to short rib-polydactyly syndrome"", ""covering both the general condition and Majewski type specifically""], ""constant"": false}}","{('A', 'ANSWER'): ['associated with', 'linked to'], ('B', 'ANSWER'): ['associated with', 'linked to'], ('A', 'B'): ['parent-child']}"
9487,"Which cell structures engage with the genetic or proteomic entities affected by the compound N-{2,4-difluoro-3-[(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]phenyl}ethanesulfonamide?","{""A"": {""type"": [""drug""], ""lexical"": {""name"": ""N-{2,4-difluoro-3-[(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]phenyl}ethanesulfonamide""}, ""semantic"": [], ""constant"": true}, ""B"": {""type"": [""gene/protein""], ""lexical"": {}, ""semantic"": [""genetic or proteomic entities affected by the compound N-{2,4-difluoro-3-[(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]phenyl}ethanesulfonamide""], ""constant"": false}, ""ANSWER"": {""type"": [""cellular_component""], ""lexical"": {}, ""semantic"": [""engage with the genetic or proteomic entities affected by the compound N-{2,4-difluoro-3-[(5-pyridin-3-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]phenyl}ethanesulfonamide""], ""constant"": false}}","{('A', 'B'): ['target', 'carrier', 'transporter', 'enzyme'], ('ANSWER', 'B'): ['interacts with']}"
